index wavelength species expot  loggf logeps e_stat       eqw     e_eqw  fwhm e_Teff e_logg   e_vt   e_MH  e_sp e_sys e_tot weight
  279   4911.194    22.1 3.121  -0.64  2.967  0.063    27.930     3.058 0.217  0.002  0.182 -0.006  0.025 0.184 0.100 0.219 20.938
  283   4923.922    26.1 2.891  -1.26  4.954  0.063   117.920     3.143 0.207  0.006  0.173 -0.074  0.022 0.190 0.100 0.223 20.042
  284   4939.687    26.0 0.858  -3.25  5.127  0.051    80.647     2.607 0.176  0.176 -0.049 -0.052 -0.033 0.193 0.100 0.223 20.092
  285   4946.388    26.0 3.368  -1.11  5.149  0.048    32.102     2.357 0.169  0.101 -0.027 -0.007 -0.008 0.105 0.100 0.153 42.830
  286   4966.089    26.0 3.329  -0.79  5.105  0.051    49.979     2.991 0.158  0.100 -0.035 -0.020 -0.014 0.109 0.100 0.156 40.945
  287   4973.102    26.0 3.960  -0.69  4.975  0.078    14.345     2.358 0.157  0.084 -0.024 -0.003 -0.006 0.088 0.100 0.154 42.084
  291   4991.066    22.0 0.835   0.45  3.042  0.108    94.274     5.204 0.236  0.152 -0.058 -0.062 -0.040 0.179 0.100 0.231 18.665
  292    4994.13    26.0 0.914  -2.97  5.199  0.193    95.104     8.621 0.229  0.182 -0.044 -0.061 -0.041 0.201 0.100 0.296 11.401
  295   4999.503    22.0 0.825   0.32  2.792  0.121    75.647     6.539 0.244  0.147 -0.052 -0.037 -0.026 0.162 0.100 0.226 19.608
  296   5001.864    26.0 3.882  -0.01  4.961  0.122    49.023     7.088 0.237  0.089 -0.031 -0.019 -0.013 0.097 0.100 0.185 29.157
  298   5005.712    26.0 3.884  -0.12  5.031  0.122    46.605     7.136 0.185  0.087 -0.029 -0.015 -0.009 0.093 0.100 0.183 29.761
  299   5007.209    22.0 0.818   0.17  2.594  0.102    56.023     6.006 0.169  0.144 -0.047 -0.017 -0.017 0.153 0.100 0.210 22.765
  301   5012.068    26.0 0.858   -2.6  5.166  0.178   113.645     7.765 0.201  0.190 -0.052 -0.084 -0.056 0.221 0.100 0.301 11.028
  302   5013.686    22.1 1.581  -2.14  2.997  0.100    47.911     6.063 0.186  0.036  0.182 -0.012  0.032 0.189 0.100 0.236 17.989
  303   5014.943    26.0 3.940  -0.18  5.023  0.111    39.181     6.320 0.194  0.087 -0.028 -0.011 -0.008 0.092 0.100 0.176 32.404
  307   5020.026    22.0 0.835  -0.33  2.713  0.095    32.308     5.251 0.171  0.142 -0.045 -0.007 -0.014 0.150 0.100 0.204 24.120
  308   5022.236    26.0 3.984  -0.33  5.259  0.146    41.130     8.234 0.242  0.086 -0.028 -0.012 -0.008 0.092 0.100 0.199 25.186
  309   5022.868    22.0 0.825  -0.33  2.884  0.103    42.703     6.094 0.160  0.144 -0.042 -0.010 -0.015 0.151 0.100 0.208 23.023
  310   5024.844    22.0 0.818  -0.53  2.788  0.112    27.117     5.616 0.162  0.143 -0.045 -0.005 -0.013 0.151 0.100 0.213 22.118
  312   5035.362    28.0 3.633   0.29  4.055  0.108    48.124     6.319 0.216  0.089 -0.023 -0.017 -0.008 0.094 0.100 0.175 32.821
  313   5036.464    22.0 1.442   0.14  2.806  0.126    24.500     5.956 0.184  0.125 -0.041 -0.005 -0.011 0.132 0.100 0.208 23.079
  315   5039.957    22.0 0.021  -1.08  2.844  0.094    54.046     5.947 0.183  0.166 -0.051 -0.015 -0.021 0.176 0.100 0.223 20.137
  320   5064.653    22.0 0.048  -0.94  2.959  0.093    67.753     5.136 0.209  0.174 -0.046 -0.026 -0.024 0.183 0.100 0.229 19.123
  322   5079.224    26.0 2.196   -2.1  5.344  0.127    67.491     7.093 0.244  0.137 -0.041 -0.029 -0.019 0.147 0.100 0.219 20.928
  324   5080.533    28.0 3.652   0.32  3.756  0.090    32.256     4.748 0.176  0.087 -0.019 -0.008 -0.006 0.090 0.100 0.162 38.269
  325   5083.339    26.0 0.957  -2.84  5.139  0.128    96.788     5.645 0.211  0.188 -0.044 -0.061 -0.041 0.207 0.100 0.263 14.479
  327   5098.697    26.0 2.174  -2.03  5.318  0.080    71.231     4.243 0.209  0.139 -0.041 -0.033 -0.021 0.150 0.100 0.197 25.685
  330   5110.413    26.0 0.000  -3.76  5.553  0.147   128.574     6.175 0.227  0.228 -0.047 -0.089 -0.079 0.261 0.100 0.316 10.004
  333    5123.72    26.0 1.010  -3.06  5.382  0.098    95.119     4.338 0.215  0.181 -0.042 -0.059 -0.040 0.199 0.100 0.243 16.889
  334    5127.36    26.0 0.914  -3.25  5.259  0.085    85.517     4.299 0.211  0.180 -0.047 -0.047 -0.034 0.195 0.100 0.235 18.116
  335   5129.156    22.1 1.890  -1.34  2.935  0.085    70.550     4.907 0.230  0.028  0.180 -0.029  0.031 0.187 0.100 0.228 19.153
  336   5133.689    26.0 4.175   0.36  4.958  0.080    50.922     4.661 0.214  0.084 -0.027 -0.016 -0.008 0.090 0.100 0.157 40.806
  338   5142.928    26.0 0.957  -3.07  5.195  0.099    88.728     4.887 0.197  0.179 -0.045 -0.053 -0.036 0.195 0.100 0.241 17.249
  340    5150.84    26.0 0.989  -3.04  5.309  0.093    94.065     4.234 0.225  0.179 -0.049 -0.059 -0.040 0.199 0.100 0.241 17.190
  341   5151.911    26.0 1.010  -3.32  5.349  0.095    80.525     4.922 0.227  0.174 -0.046 -0.042 -0.031 0.187 0.100 0.233 18.470
  342   5166.282    26.0 0.000  -4.12  5.244  0.078    98.104     4.040 0.217  0.211 -0.048 -0.062 -0.053 0.231 0.100 0.264 14.375
  343   5171.596    26.0 1.484  -1.72  5.278  0.105   124.507     4.684 0.224  0.178 -0.068 -0.097 -0.061 0.222 0.100 0.265 14.192
  344   5172.684    12.0 2.712 -0.393  5.731  0.073   272.860    14.843 0.257  0.151 -0.233 -0.019 -0.003 0.278 0.100 0.305 10.777
  345   5173.743    22.0 0.000  -1.06  2.739  0.062    50.999     3.845 0.180  0.167 -0.050 -0.015 -0.020 0.176 0.100 0.212 22.292
  346   5183.604    12.0 2.717 -0.167  5.710  0.068   318.067    18.499 0.276  0.151 -0.244 -0.014  0.002 0.287 0.100 0.312 10.292
  347   5185.902    22.1 1.891  -1.41  2.958  0.080    67.988     4.342 0.189  0.028  0.187 -0.026  0.032 0.194 0.100 0.232 18.569
  348   5192.969    22.0 0.021  -0.95  2.884  0.048    65.435     2.966 0.198  0.169 -0.051 -0.023 -0.024 0.180 0.100 0.211 22.436
  349   5194.942    26.0 1.556  -2.02  5.252  0.089   106.338     4.049 0.217  0.170 -0.049 -0.073 -0.044 0.196 0.100 0.238 17.703
  350   5197.568    26.1 3.230  -2.22  5.158  0.065    60.773     3.906 0.233 -0.004  0.191 -0.021  0.029 0.194 0.100 0.228 19.229
  352   5206.023    24.0 0.941   0.02  3.064  0.104   107.989     4.861 0.220  0.156 -0.061 -0.076 -0.046 0.190 0.100 0.238 17.616
  353   5210.384    22.0 0.048  -0.82  2.885  0.062    71.465     3.626 0.203  0.164 -0.052 -0.034 -0.027 0.177 0.100 0.213 22.060
  354    5211.53    22.1 2.588  -1.41  2.735  0.111    14.323     3.477 0.150  0.014  0.181 -0.002  0.029 0.184 0.100 0.237 17.818
  355   5215.181    26.0 3.263  -0.86  4.998  0.063    45.327     3.883 0.223  0.106 -0.034 -0.014 -0.011 0.113 0.100 0.163 37.483
  356   5216.274    26.0 1.607  -2.08  5.221  0.086    99.382     4.021 0.223  0.164 -0.051 -0.073 -0.040 0.191 0.100 0.232 18.579
  357   5217.389    26.0 3.209  -1.07  4.998  0.058    36.949     3.257 0.157  0.107 -0.032 -0.009 -0.012 0.113 0.100 0.161 38.369
  359   5225.525    26.0 0.110  -4.75  5.275  0.054    58.265     3.423 0.167  0.194 -0.046 -0.019 -0.026 0.202 0.100 0.232 18.620
  360    5227.19    26.0 1.556  -1.23  5.468  0.086   153.046     4.426 0.228  0.196 -0.121 -0.101 -0.067 0.260 0.100 0.292 11.745
  362   5234.624    26.1 3.221  -2.18  5.156  0.063    62.925     3.649 0.210 -0.004  0.191 -0.025  0.030 0.195 0.100 0.228 19.234
  364   5247.565    24.0 0.960  -1.59  3.327  0.063    33.894     3.486 0.201  0.138 -0.043 -0.008 -0.013 0.145 0.100 0.187 28.493
  365   5250.646    26.0 2.196  -2.18  5.239  0.068    57.392     4.144 0.227  0.132 -0.039 -0.023 -0.017 0.141 0.100 0.185 29.080
  368   5263.306    26.0 3.263  -0.87  5.082  0.054    49.803     3.016 0.180  0.107 -0.032 -0.014 -0.011 0.113 0.100 0.160 38.900
  369   5264.801    26.1 3.230  -3.13  5.203  0.078    16.843     2.676 0.151 -0.001  0.189 -0.004  0.027 0.191 0.100 0.229 19.029
  370   5265.556    20.0 2.523  -0.26  4.704  0.112    66.964     6.473 0.366  0.082 -0.035 -0.025 -0.014 0.094 0.100 0.177 31.934
  374   5275.997    26.1 3.199  -2.01  5.304  0.075    83.691     4.205 0.266 -0.003  0.190 -0.039  0.029 0.196 0.100 0.233 18.485
  375   5283.621    26.0 3.239  -0.45  5.146  0.066    79.274     3.539 0.220  0.111 -0.047 -0.041 -0.023 0.129 0.100 0.176 32.157
  376    5284.08    26.1 2.891  -3.11  5.047  0.072    27.038     3.453 0.192  0.005  0.189 -0.007  0.029 0.191 0.100 0.228 19.297
  378   5296.691    24.0 0.982  -1.36  2.914  0.059    23.860     2.654 0.177  0.136 -0.043 -0.005 -0.012 0.143 0.100 0.184 29.415
  379   5298.272    24.0 0.982  -1.14  3.188  0.060    50.807     3.817 0.239  0.138 -0.044 -0.015 -0.016 0.146 0.100 0.187 28.521
  380   5302.303    26.0 3.281  -0.73  4.820  0.056    41.589     3.278 0.172  0.106 -0.032 -0.011 -0.010 0.112 0.100 0.160 39.035
  381   5307.361    26.0 1.607  -2.91  5.168  0.062    52.446     3.839 0.229  0.152 -0.040 -0.018 -0.017 0.159 0.100 0.198 25.535
  382   5324.179    26.0 3.211  -0.11  5.192  0.081   100.755     3.971 0.217  0.123 -0.067 -0.062 -0.027 0.156 0.100 0.202 24.538
  383   5325.543    26.1 3.221  -3.16  5.101  0.095    13.322     2.753 0.178 -0.001  0.189 -0.003  0.027 0.191 0.100 0.236 18.023
  384   5328.039    26.0 0.914  -1.47  5.410  0.080   183.891     5.640 0.262  0.226 -0.169 -0.089 -0.072 0.305 0.100 0.330  9.162
  385   5328.532    26.0 1.556  -1.85  5.340  0.101   119.362     4.761 0.232  0.175 -0.058 -0.093 -0.059 0.215 0.100 0.258 15.078
  386     5332.9    26.0 1.556  -2.78  5.270  0.070    70.156     4.012 0.241  0.157 -0.042 -0.036 -0.029 0.169 0.100 0.208 23.014
  387   5336.786    22.1 1.581   -1.6  2.906  0.073    76.973     4.075 0.232  0.037  0.181 -0.033  0.032 0.190 0.100 0.227 19.390
  388   5339.929    26.0 3.263  -0.63  5.103  0.062    65.724     3.564 0.219  0.111 -0.037 -0.026 -0.014 0.121 0.100 0.169 35.203
  389   5341.024    26.0 1.607  -1.95  5.374  0.090   113.797     4.159 0.222  0.172 -0.049 -0.081 -0.048 0.202 0.100 0.243 16.963
  390   5345.796    24.0 1.003  -0.95  3.132  0.067    57.823     4.172 0.257  0.140 -0.045 -0.019 -0.018 0.149 0.100 0.192 27.174
  391   5348.314    24.0 1.003  -1.21  2.969  0.060    32.720     3.245 0.191  0.137 -0.042 -0.006 -0.013 0.144 0.100 0.185 29.121
  392   5349.465    20.0 2.709  -0.31  4.376  0.047    32.840     2.454 0.156  0.074 -0.025 -0.007 -0.007 0.079 0.100 0.136 54.321
  393   5371.489    26.0 0.957  -1.64  5.330  0.061   166.223     3.465 0.242  0.222 -0.127 -0.101 -0.083 0.287 0.100 0.310 10.392
  394   5381.022    22.1 1.565  -1.97  2.946  0.046    58.462     2.959 0.200  0.036  0.181 -0.019  0.033 0.188 0.100 0.218 20.998
  395   5393.168    26.0 3.241  -0.72  4.936  0.048    52.152     2.882 0.173  0.109 -0.034 -0.020 -0.012 0.117 0.100 0.161 38.631
  397   5397.128    26.0 0.914  -1.98  5.275  0.087   148.807     4.332 0.235  0.215 -0.086 -0.102 -0.082 0.266 0.100 0.297 11.323
  398   5405.775    26.0 0.989  -1.85  5.170  0.098   145.433     4.804 0.233  0.211 -0.080 -0.100 -0.079 0.259 0.100 0.295 11.525
  399   5409.783    24.0 1.029  -0.67  3.150  0.066    73.902     3.640 0.216  0.143 -0.046 -0.033 -0.023 0.156 0.100 0.196 25.947
  401   5418.768    22.1 1.581  -2.13  3.005  0.053    50.885     3.182 0.227  0.036  0.181 -0.014  0.034 0.188 0.100 0.220 20.739
  402   5429.696    26.0 0.957  -1.88  5.409  0.073   158.515     3.964 0.249  0.218 -0.107 -0.101 -0.085 0.276 0.100 0.303 10.902
  403   5434.524    26.0 1.010  -2.13  5.481  0.075   146.122     3.712 0.251  0.211 -0.082 -0.101 -0.080 0.260 0.100 0.289 11.980
  404   5476.564    26.0 4.100  -0.28  5.041  0.059    26.745     2.757 0.194  0.083 -0.024 -0.006 -0.007 0.087 0.100 0.145 47.547
  405   5476.904    28.0 1.825  -0.78  4.034  0.079   107.047     3.666 0.243  0.158 -0.037 -0.074 -0.040 0.183 0.100 0.223 20.141
  407   5497.516    26.0 1.010  -2.83  5.489  0.093   114.397     4.418 0.247  0.193 -0.043 -0.077 -0.056 0.219 0.100 0.258 14.967
  408   5501.465    26.0 0.957  -3.05  5.420  0.075   103.679     3.652 0.231  0.189 -0.045 -0.072 -0.055 0.214 0.100 0.248 16.239
  409   5506.779    26.0 0.989  -2.79  5.402  0.086   113.492     4.104 0.226  0.193 -0.043 -0.076 -0.055 0.219 0.100 0.256 15.315
  410   5528.405    12.0 4.346 -0.498  5.793  0.052   108.591     3.442 0.232  0.082 -0.068 -0.035 -0.016 0.113 0.100 0.160 39.163
  411   5534.834    26.1 3.245  -2.75  5.080  0.048    26.555     2.216 0.191 -0.002  0.192 -0.004  0.029 0.194 0.100 0.224 19.988
  412   5569.618    26.0 3.414  -0.52  4.932  0.047    52.262     2.822 0.195  0.106 -0.033 -0.016 -0.011 0.113 0.100 0.158 40.141
  413   5572.842    26.0 3.394  -0.28  5.007  0.043    72.307     2.383 0.212  0.111 -0.040 -0.035 -0.017 0.124 0.100 0.165 36.650
  414   5581.965    20.0 2.523 -0.555  4.509  0.055    38.864     3.144 0.247  0.079 -0.026 -0.009 -0.009 0.084 0.100 0.142 49.739
  415   5586.756    26.0 3.366  -0.11  4.878  0.050    76.501     2.701 0.214  0.113 -0.041 -0.036 -0.018 0.127 0.100 0.169 35.001
  417   5588.749    20.0 2.524   0.21  4.321  0.057    73.161     3.276 0.221  0.085 -0.033 -0.030 -0.016 0.097 0.100 0.151 44.014
  418   5590.114    20.0 2.521 -0.571  4.216  0.055    23.759     2.435 0.194  0.078 -0.028 -0.004 -0.007 0.083 0.100 0.141 50.103
  419   5594.462    20.0 2.523  0.097  4.159  0.045    56.773     2.503 0.209  0.082 -0.027 -0.018 -0.011 0.089 0.100 0.141 50.191
  420    5598.48    20.0 2.521 -0.087  4.369  0.053    58.558     3.203 0.238  0.078 -0.031 -0.023 -0.016 0.088 0.100 0.144 48.450
  421   5601.277    20.0 2.526 -0.523  4.353  0.049    32.232     2.552 0.187  0.079 -0.028 -0.007 -0.008 0.084 0.100 0.140 51.177
  422   5615.644    26.0 3.332   0.04  5.055  0.064    96.099     3.277 0.225  0.121 -0.057 -0.056 -0.025 0.147 0.100 0.189 27.974
  423   5624.542    26.0 3.414  -0.76  5.058  0.049    45.726     2.836 0.202  0.105 -0.029 -0.013 -0.010 0.110 0.100 0.157 40.755
  425   5658.816    26.0 3.394  -0.76  5.052  0.045    46.836     2.809 0.220  0.105 -0.029 -0.014 -0.011 0.110 0.100 0.156 41.307
  426   5662.516    26.0 4.175  -0.41  4.975  0.084    16.164     2.755 0.185  0.083 -0.019 -0.001 -0.006 0.085 0.100 0.156 41.078
  427   5665.554    14.0 4.920  -2.04  5.923  0.121     6.627     1.969 0.113  0.055  0.009  0.001 -0.001 0.056 0.100 0.167 36.036
  428   5682.633    11.0 2.102 -0.706  4.486  0.085    17.725     3.062 0.210  0.062 -0.021 -0.002 -0.006 0.066 0.100 0.147 46.402
  430   5688.203    11.0 2.104 -0.406  4.312  0.058    22.471     2.498 0.214  0.061 -0.023 -0.003 -0.005 0.065 0.100 0.133 56.660
  434   5711.088    12.0 4.343 -1.724  5.628  0.052    22.506     2.256 0.184  0.068 -0.022 -0.003 -0.006 0.072 0.100 0.134 55.997
  435   5754.656    28.0 1.934  -2.22  4.092  0.053    26.548     2.581 0.252  0.133 -0.026 -0.006 -0.011 0.136 0.100 0.177 31.916
  436   5762.992    26.0 4.209  -0.36  5.131  0.054    22.308     2.247 0.206  0.082 -0.019 -0.004 -0.006 0.084 0.100 0.142 49.865
  440   5857.451    20.0 2.930   0.23  4.292  0.048    44.756     2.836 0.235  0.071 -0.028 -0.012 -0.009 0.078 0.100 0.135 54.481
  441   5866.451    22.0 1.066  -0.79  2.701  0.117     8.509     2.368 0.174  0.138 -0.040 -0.001 -0.012 0.144 0.100 0.211 22.483
  442   5889.951    11.0 0.000  0.108  4.538  0.029   242.148     3.848 0.304  0.164 -0.195 -0.037 -0.027 0.259 0.100 0.279 12.843
  443   5892.872    28.0 1.984  -2.22  3.652  0.066    10.211     1.501 0.119  0.132 -0.024 -0.002 -0.008 0.134 0.100 0.180 30.840
  444   5895.924    11.0 0.000 -0.194  4.726  0.030   228.303     3.475 0.311  0.163 -0.183 -0.042 -0.031 0.251 0.100 0.271 13.571
  445   5948.545    14.0 5.082 -1.231  5.924  0.066    23.716     2.931 0.273  0.054  0.008 -0.004 -0.001 0.055 0.100 0.132 57.624
  446   6102.723    20.0 1.879 -0.793  4.413  0.035    67.175     2.171 0.240  0.104 -0.037 -0.022 -0.015 0.114 0.100 0.155 41.459
  447   6108.116    28.0 1.675   -2.6  3.951  0.052    18.860     1.842 0.191  0.144 -0.023 -0.003 -0.011 0.146 0.100 0.185 29.326
  448   6122.217    20.0 1.886 -0.316  4.601  0.052   105.438     2.929 0.241  0.117 -0.065 -0.052 -0.026 0.146 0.100 0.184 29.413
  449   6162.173    20.0 1.899  -0.09  4.587  0.050   116.654     2.811 0.262  0.122 -0.078 -0.058 -0.028 0.158 0.100 0.194 26.584
  450   6169.042    20.0 2.523 -0.797  4.424  0.050    23.944     2.217 0.220  0.080 -0.026 -0.004 -0.007 0.085 0.100 0.140 50.911
  451   6169.563    20.0 2.526 -0.478  4.456  0.041    41.644     2.409 0.247  0.082 -0.028 -0.009 -0.009 0.088 0.100 0.139 51.674
  452   6191.169    28.0 1.675  -2.47  3.929  0.049    23.307     2.138 0.204  0.140 -0.025 -0.004 -0.011 0.143 0.100 0.181 30.521
  453    6219.28    26.0 2.196  -2.45  5.233  0.049    44.858     3.037 0.248  0.138 -0.033 -0.015 -0.015 0.143 0.100 0.182 30.317
  455   6246.319    26.0 3.600  -0.77  5.072  0.042    35.153     2.317 0.261  0.101 -0.026 -0.008 -0.008 0.105 0.100 0.151 43.917
  456   6247.559    26.1 3.892   -2.3  5.247  0.068    21.878     2.772 0.261 -0.015  0.199 -0.004  0.029 0.202 0.100 0.235 18.081
  457   6265.134    26.0 2.174  -2.54  5.193  0.042    38.791     2.477 0.256  0.138 -0.029 -0.009 -0.013 0.142 0.100 0.179 31.348
  460    6335.33    26.0 2.196  -2.18  5.212  0.039    61.028     2.463 0.244  0.142 -0.032 -0.024 -0.018 0.149 0.100 0.183 29.753
  461   6336.824    26.0 3.684  -0.85  5.120  0.041    28.621     2.016 0.186  0.097 -0.022 -0.006 -0.008 0.100 0.100 0.147 46.136
  463   6400.001    26.0 3.603  -0.27  5.080  0.052    65.681     3.031 0.266  0.106 -0.029 -0.025 -0.015 0.114 0.100 0.160 39.014
  464   6408.018    26.0 3.684  -0.99  5.093  0.048    21.456     1.957 0.244  0.097 -0.023 -0.004 -0.007 0.100 0.100 0.149 44.827
  465   6411.649    26.0 3.651  -0.59  5.108  0.035    44.514     2.105 0.225  0.101 -0.025 -0.012 -0.011 0.105 0.100 0.149 44.809
  466   6430.846    26.0 2.174  -1.95  5.152  0.038    73.965     2.308 0.254  0.147 -0.028 -0.029 -0.022 0.154 0.100 0.188 28.439
  467   6432.677    26.1 2.891  -3.57  5.179  0.075    16.413     2.542 0.251  0.006  0.194 -0.002  0.033 0.197 0.100 0.233 18.385
  468   6439.075    20.0 2.524   0.47  4.368  0.037    93.468     2.002 0.263  0.092 -0.033 -0.048 -0.027 0.112 0.100 0.155 41.743
  469   6449.808    20.0 2.521 -0.502  4.457  0.043    41.239     2.506 0.262  0.080 -0.026 -0.013 -0.012 0.086 0.100 0.139 51.978
  470   6456.381    26.1 3.903  -2.05  5.186  0.079    29.816     3.818 0.312 -0.016  0.201 -0.007  0.029 0.204 0.100 0.240 17.304
  471    6499.65    20.0 2.523 -0.818  4.462  0.052    25.191     2.371 0.249  0.081 -0.025 -0.005 -0.007 0.085 0.100 0.141 50.088
  472   6516.077    26.1 2.891  -3.37  5.439  0.040    36.845     2.288 0.232  0.005  0.196 -0.011  0.034 0.199 0.100 0.227 19.486
  473    6643.63    28.0 1.675  -2.22  4.024  0.036    42.843     2.065 0.256  0.145 -0.020 -0.010 -0.014 0.147 0.100 0.182 30.287
  476   6717.681    20.0 2.709 -0.524  4.537  0.050    32.886     2.694 0.277  0.075 -0.027 -0.007 -0.011 0.081 0.100 0.138 52.562
  477   6767.772    28.0 1.825  -2.14  4.006  0.051    36.264     2.978 0.268  0.140 -0.022 -0.009 -0.013 0.143 0.100 0.181 30.362
  481   7698.974    19.0 0.000 -0.178  3.475  0.026    82.328     1.688 0.282  0.114 -0.027 -0.030 -0.020 0.123 0.100 0.160 38.907
  482   7714.308    28.0 1.934   -2.0  3.874  0.037    32.582     2.036 0.291  0.139 -0.019 -0.007 -0.012 0.141 0.100 0.177 32.005
  483    7788.93    28.0 1.949  -2.18  4.082  0.040    33.387     2.231 0.323  0.139 -0.019 -0.006 -0.011 0.141 0.100 0.177 31.807
  485     5526.0    21.1   nan    nan  0.820  0.091 -9999.000 -9999.000 0.179  0.027  0.184 -0.014  0.038 0.190 0.200 0.291 11.826
  486     5030.0    21.1   nan    nan  0.819  0.163 -9999.000 -9999.000 0.182 -0.007  0.190 -0.016  0.025 0.192 0.200 0.322  9.670
  487     4669.0    21.1   nan    nan  1.100  0.077 -9999.000 -9999.000 0.175 -0.007  0.190 -0.018  0.036 0.194 0.200 0.289 11.956
  488     4415.0    21.1   nan    nan  0.850  0.070 -9999.000 -9999.000 0.149  0.036  0.145 -0.023  0.022 0.153 0.200 0.261 14.668
  489     4399.0    21.1   nan    nan  0.761  0.084 -9999.000 -9999.000 0.149  0.062  0.146 -0.051  0.009 0.167 0.200 0.274 13.354
  490     4824.0    25.0   nan    nan  2.597  0.097 -9999.000 -9999.000 0.146  0.122 -0.033 -0.001 -0.005 0.126 0.200 0.256 15.306
  491     4782.0    25.0   nan    nan  2.695  0.055 -9999.000 -9999.000 0.149  0.102 -0.044 -0.014 -0.012 0.112 0.200 0.236 17.971
  492     4766.0    25.0   nan    nan  2.663  0.054 -9999.000 -9999.000 0.135  0.069 -0.096 -0.003 -0.027 0.121 0.200 0.240 17.377
  493     4762.0    25.0   nan    nan  2.668  0.052 -9999.000 -9999.000 0.134  0.069 -0.093 -0.004 -0.027 0.119 0.200 0.238 17.590
  494     4753.0    25.0   nan    nan  2.643  0.113 -9999.000 -9999.000 0.173  0.098 -0.033 -0.005 -0.005 0.104 0.200 0.252 15.749
  495     4310.0   106.0   nan    nan  5.656  0.012 -9999.000 -9999.000 0.146  0.224 -0.154 -0.001  0.086 0.285 0.100 0.302 10.965
  496     4323.0   106.0   nan    nan  5.729  0.018 -9999.000 -9999.000 0.148  0.194 -0.135  0.007  0.086 0.252 0.100 0.272 13.549
  497     4246.0    21.1   nan    nan  1.414  0.102 -9999.000 -9999.000 0.160 -0.129  0.233 -0.156 -0.083 0.319 0.200 0.390  6.565
  498     4313.0    21.1   nan    nan  1.153  0.158 -9999.000 -9999.000 0.152 -0.036  0.421 -0.104 -0.021 0.435 0.200 0.504  3.930
  499     4324.0    21.1   nan    nan  0.909  0.083 -9999.000 -9999.000 0.147  0.030  0.204 -0.085 -0.003 0.223 0.200 0.311 10.355
  500     4040.0    25.0   nan    nan  2.652  0.107 -9999.000 -9999.000 0.168  0.127 -0.027 -0.001 -0.001 0.130 0.200 0.261 14.659
  502     3962.0    13.0   nan    nan  3.802  0.119 -9999.000 -9999.000 0.153  0.156 -0.209 -0.069 -0.023 0.271 0.300 0.421  5.637
  504     3906.0    14.0   nan    nan  5.670  0.073 -9999.000 -9999.000 0.156  0.082 -0.076  0.001 -0.018 0.113 0.100 0.168 35.450
  505     4384.0    23.0   nan    nan  1.511  0.057 -9999.000 -9999.000 0.147  0.133  0.034 -0.005 -0.027 0.140 0.100 0.181 30.475
  506     4379.0    23.0   nan    nan  1.439  0.055 -9999.000 -9999.000 0.151  0.097  0.001  0.001 -0.037 0.104 0.100 0.154 42.005
  507     4006.0    23.1   nan    nan  1.768  0.093 -9999.000 -9999.000 0.156 -0.000  0.191 -0.006  0.012 0.191 0.100 0.235 18.115
  508     3952.0    23.1   nan    nan  1.912  0.138 -9999.000 -9999.000 0.148 -0.024  0.195 -0.022  0.030 0.200 0.100 0.263 14.496
  510     4020.0    27.0   nan    nan  2.855  0.093 -9999.000 -9999.000 0.160  0.125 -0.003 -0.003 -0.003 0.125 0.100 0.185 29.160
  511     4110.0    27.0   nan    nan  2.745  0.096 -9999.000 -9999.000 0.150  0.128 -0.031 -0.003 -0.013 0.132 0.100 0.192 27.262
  512     4119.0    27.0   nan    nan  2.562  0.103 -9999.000 -9999.000 0.154  0.161 -0.061 -0.046 -0.036 0.182 0.100 0.231 18.665
  513     4121.0    27.0   nan    nan  2.560  0.102 -9999.000 -9999.000 0.152  0.172 -0.063 -0.046 -0.037 0.192 0.100 0.240 17.404
  515     4078.0    38.1   nan    nan  0.520  0.105 -9999.000 -9999.000 0.188  0.126  0.148 -0.065  0.043 0.209 0.100 0.254 15.473
  516     4215.0    38.1   nan    nan  0.725  0.109 -9999.000 -9999.000 0.155  0.095  0.107 -0.003  0.024 0.146 0.100 0.207 23.226
  517     4900.0    39.1   nan    nan -0.317  0.064 -9999.000 -9999.000 0.163  0.035  0.177 -0.011  0.028 0.183 0.100 0.218 20.987
  518     4884.0    39.1   nan    nan -0.457  0.095 -9999.000 -9999.000 0.155  0.016  0.187 -0.014  0.037 0.192 0.100 0.236 17.932
  519     4397.0    39.1   nan    nan -0.386  0.060 -9999.000 -9999.000 0.142  0.061  0.174 -0.009  0.032 0.187 0.100 0.220 20.587
  520     4208.0    40.1   nan    nan  0.273  0.059 -9999.000 -9999.000 0.141  0.017  0.213 -0.010  0.023 0.215 0.100 0.245 16.710
  521     4554.0    56.1   nan    nan -0.418  0.115 -9999.000 -9999.000 0.166  0.035  0.062 -0.093 -0.039 0.123 0.200 0.262 14.613
  523     5854.0    56.1   nan    nan -0.365  0.080 -9999.000 -9999.000 0.215  0.055  0.182 -0.017  0.039 0.195 0.200 0.290 11.858
  524     6142.0    56.1   nan    nan -0.354  0.074 -9999.000 -9999.000 0.210  0.062  0.183 -0.059  0.029 0.204 0.200 0.295 11.459
  525     6496.0    56.1   nan    nan -0.221  0.063 -9999.000 -9999.000 0.235  0.054  0.197 -0.057  0.034 0.215 0.200 0.300 11.103
  526     4086.0    57.1   nan    nan -1.309  0.133 -9999.000 -9999.000 0.171  0.018  0.192 -0.009  0.038 0.197 0.100 0.258 15.013
  527     4122.0    57.1   nan    nan -1.275  0.097 -9999.000 -9999.000 0.151  0.024  0.186 -0.000  0.036 0.191 0.100 0.236 17.929
