index wavelength species expot  loggf logeps e_stat       eqw     e_eqw   fwhm e_Teff e_logg   e_vt   e_MH  e_sp e_sys e_tot weight
   62   4063.276    26.0 3.368  -0.81  5.678  0.085    60.363     4.093  0.168  0.091 -0.023 -0.034  0.002 0.100 0.100 0.165 36.770
   63   4067.978    26.0 3.209  -0.53  5.416  0.089    70.630     4.182  0.134  0.098 -0.047 -0.043  0.000 0.117 0.100 0.178 31.662
   64   4070.771    26.0 3.239  -0.87  5.318  0.064    46.311     3.487  0.161  0.094 -0.018 -0.019  0.003 0.098 0.100 0.154 42.324
   65   4073.762    26.0 3.263  -0.97  5.360  0.068    41.737     3.588  0.127  0.096 -0.014 -0.014  0.005 0.098 0.100 0.156 41.224
   68   4080.209    26.0 3.281  -1.18  5.437  0.058    33.746     2.985  0.119  0.094 -0.011 -0.011  0.006 0.095 0.100 0.150 44.486
   70   4098.176    26.0 3.239  -0.97  5.551  0.073    53.620     3.804  0.154  0.097 -0.023 -0.023  0.004 0.102 0.100 0.161 38.740
   71   4102.936    14.0 1.909 -3.336  6.306  0.093   109.728     4.669  0.183  0.125 -0.058 -0.056 -0.003 0.149 0.100 0.202 24.519
   74   4118.545    26.0 3.571   0.27  5.656  0.127    95.857     5.069  0.170  0.092 -0.071 -0.081 -0.010 0.142 0.100 0.215 21.600
   75   4120.206    26.0 2.988  -1.23  5.507  0.076    52.147     3.962  0.146  0.101 -0.014 -0.022  0.003 0.104 0.100 0.163 37.500
   76   4121.802    26.0 2.829  -1.28  5.281  0.073    47.021     3.659  0.122  0.105 -0.009 -0.018  0.004 0.107 0.100 0.164 37.347
   79   4139.927    26.0 0.989  -3.51  5.305  0.051    40.942     2.804  0.109  0.148 -0.017 -0.016  0.006 0.150 0.100 0.187 28.501
   80   4143.415    26.0 3.047  -0.21  5.562  0.090    97.205     3.657  0.175  0.110 -0.095 -0.080 -0.007 0.166 0.100 0.214 21.894
   82   4147.669    26.0 1.484  -2.07  5.432  0.095    88.812     3.760  0.138  0.140 -0.055 -0.075 -0.011 0.168 0.100 0.218 21.098
   83   4150.249    26.0 3.428  -1.19  5.558  0.061    31.501     3.022  0.140  0.091 -0.010 -0.009  0.006 0.092 0.100 0.149 45.005
   85     4153.9    26.0 3.397  -0.28  5.249  0.099    65.192     4.897  0.147  0.094 -0.040 -0.034  0.001 0.108 0.100 0.177 31.852
   86   4158.792    26.0 3.428   -0.7  5.407  0.078    49.439     4.207  0.143  0.092 -0.021 -0.019  0.004 0.096 0.100 0.159 39.421
   87   4161.529    22.1 1.083  -2.09  3.311  0.078    68.429     3.786  0.139  0.052  0.173 -0.039  0.027 0.187 0.100 0.226 19.620
   89   4171.904    22.1 2.596   -0.3  3.498  0.129    79.897     5.232  0.188  0.017  0.169 -0.055  0.024 0.180 0.100 0.243 16.922
   90   4173.921    26.0 0.989  -3.29  5.579  0.092    67.301     4.220  0.148  0.149 -0.029 -0.043 -0.003 0.158 0.100 0.208 23.060
   91   4174.913    26.0 0.914  -2.94  5.648  0.088    88.981     3.423  0.150  0.151 -0.053 -0.080 -0.018 0.180 0.100 0.224 19.968
   92   4178.855    26.1 2.583  -2.51  5.219  0.071    59.742     3.429  0.134  0.018  0.187 -0.029  0.030 0.192 0.100 0.228 19.203
   93   4184.312    22.1 1.079  -2.49  3.474  0.066    56.862     3.254  0.142  0.055  0.178 -0.022  0.037 0.191 0.100 0.226 19.639
   94   4187.039    26.0 2.450  -0.56  5.280  0.091   103.387     4.472  0.162  0.133 -0.130 -0.067  0.000 0.198 0.100 0.239 17.434
   95   4199.095    26.0 3.045   0.17  5.188  0.103    97.486     4.126  0.160  0.105 -0.074 -0.083 -0.012 0.153 0.100 0.210 22.653
   97   4216.184    26.0 0.000  -3.36  5.683  0.099   115.398     3.958  0.155  0.192 -0.105 -0.105 -0.029 0.244 0.100 0.282 12.570
   98   4233.163    26.1 2.583  -2.02  5.212  0.065    82.973     2.820  0.145  0.017  0.171 -0.060  0.025 0.184 0.100 0.219 20.842
   99   4233.603    26.0 2.482   -0.6  5.119  0.065    92.949     2.951  0.139  0.125 -0.099 -0.064 -0.003 0.172 0.100 0.209 22.853
  100   4250.787    26.0 1.556  -0.71  5.053  0.077   129.113     4.270  0.168  0.163 -0.156 -0.079 -0.009 0.239 0.100 0.270 13.669
  101   4282.403    26.0 2.174  -0.78  5.348  0.086   105.329     3.327  0.160  0.130 -0.078 -0.095 -0.018 0.180 0.100 0.223 20.109
  102   4283.011    20.0 1.886 -0.224  4.816  0.080    96.061     3.655  0.160  0.093 -0.094 -0.062 -0.007 0.146 0.100 0.194 26.470
  103   4287.403    22.0 0.835  -0.37  3.284  0.055    42.014     3.059  0.167  0.132 -0.022 -0.011  0.004 0.134 0.100 0.176 32.184
  105   4291.463    26.0 0.052  -4.08  5.770  0.087    90.078     3.480  0.139  0.175 -0.056 -0.079 -0.021 0.201 0.100 0.241 17.238
  106   4295.749    22.0 0.812  -0.42  3.061  0.057    29.101     2.814  0.132  0.129 -0.023 -0.009  0.003 0.131 0.100 0.175 32.776
  111   4316.794    22.1 2.046  -1.62  3.366  0.060    38.613     3.295  0.167  0.031  0.180 -0.014  0.031 0.186 0.100 0.219 20.782
  112   4318.652    20.0 1.899  -0.21  4.617  0.094    87.313     4.278  0.154  0.089 -0.071 -0.054 -0.006 0.126 0.100 0.186 28.776
  113    4320.95    22.1 1.164  -1.88  3.399  0.077    79.574     3.453  0.159  0.052  0.170 -0.051  0.031 0.188 0.100 0.226 19.571
  116   4330.238    22.1 2.046  -1.64  3.296  0.087    34.071     4.592  0.172  0.034  0.180 -0.009  0.034 0.187 0.100 0.229 19.097
  117   4330.698    22.1 1.179  -2.09  3.316  0.054    64.516     2.822  0.152  0.051  0.174 -0.032  0.034 0.187 0.100 0.219 20.845
  118   4331.642    28.0 1.675  -2.27  4.343  0.075    31.431     3.763  0.170  0.126 -0.001 -0.007  0.008 0.126 0.100 0.178 31.630
  119   4337.046    26.0 1.556   -1.7  5.489  0.078   105.327     3.325  0.169  0.148 -0.087 -0.085 -0.015 0.192 0.100 0.230 18.865
  122   4351.544    26.0 2.988  -1.64  5.212  0.056    19.229     2.072  0.101  0.102 -0.009 -0.005  0.006 0.103 0.100 0.154 42.224
  123   4358.501    26.0 2.947  -1.57  5.646  0.081    45.206     4.469  0.177  0.100 -0.014 -0.018  0.002 0.103 0.100 0.165 36.919
  125    4375.93    26.0 0.000   -3.0  5.233  0.116   114.374     4.772  0.155  0.189 -0.095 -0.103 -0.032 0.237 0.100 0.283 12.526
  127   4389.245    26.0 0.052  -4.55  5.460  0.047    54.101     2.613  0.114  0.174 -0.019 -0.022  0.000 0.176 0.100 0.208 23.078
  128   4394.059    22.1 1.220  -1.77  3.367  0.066    80.754     2.986  0.152  0.049  0.168 -0.054  0.029 0.185 0.100 0.221 20.517
  130   4395.839    22.1 1.242  -1.93  3.323  0.048    69.860     2.408  0.151  0.049  0.172 -0.039  0.032 0.186 0.100 0.216 21.352
  131   4399.765    22.1 1.236   -1.2  3.438  0.088   106.689     3.399  0.153  0.055  0.146 -0.087  0.022 0.180 0.100 0.224 19.945
  132   4401.541    28.0 3.191   0.06  4.230  0.103    58.601     5.289  0.171  0.091 -0.017 -0.028  0.002 0.097 0.100 0.173 33.369
  134   4409.235    22.1 1.242  -2.78  3.731  0.078    46.005     4.361  0.199  0.051  0.182 -0.015  0.037 0.193 0.100 0.231 18.725
  135   4409.518    22.1 1.230  -2.53  3.223  0.052    32.596     2.671  0.140  0.053  0.180 -0.007  0.039 0.192 0.100 0.222 20.209
  136   4411.073    22.1 3.092  -0.65  3.521  0.054    36.646     2.685  0.183  0.010  0.184 -0.010  0.027 0.187 0.100 0.218 20.963
  137    4411.93    22.1 1.223  -2.62  3.157  0.054    25.526     2.447  0.112  0.053  0.180 -0.005  0.039 0.192 0.100 0.223 20.132
  139   4416.818    26.1 2.778  -2.57  5.444  0.057    58.439     3.048  0.154  0.011  0.184 -0.029  0.027 0.189 0.100 0.221 20.493
  140   4418.331    22.1 1.236  -1.99  3.207  0.066    61.507     3.228  0.130  0.050  0.182 -0.026  0.036 0.194 0.100 0.228 19.248
  141   4421.938    22.1 2.060  -1.64  3.139  0.051    26.080     2.357  0.086  0.035  0.180 -0.006  0.033 0.186 0.100 0.218 21.118
  143   4425.437    20.0 1.879 -0.358  4.664  0.073    86.250     3.676  0.158  0.094 -0.086 -0.045 -0.003 0.135 0.100 0.183 29.765
  145    4427.31    26.0 0.052  -2.92  5.444  0.121   123.681     5.093  0.178  0.196 -0.109 -0.109 -0.033 0.252 0.100 0.296 11.375
  146   4432.096    22.1 1.236  -3.08  3.605  0.078    24.412     3.523  0.173  0.050  0.179 -0.006  0.038 0.190 0.100 0.228 19.192
  147   4434.957    20.0 1.886 -0.007  4.769  0.081   109.459     4.501  0.192  0.107 -0.150 -0.054  0.000 0.192 0.100 0.231 18.717
  148   4435.149    26.0 0.087  -4.31  5.751  0.168    79.090     6.949  0.147  0.175 -0.031 -0.056 -0.012 0.187 0.100 0.270 13.682
  151   4442.339    26.0 2.196  -1.23  5.567  0.068   101.754     3.306  0.170  0.131 -0.080 -0.067 -0.010 0.168 0.100 0.207 23.378
  152   4443.801    22.1 1.079  -0.71  3.225  0.079   125.800     3.362  0.176  0.067  0.101 -0.103  0.018 0.160 0.100 0.205 23.886
  153   4444.554    22.1 1.115   -2.2  3.306  0.062    62.941     3.346  0.158  0.048  0.176 -0.034  0.031 0.188 0.100 0.222 20.308
  154   4447.717    26.0 2.221  -1.36  5.362  0.074    84.856     3.398  0.156  0.124 -0.051 -0.056 -0.007 0.145 0.100 0.191 27.293
  155   4449.142    22.0 1.886   0.47  3.355  0.049    28.271     2.336  0.163  0.103 -0.019 -0.009  0.002 0.105 0.100 0.153 42.631
  156   4450.482    22.1 1.083  -1.52  3.282  0.068    95.220     2.817  0.169  0.056  0.162 -0.073  0.025 0.188 0.100 0.224 20.016
  157   4450.894    22.0 1.878   0.32  3.237  0.073    17.920     2.613  0.187  0.107 -0.015 -0.003  0.006 0.108 0.100 0.164 36.970
  158   4453.313    22.0 1.429  -0.03  3.036  0.088    16.426     2.971  0.149  0.117 -0.018 -0.003  0.007 0.119 0.100 0.178 31.431
  160   4454.779    20.0 1.899  0.258  4.527  0.065   110.111     3.636  0.174  0.107 -0.152 -0.055  0.000 0.194 0.100 0.228 19.304
  161   4455.317    22.0 1.442    0.1  2.966  0.074    17.911     2.659  0.136  0.117 -0.017 -0.004  0.006 0.118 0.100 0.172 33.890
  162   4455.887    20.0 1.899 -0.518  4.521  0.054    69.474     2.902  0.152  0.088 -0.052 -0.030 -0.001 0.107 0.100 0.156 41.210
  163   4457.427    22.0 1.459   0.26  3.437  0.055    47.121     2.959  0.180  0.115 -0.021 -0.014  0.004 0.118 0.100 0.164 37.169
  165   4461.653    26.0 0.087  -3.19  5.499  0.079   114.725     3.257  0.166  0.190 -0.094 -0.102 -0.031 0.237 0.100 0.269 13.785
  167   4468.493    22.1 1.130  -0.63  3.176  0.069   125.007     2.962  0.185  0.066  0.104 -0.102  0.017 0.161 0.100 0.202 24.614
  168   4469.151    22.1 1.083  -2.55  3.458  0.079    54.278     4.534  0.187  0.054  0.177 -0.021  0.037 0.190 0.100 0.229 19.122
  169   4470.477    28.0 3.396   -0.3  4.153  0.056    24.677     2.481  0.149  0.085  0.002 -0.007  0.007 0.086 0.100 0.143 48.866
  173    4484.22    26.0 3.600  -0.64  5.123  0.049    29.148     2.240  0.114  0.089 -0.008 -0.007  0.006 0.090 0.100 0.143 48.847
  174   4488.324    22.1 3.121   -0.5  3.217  0.065    27.715     3.070  0.168  0.011  0.182 -0.007  0.027 0.184 0.100 0.220 20.726
  175   4489.739    26.0 0.121   -3.9  5.568  0.071    87.611     2.912  0.158  0.177 -0.040 -0.075 -0.023 0.198 0.100 0.233 18.476
  176     4491.4    26.1 2.856  -2.71  5.470  0.066    47.707     3.632  0.134  0.013  0.187 -0.018  0.030 0.191 0.100 0.225 19.716
  177   4493.522    22.1 1.079  -2.78  3.296  0.045    32.787     2.327  0.134  0.057  0.179 -0.008  0.039 0.192 0.100 0.221 20.449
  178   4494.563    26.0 2.196  -1.14  5.533  0.065   105.069     3.270  0.169  0.132 -0.085 -0.068 -0.011 0.171 0.100 0.209 22.925
  179   4496.145    22.0 1.748  -0.14  3.679  0.089    22.804     3.815  0.233  0.110 -0.016 -0.005  0.006 0.111 0.100 0.174 32.961
  180    4501.27    22.1 1.115  -0.77  3.051  0.070   115.273     2.854  0.170  0.060  0.130 -0.097  0.016 0.174 0.100 0.212 22.190
  181   4508.281    26.1 2.856  -2.42  5.514  0.052    65.693     2.553  0.157  0.011  0.184 -0.034  0.030 0.190 0.100 0.221 20.518
  182   4512.734    22.0 0.835   -0.4  3.256  0.051    39.998     2.824  0.173  0.132 -0.024 -0.011  0.002 0.135 0.100 0.175 32.545
  183   4515.334    26.1 2.844   -2.6  5.491  0.048    55.673     2.561  0.157  0.012  0.188 -0.024  0.030 0.192 0.100 0.222 20.297
  184   4518.022    22.0 0.825  -0.25  3.042  0.047    37.063     2.557  0.134  0.129 -0.024 -0.010  0.002 0.132 0.100 0.172 33.863
  185   4518.332    22.1 1.079  -2.56  3.389  0.050    50.359     2.883  0.157  0.056  0.179 -0.017  0.039 0.192 0.100 0.222 20.207
  186   4520.221    26.1 2.807  -2.65  5.694  0.058    65.894     2.839  0.153  0.012  0.184 -0.037  0.030 0.190 0.100 0.223 20.147
  188   4527.304    22.0 0.812  -0.45  3.386  0.044    46.039     2.630  0.158  0.131 -0.024 -0.015  0.003 0.134 0.100 0.173 33.436
  190    4529.48    22.1 1.571  -1.75  3.584  0.082    73.931     3.936  0.192  0.042  0.172 -0.042  0.032 0.185 0.100 0.226 19.661
  191   4531.148    26.0 1.484   -2.1  5.401  0.072    90.530     3.059  0.150  0.143 -0.052 -0.071 -0.015 0.169 0.100 0.209 22.934
  192   4533.239    22.0 0.848   0.54  2.940  0.056    73.266     2.715  0.143  0.128 -0.040 -0.044 -0.006 0.141 0.100 0.182 30.218
  193   4534.776    22.0 0.835   0.35  2.948  0.059    64.695     3.079  0.143  0.131 -0.032 -0.031 -0.002 0.138 0.100 0.181 30.645
  194   4535.569    22.0 0.825   0.14  3.117  0.061    62.913     3.263  0.161  0.130 -0.031 -0.030 -0.003 0.137 0.100 0.180 30.777
  195   4544.687    22.0 0.818  -0.45  3.269  0.055    39.138     3.066  0.160  0.131 -0.025 -0.011  0.004 0.134 0.100 0.176 32.311
  196   4545.133    22.1 1.130  -2.45  3.431  0.054    55.909     3.102  0.170  0.053  0.177 -0.021  0.037 0.190 0.100 0.221 20.465
  197   4547.847    26.0 3.544  -0.82  5.426  0.045    38.447     2.410  0.182  0.090 -0.008 -0.012  0.004 0.091 0.100 0.143 49.140
  198   4548.764    22.0 0.825  -0.28  2.867  0.054    27.055     2.514  0.126  0.132 -0.020 -0.006  0.005 0.134 0.100 0.176 32.465
  199   4555.483    22.0 0.848   -0.4  3.070  0.043    29.701     2.159  0.135  0.131 -0.021 -0.008  0.004 0.133 0.100 0.172 33.862
  200   4555.888    26.1 2.828   -2.4  5.547  0.088    70.073     4.253  0.176  0.012  0.182 -0.042  0.029 0.189 0.100 0.232 18.650
  201   4558.644    24.1 4.070  -0.43  3.572  0.061    40.569     3.118  0.131 -0.010  0.184 -0.014  0.022 0.186 0.100 0.220 20.679
  202   4571.096    12.0 0.000 -5.623  6.149  0.075    99.927     3.434  0.153  0.165 -0.035 -0.050 -0.019 0.177 0.100 0.217 21.305
  203   4571.971    22.1 1.571  -0.31  3.308  0.095   124.008     4.154  0.181  0.055  0.105 -0.099  0.016 0.155 0.100 0.208 23.184
  204   4576.328    26.1 2.844  -2.95  5.495  0.055    37.400     2.882  0.151  0.014  0.190 -0.011  0.030 0.193 0.100 0.224 19.864
  205   4580.048    24.0 0.941  -1.66  3.703  0.043    33.731     2.298  0.124  0.128 -0.019 -0.010  0.005 0.130 0.100 0.169 34.819
  206   4582.835    26.1 2.844  -3.18  5.520  0.047    27.258     2.153  0.131  0.014  0.191 -0.007  0.030 0.194 0.100 0.223 20.066
  207   4583.409    22.1 1.164  -2.84  3.317  0.040    26.523     1.852  0.121  0.054  0.179 -0.006  0.039 0.191 0.100 0.219 20.784
  208   4583.829    26.1 2.807  -1.94  5.603  0.073    95.816     3.356  0.191  0.014  0.159 -0.068  0.022 0.175 0.100 0.214 21.779
  209   4588.198    24.1 4.068  -0.65  3.620  0.058    32.063     2.843  0.184 -0.009  0.183 -0.010  0.022 0.185 0.100 0.218 21.044
  210   4591.391    24.0 0.968  -1.74  3.541  0.097    21.423     3.907  0.213  0.129 -0.018 -0.004  0.005 0.130 0.100 0.191 27.460
  212   4592.651    26.0 1.556  -2.46  5.741  0.072    86.627     3.156  0.182  0.139 -0.047 -0.065 -0.014 0.161 0.100 0.203 24.310
  213   4600.749    24.0 1.003  -1.25  3.514  0.050    41.904     2.567  0.154  0.126 -0.020 -0.013  0.003 0.128 0.100 0.170 34.536
  214     4602.0    26.0 1.607  -3.13  5.309  0.045    27.082     2.076  0.115  0.136 -0.013 -0.006  0.006 0.137 0.100 0.175 32.507
  215   4602.941    26.0 1.484  -2.21  5.368  0.070    84.449     2.985  0.150  0.142 -0.038 -0.069 -0.019 0.163 0.100 0.204 24.021
  216   4604.988    28.0 3.477  -0.24  4.045  0.057    19.608     2.130  0.107  0.084  0.004 -0.005  0.007 0.085 0.100 0.143 49.029
  218   4607.647    26.0 3.263  -1.33  5.511  0.067    33.026     3.436  0.167  0.094 -0.011 -0.010  0.005 0.095 0.100 0.154 42.423
  220   4616.124    24.0 0.982  -1.19  3.463  0.047    43.640     2.638  0.154  0.126 -0.024 -0.014 -0.001 0.129 0.100 0.170 34.651
  221   4617.269    22.0 1.748   0.44  3.198  0.046    27.438     2.186  0.148  0.108 -0.018 -0.007  0.004 0.110 0.100 0.155 41.374
  222   4619.288    26.0 3.600  -1.06  5.481  0.052    26.687     2.409  0.150  0.089 -0.009 -0.007  0.006 0.090 0.100 0.144 48.095
  223   4620.513    26.1 2.828  -3.21  5.453  0.053    23.973     2.185  0.144  0.015  0.191 -0.004  0.031 0.194 0.100 0.225 19.805
  224   4623.097    22.0 1.738   0.16  3.286  0.081    19.986     3.137  0.216  0.109 -0.016 -0.004  0.005 0.110 0.100 0.170 34.795
  225   4625.045    26.0 3.239  -1.27  5.421  0.053    33.093     2.718  0.137  0.097 -0.013 -0.008  0.005 0.098 0.100 0.150 44.490
  226   4626.173    24.0 0.968  -1.33  3.509  0.042    39.554     2.139  0.158  0.128 -0.019 -0.012  0.003 0.130 0.100 0.169 34.888
  227   4629.332    26.1 2.807  -2.26  5.210  0.055    61.553     2.881  0.150  0.010  0.184 -0.032  0.028 0.189 0.100 0.221 20.496
  228    4630.12    26.0 2.277  -2.58  5.608  0.046    31.260     2.285  0.126  0.121 -0.012 -0.008  0.006 0.122 0.100 0.164 37.034
  229   4632.912    26.0 1.607   -2.9  5.751  0.052    63.558     2.591  0.156  0.137 -0.023 -0.031 -0.001 0.142 0.100 0.182 30.335
  230   4634.073    24.1 4.069  -1.05  3.672  0.065    17.908     2.267  0.135 -0.008  0.186 -0.005  0.021 0.187 0.100 0.222 20.263
  231   4637.503    26.0 3.281  -1.29  5.392  0.040    28.491     1.925  0.137  0.095 -0.012 -0.007  0.005 0.096 0.100 0.144 47.975
  233   4646.162    24.0 1.029  -0.74  3.461  0.061    65.396     3.042  0.144  0.126 -0.028 -0.033 -0.003 0.133 0.100 0.177 31.766
  234   4648.652    28.0 3.417  -0.09  4.229  0.043    37.778     2.331  0.162  0.084 -0.003 -0.012  0.005 0.085 0.100 0.138 52.400
  236   4651.291    24.0 0.982  -1.46  3.575  0.053    35.363     2.821  0.156  0.127 -0.019 -0.010  0.005 0.129 0.100 0.172 33.985
  237   4652.157    24.0 1.003  -1.04  3.437  0.058    49.556     3.090  0.155  0.126 -0.022 -0.018  0.002 0.129 0.100 0.173 33.275
  238   4657.201    22.1 1.242  -2.29  3.303  0.045    50.973     2.637  0.144  0.052  0.178 -0.017  0.038 0.190 0.100 0.219 20.770
  240   4678.846    26.0 3.600  -0.68  5.514  0.056    48.290     3.129  0.181  0.088 -0.020 -0.017  0.003 0.092 0.100 0.147 46.341
  242   4702.991    12.0 4.346  -0.44  5.863  0.043   112.789     3.448  0.201  0.085 -0.151 -0.026  0.008 0.175 0.100 0.206 23.465
  243   4707.275    26.0 3.241  -0.96  5.426  0.053    50.537     2.922  0.162  0.098 -0.024 -0.019  0.003 0.103 0.100 0.153 42.808
  244   4708.663    22.1 1.236  -2.35  3.322  0.042    49.230     2.480  0.142  0.050  0.178 -0.018  0.038 0.190 0.100 0.218 20.957
  245   4714.417    28.0 3.377   0.25  4.105  0.047    52.234     2.589  0.166  0.087 -0.012 -0.021  0.003 0.090 0.100 0.143 49.085
  246    4722.15    30.0 4.030  -0.37  2.554  0.058    23.364     2.430  0.127  0.046  0.107 -0.006  0.021 0.118 0.100 0.166 36.487
  247   4727.395    26.0 3.684  -1.06  5.345  0.058    17.899     2.059  0.138  0.086 -0.006 -0.004  0.005 0.086 0.100 0.144 47.989
  248   4733.591    26.0 1.484  -2.99  5.572  0.057    57.108     2.873  0.152  0.139 -0.017 -0.025 -0.001 0.142 0.100 0.183 29.863
  249   4736.773    26.0 3.209  -0.67  5.317  0.047    62.739     2.502  0.131  0.100 -0.037 -0.029  0.000 0.110 0.100 0.156 40.950
  250   4756.515    28.0 3.477  -0.27  3.958  0.072    15.965     2.342  0.134  0.084  0.003 -0.004  0.007 0.084 0.100 0.149 44.813
  251   4762.778    22.1 1.083  -2.89  3.272  0.039    27.110     1.875  0.125  0.056  0.179 -0.006  0.039 0.192 0.100 0.220 20.723
  252   4763.883    22.1 1.220   -2.4  3.557  0.053    61.461     2.661  0.172  0.053  0.183 -0.025  0.037 0.196 0.100 0.226 19.569
  253   4764.525    22.1 1.236  -2.69  3.349  0.058    32.070     3.036  0.163  0.053  0.179 -0.007  0.038 0.191 0.100 0.223 20.117
  254   4772.804    26.0 1.556   -2.9  5.196  0.040    36.521     2.198  0.128  0.137 -0.014 -0.011  0.004 0.138 0.100 0.175 32.570
  255   4786.535    28.0 3.417  -0.18  4.249  0.056    34.646     2.851  0.150  0.085 -0.001 -0.010  0.005 0.086 0.100 0.143 48.809
  256    4789.34    24.0 2.542  -0.33  3.632  0.124    13.013     3.573  0.165  0.088 -0.014 -0.003  0.005 0.089 0.100 0.183 29.984
  257   4798.531    22.1 1.079  -2.66  3.321  0.047    42.225     2.727  0.161  0.056  0.179 -0.012  0.039 0.192 0.100 0.221 20.387
  259    4810.53    30.0 4.078  -0.15  2.681  0.047    37.072     2.431  0.157  0.041  0.103 -0.013  0.020 0.113 0.100 0.158 39.890
  260   4820.409    22.0 1.501  -0.38  3.364  0.096    14.093     2.941  0.176  0.115 -0.019 -0.002  0.005 0.117 0.100 0.181 30.458
  261   4824.131    24.1 3.868  -0.92  3.683  0.046    33.163     2.310  0.130 -0.004  0.186 -0.009  0.024 0.188 0.100 0.218 21.103
  262   4831.176    28.0 3.603  -0.32  4.045  0.065    13.156     1.802  0.117  0.081  0.005 -0.002  0.007 0.081 0.100 0.144 47.927
  263   4840.874    22.0 0.899  -0.43  3.077  0.054    26.935     2.581  0.141  0.130 -0.021 -0.006  0.004 0.132 0.100 0.174 32.992
  264   4849.168    22.1 1.130  -2.96  3.347  0.058    25.234     2.623  0.143  0.056  0.180 -0.007  0.040 0.193 0.100 0.225 19.782
  268    4865.61    22.1 1.115   -2.7  3.255  0.050    34.304     2.687  0.158  0.055  0.180 -0.009  0.040 0.193 0.100 0.223 20.158
  271   4871.318    26.0 2.865  -0.34  5.154  0.061    92.071     2.999  0.165  0.118 -0.089 -0.057 -0.006 0.159 0.100 0.197 25.739
  272   4873.442    28.0 3.696  -0.38  4.277  0.097    15.100     3.080  0.187  0.078  0.005 -0.004  0.007 0.079 0.100 0.160 39.087
  273   4874.009    22.1 3.092  -0.86  3.237  0.091    16.549     3.095  0.155  0.012  0.182 -0.003  0.029 0.185 0.100 0.229 19.084
