index wavelength species expot  loggf logeps e_stat       eqw     e_eqw  fwhm e_Teff e_logg   e_vt   e_MH  e_sp e_sys e_tot weight
   55   4025.129    22.1 0.607  -2.11  3.267  0.168    89.240     5.763 0.151  0.061  0.156 -0.092  0.035 0.194 0.100 0.276 13.163
   56   4028.338    22.1 1.890  -0.92  2.661  0.093    52.057     4.262 0.147  0.025  0.181 -0.027  0.035 0.188 0.100 0.232 18.522
   57   4030.185    26.0 2.196  -2.31  5.082  0.073    25.562     3.158 0.106  0.113 -0.015 -0.007 -0.012 0.115 0.100 0.169 35.067
   58   4032.627    26.0 1.484  -2.38  5.222  0.120    67.217     4.797 0.154  0.139 -0.039 -0.056 -0.018 0.156 0.100 0.221 20.533
   59   4053.821    22.1 1.891  -1.07  2.744  0.072    48.803     3.388 0.135  0.027  0.181 -0.022  0.035 0.188 0.100 0.224 19.848
   62   4063.276    26.0 3.368  -0.81  5.197  0.076    38.341     3.610 0.122  0.086 -0.015 -0.015 -0.009 0.089 0.100 0.154 42.187
   63   4067.978    26.0 3.209  -0.53  5.253  0.130    63.269     5.579 0.155  0.097 -0.044 -0.043 -0.009 0.115 0.100 0.200 24.890
   64   4070.771    26.0 3.239  -0.87  5.293  0.095    47.527     4.684 0.184  0.089 -0.025 -0.023 -0.011 0.096 0.100 0.168 35.433
   65   4073.762    26.0 3.263  -0.97  5.423  0.106    47.687     5.200 0.167  0.091 -0.026 -0.025 -0.011 0.099 0.100 0.176 32.321
   68   4080.209    26.0 3.281  -1.18  5.383  0.107    34.472     5.187 0.215  0.088 -0.015 -0.013 -0.009 0.091 0.100 0.172 33.705
   70   4098.176    26.0 3.239  -0.97  5.187  0.070    37.512     3.483 0.144  0.089 -0.017 -0.014 -0.009 0.092 0.100 0.153 42.757
   71   4102.936    14.0 1.909 -3.336  5.906  0.099    91.234     4.513 0.171  0.123 -0.036 -0.054 -0.011 0.140 0.100 0.198 25.469
   74   4118.545    26.0 3.571   0.27  5.112  0.110    72.410     4.131 0.190  0.090 -0.039 -0.064 -0.011 0.118 0.100 0.190 27.825
   77   4132.058    26.0 1.607  -0.68  5.242  0.076   134.596     5.126 0.180  0.169 -0.185 -0.069 -0.005 0.260 0.100 0.289 11.998
   78   4133.856    26.0 3.366  -1.13  5.400  0.088    33.299     4.235 0.190  0.087 -0.014 -0.012 -0.008 0.089 0.100 0.160 38.883
   79   4139.927    26.0 0.989  -3.51  5.006  0.054    31.787     2.618 0.135  0.143 -0.023 -0.013 -0.016 0.146 0.100 0.185 29.138
   81   4143.868    26.0 1.556  -0.51  5.119  0.054   141.702     4.026 0.176  0.170 -0.194 -0.063 -0.003 0.266 0.100 0.289 11.986
   82   4147.669    26.0 1.484  -2.07  5.162  0.089    77.717     3.315 0.141  0.144 -0.052 -0.075 -0.022 0.172 0.100 0.218 21.065
   83   4150.249    26.0 3.428  -1.19  5.240  0.074    20.947     2.886 0.133  0.083 -0.012 -0.007 -0.009 0.085 0.100 0.150 44.170
   84   4152.169    26.0 0.957  -3.16  5.412  0.099    69.174     3.958 0.160  0.153 -0.038 -0.057 -0.022 0.169 0.100 0.220 20.666
   85     4153.9    26.0 3.397  -0.28  5.149  0.073    60.990     3.276 0.148  0.094 -0.042 -0.038 -0.008 0.110 0.100 0.166 36.446
   86   4158.792    26.0 3.428   -0.7  4.938  0.064    28.700     2.924 0.086  0.084 -0.013 -0.009 -0.009 0.086 0.100 0.147 46.546
   87   4161.529    22.1 1.083  -2.09  2.853  0.060    51.018     3.070 0.127  0.043  0.176 -0.024  0.039 0.187 0.100 0.220 20.609
   89   4171.904    22.1 2.596   -0.3  2.728  0.073    46.674     3.748 0.142  0.010  0.182 -0.021  0.032 0.186 0.100 0.224 19.992
   90   4173.921    26.0 0.989  -3.29  5.224  0.065    53.693     2.882 0.151  0.147 -0.024 -0.030 -0.017 0.153 0.100 0.194 26.596
   91   4174.913    26.0 0.914  -2.94  5.305  0.117    75.597     4.205 0.152  0.157 -0.043 -0.072 -0.024 0.180 0.100 0.237 17.874
   92   4178.855    26.1 2.583  -2.51  5.100  0.073    58.607     3.285 0.126  0.010  0.184 -0.037  0.036 0.191 0.100 0.228 19.249
   93   4184.312    22.1 1.079  -2.49  3.151  0.075    46.066     3.943 0.179  0.043  0.176 -0.019  0.038 0.186 0.100 0.224 19.898
   94   4187.039    26.0 2.450  -0.56  5.270  0.089   100.506     4.187 0.167  0.141 -0.143 -0.077 -0.005 0.215 0.100 0.253 15.575
   95   4199.095    26.0 3.045   0.17  5.156  0.096    93.046     3.564 0.167  0.116 -0.082 -0.096 -0.016 0.172 0.100 0.221 20.463
   97   4216.184    26.0 0.000  -3.36  5.434  0.105   103.870     3.693 0.159  0.202 -0.096 -0.117 -0.044 0.256 0.100 0.294 11.538
   98   4233.163    26.1 2.583  -2.02  5.597  0.104   100.081     4.488 0.176  0.023  0.142 -0.085  0.036 0.171 0.100 0.224 19.988
   99   4233.603    26.0 2.482   -0.6  5.220  0.090    95.477     3.989 0.169  0.138 -0.127 -0.077 -0.008 0.203 0.100 0.243 16.873
  100   4250.787    26.0 1.556  -0.71  4.980  0.078   122.511     4.070 0.156  0.170 -0.159 -0.089 -0.016 0.250 0.100 0.280 12.748
  101   4282.403    26.0 2.174  -0.78  5.325  0.089   101.209     3.179 0.166  0.144 -0.089 -0.110 -0.023 0.203 0.100 0.243 16.890
  103   4287.403    22.0 0.835  -0.37  2.714  0.071    19.827     2.654 0.133  0.123 -0.026 -0.005 -0.014 0.127 0.100 0.176 32.187
  105   4291.463    26.0 0.052  -4.08  5.079  0.060    62.848     2.679 0.131  0.175 -0.039 -0.044 -0.025 0.186 0.100 0.220 20.701
  106   4295.749    22.0 0.812  -0.42  2.557  0.070    14.075     2.032 0.111  0.123 -0.025 -0.004 -0.014 0.126 0.100 0.176 32.397
  111   4316.794    22.1 2.046  -1.62  2.958  0.054    25.077     2.351 0.119  0.022  0.180 -0.006  0.033 0.184 0.100 0.217 21.310
  112   4318.652    20.0 1.899  -0.21  4.282  0.071    71.115     3.144 0.160  0.090 -0.051 -0.045 -0.009 0.113 0.100 0.167 35.908
  113    4320.95    22.1 1.164  -1.88  2.901  0.057    60.259     2.762 0.114  0.043  0.173 -0.040  0.041 0.187 0.100 0.220 20.700
  116   4330.238    22.1 2.046  -1.64  2.779  0.070    17.607     2.423 0.136  0.022  0.180 -0.005  0.032 0.184 0.100 0.221 20.478
  117   4330.698    22.1 1.179  -2.09  2.858  0.057    46.601     3.034 0.150  0.042  0.177 -0.018  0.040 0.187 0.100 0.220 20.718
  119   4337.046    26.0 1.556   -1.7  5.339  0.093    97.232     3.591 0.179  0.158 -0.086 -0.094 -0.023 0.204 0.100 0.246 16.563
  120   4344.502    24.0 1.003  -0.65  3.020  0.040    49.951     2.072 0.128  0.121 -0.028 -0.025 -0.015 0.128 0.100 0.167 35.873
  124   4367.903    26.0 1.607  -2.88  5.226  0.046    39.389     2.396 0.159  0.130 -0.024 -0.015 -0.014 0.134 0.100 0.173 33.318
  125    4375.93    26.0 0.000   -3.0  5.338  0.113   116.114     4.431 0.171  0.213 -0.127 -0.119 -0.047 0.279 0.100 0.317  9.937
  127   4389.245    26.0 0.052  -4.55  5.185  0.046    45.716     2.434 0.136  0.171 -0.029 -0.020 -0.021 0.176 0.100 0.207 23.234
  128   4394.059    22.1 1.220  -1.77  3.009  0.071    67.964     3.173 0.165  0.044  0.171 -0.046  0.042 0.187 0.100 0.224 19.960
  129   4395.031    22.1 1.083  -0.54  3.258  0.087   131.756     3.784 0.196  0.080  0.054 -0.116  0.041 0.156 0.100 0.205 23.796
  130   4395.839    22.1 1.242  -1.93  2.995  0.073    58.468     3.601 0.166  0.042  0.175 -0.036  0.041 0.188 0.100 0.225 19.725
  131   4399.765    22.1 1.236   -1.2  3.291  0.079   100.999     2.756 0.170  0.058  0.145 -0.103  0.038 0.191 0.100 0.230 18.981
  132   4401.541    28.0 3.191   0.06  4.107  0.071    53.860     3.380 0.203  0.090 -0.020 -0.030 -0.006 0.097 0.100 0.156 40.853
  133   4408.414    26.0 2.196  -1.74  5.562  0.077    77.700     3.276 0.185  0.130 -0.052 -0.061 -0.015 0.153 0.100 0.199 25.329
  136   4411.073    22.1 3.092  -0.65  3.145  0.063    23.993     2.634 0.141  0.003  0.182 -0.007  0.027 0.184 0.100 0.219 20.885
  137    4411.93    22.1 1.223  -2.62  2.895  0.054    20.921     2.106 0.113  0.040  0.179 -0.007  0.038 0.187 0.100 0.219 20.811
  138   4415.123    26.0 1.607  -0.62  5.266  0.045   146.478     3.405 0.199  0.175 -0.190 -0.061 -0.004 0.265 0.100 0.287 12.123
  139   4416.818    26.1 2.778  -2.57  5.182  0.055    50.406     2.738 0.156  0.007  0.187 -0.024  0.037 0.192 0.100 0.224 20.004
  140   4418.331    22.1 1.236  -1.99  2.998  0.067    56.371     3.136 0.174  0.043  0.181 -0.028  0.042 0.193 0.100 0.227 19.362
  141   4421.938    22.1 2.060  -1.64  2.806  0.073    18.231     2.593 0.143  0.023  0.181 -0.005  0.033 0.185 0.100 0.223 20.107
  143   4425.437    20.0 1.879 -0.358  4.414  0.064    73.121     3.034 0.165  0.094 -0.068 -0.043 -0.008 0.124 0.100 0.172 33.933
  145    4427.31    26.0 0.052  -2.92  5.541  0.087   124.594     3.609 0.195  0.216 -0.143 -0.123 -0.050 0.291 0.100 0.320  9.775
  148   4435.149    26.0 0.087  -4.31  5.639  0.158    76.201     5.931 0.180  0.183 -0.040 -0.066 -0.031 0.201 0.100 0.275 13.268
  149   4435.679    20.0 1.886 -0.519  4.403  0.062    64.403     3.114 0.181  0.089 -0.052 -0.033 -0.009 0.109 0.100 0.160 39.002
  151   4442.339    26.0 2.196  -1.23  5.300  0.080    88.523     3.459 0.173  0.136 -0.070 -0.072 -0.017 0.170 0.100 0.213 22.090
  152   4443.801    22.1 1.079  -0.71  2.986  0.104   115.213     3.987 0.173  0.067  0.112 -0.116  0.037 0.178 0.100 0.230 18.984
  153   4444.554    22.1 1.115   -2.2  2.910  0.046    48.186     2.490 0.131  0.043  0.176 -0.020  0.041 0.187 0.100 0.217 21.266
  154   4447.717    26.0 2.221  -1.36  5.121  0.071    74.165     3.077 0.144  0.129 -0.047 -0.055 -0.014 0.149 0.100 0.193 26.945
  156   4450.482    22.1 1.083  -1.52  3.222  0.081    93.923     3.117 0.158  0.058  0.156 -0.088  0.039 0.192 0.100 0.231 18.682
  160   4454.779    20.0 1.899  0.258  4.221  0.062    91.945     2.911 0.157  0.107 -0.116 -0.060 -0.003 0.169 0.100 0.206 23.608
  162   4455.887    20.0 1.899 -0.518  4.139  0.052    49.996     2.788 0.137  0.084 -0.033 -0.018 -0.007 0.092 0.100 0.146 47.119
  163   4457.427    22.0 1.459   0.26  2.817  0.068    20.809     2.681 0.166  0.109 -0.022 -0.005 -0.012 0.112 0.100 0.165 36.820
  165   4461.653    26.0 0.087  -3.19  5.297  0.069   104.933     2.534 0.142  0.205 -0.090 -0.112 -0.046 0.255 0.100 0.282 12.571
  167   4468.493    22.1 1.130  -0.63  2.934  0.085   114.375     3.238 0.172  0.067  0.116 -0.114  0.038 0.180 0.100 0.223 20.157
  168   4469.151    22.1 1.083  -2.55  2.857  0.098    29.469     4.776 0.112  0.043  0.179 -0.009  0.040 0.189 0.100 0.235 18.124
  173    4484.22    26.0 3.600  -0.64  4.901  0.062    22.517     2.470 0.138  0.082 -0.012 -0.006 -0.007 0.083 0.100 0.144 48.082
  175   4489.739    26.0 0.121   -3.9  5.426  0.099    82.620     3.709 0.174  0.188 -0.048 -0.082 -0.034 0.213 0.100 0.256 15.307
  176     4491.4    26.1 2.856  -2.71  5.175  0.053    38.699     2.701 0.149  0.004  0.187 -0.015  0.034 0.191 0.100 0.222 20.335
  177   4493.522    22.1 1.079  -2.78  2.827  0.072    19.038     2.667 0.153  0.042  0.181 -0.003  0.039 0.190 0.100 0.226 19.516
  178   4494.563    26.0 2.196  -1.14  5.021  0.073    80.947     3.075 0.165  0.133 -0.056 -0.063 -0.016 0.158 0.100 0.201 24.765
  180    4501.27    22.1 1.115  -0.77  3.182  0.077   119.687     2.983 0.190  0.071  0.102 -0.116  0.038 0.174 0.100 0.215 21.610
  181   4508.281    26.1 2.856  -2.42  5.222  0.048    55.770     2.344 0.148  0.007  0.183 -0.033  0.039 0.190 0.100 0.220 20.639
  182   4512.734    22.0 0.835   -0.4  2.632  0.046    16.681     1.527 0.104  0.123 -0.027 -0.004 -0.014 0.127 0.100 0.168 35.477
  183   4515.334    26.1 2.844   -2.6  5.210  0.044    46.823     2.247 0.121  0.006  0.186 -0.021  0.037 0.191 0.100 0.220 20.670
  184   4518.022    22.0 0.825  -0.25  2.781  0.040    28.820     1.887 0.140  0.125 -0.029 -0.008 -0.014 0.129 0.100 0.168 35.302
  185   4518.332    22.1 1.079  -2.56  2.889  0.044    30.938     2.170 0.117  0.043  0.178 -0.009  0.040 0.188 0.100 0.217 21.208
  186   4520.221    26.1 2.807  -2.65  5.263  0.047    49.143     2.390 0.148  0.006  0.185 -0.024  0.037 0.190 0.100 0.220 20.654
  189   4528.614    26.0 2.174  -0.89  5.269  0.065   104.589     3.254 0.179  0.144 -0.094 -0.075 -0.017 0.188 0.100 0.223 20.116
  190    4529.48    22.1 1.571  -1.75  3.239  0.063    61.265     3.083 0.185  0.036  0.174 -0.040  0.042 0.187 0.100 0.221 20.447
  191   4531.148    26.0 1.484   -2.1  5.137  0.065    79.388     2.620 0.147  0.150 -0.049 -0.070 -0.024 0.174 0.100 0.211 22.420
  192   4533.239    22.0 0.848   0.54  2.526  0.050    55.105     2.589 0.151  0.130 -0.035 -0.026 -0.015 0.138 0.100 0.178 31.719
  193   4534.776    22.0 0.835   0.35  2.580  0.067    48.784     3.348 0.163  0.128 -0.030 -0.020 -0.015 0.134 0.100 0.180 30.865
  194   4535.569    22.0 0.825   0.14  2.693  0.046    44.138     2.464 0.139  0.127 -0.029 -0.016 -0.017 0.132 0.100 0.172 33.747
  195   4544.687    22.0 0.818  -0.45  2.853  0.058    23.747     2.452 0.147  0.125 -0.026 -0.006 -0.014 0.129 0.100 0.173 33.447
  196   4545.133    22.1 1.130  -2.45  2.823  0.062    30.292     3.060 0.156  0.042  0.178 -0.010  0.039 0.187 0.100 0.221 20.444
  197   4547.847    26.0 3.544  -0.82  4.865  0.057    17.225     1.900 0.103  0.082 -0.011 -0.006 -0.008 0.083 0.100 0.142 49.517
  198   4548.764    22.0 0.825  -0.28  2.807  0.061    28.826     2.898 0.137  0.125 -0.026 -0.008 -0.014 0.129 0.100 0.174 33.022
  199   4555.483    22.0 0.848   -0.4  2.713  0.068    18.988     2.512 0.154  0.124 -0.027 -0.004 -0.014 0.128 0.100 0.176 32.319
  200   4555.888    26.1 2.828   -2.4  5.260  0.069    60.276     3.370 0.171  0.008  0.182 -0.039  0.041 0.191 0.100 0.226 19.550
  201   4558.644    24.1 4.070  -0.43  3.445  0.061    38.010     2.917 0.174 -0.015  0.184 -0.015  0.029 0.187 0.100 0.221 20.463
  202   4571.096    12.0 0.000 -5.623  5.560  0.039    73.523     2.252 0.147  0.167 -0.031 -0.028 -0.025 0.174 0.100 0.204 23.934
  203   4571.971    22.1 1.571  -0.31  2.991  0.078   110.216     2.971 0.172  0.057  0.125 -0.107  0.038 0.178 0.100 0.219 20.898
  204   4576.328    26.1 2.844  -2.95  5.190  0.056    29.034     2.584 0.162  0.005  0.190 -0.009  0.033 0.193 0.100 0.225 19.829
  205   4580.048    24.0 0.941  -1.66  3.356  0.052    22.274     2.112 0.140  0.120 -0.027 -0.006 -0.014 0.124 0.100 0.168 35.630
  206   4582.835    26.1 2.844  -3.18  5.294  0.059    23.596     2.459 0.143  0.005  0.190 -0.007  0.032 0.193 0.100 0.225 19.732
  208   4583.829    26.1 2.807  -1.94  5.510  0.069    92.771     2.921 0.183  0.020  0.157 -0.077  0.041 0.181 0.100 0.218 21.088
  209   4588.198    24.1 4.068  -0.65  3.079  0.057    14.849     1.685 0.094 -0.016  0.184 -0.004  0.021 0.186 0.100 0.219 20.912
  212   4592.651    26.0 1.556  -2.46  5.479  0.084    75.724     3.434 0.167  0.147 -0.044 -0.062 -0.020 0.167 0.100 0.212 22.299
  213   4600.749    24.0 1.003  -1.25  3.231  0.048    31.662     2.341 0.160  0.120 -0.027 -0.011 -0.014 0.124 0.100 0.167 36.035
  214     4602.0    26.0 1.607  -3.13  5.320  0.069    32.877     3.318 0.228  0.130 -0.020 -0.009 -0.014 0.133 0.100 0.180 30.922
  215   4602.941    26.0 1.484  -2.21  5.549  0.078    90.596     2.922 0.173  0.160 -0.062 -0.096 -0.033 0.199 0.100 0.236 17.910
  218   4607.647    26.0 3.263  -1.33  4.997  0.058    15.556     1.822 0.105  0.090 -0.012 -0.004 -0.009 0.091 0.100 0.147 46.070
  220   4616.124    24.0 0.982  -1.19  2.987  0.052    24.547     2.227 0.146  0.120 -0.026 -0.007 -0.013 0.124 0.100 0.167 35.716
  222   4619.288    26.0 3.600  -1.06  5.035  0.074    13.482     2.070 0.149  0.081 -0.010 -0.003 -0.007 0.082 0.100 0.149 45.053
  225   4625.045    26.0 3.239  -1.27  5.142  0.066    23.811     2.775 0.167  0.091 -0.016 -0.007 -0.009 0.093 0.100 0.152 43.433
  226   4626.173    24.0 0.968  -1.33  3.018  0.060    20.902     2.336 0.135  0.120 -0.026 -0.005 -0.013 0.124 0.100 0.170 34.637
  227   4629.332    26.1 2.807  -2.26  5.058  0.050    58.823     2.265 0.146  0.009  0.186 -0.033  0.041 0.194 0.100 0.223 20.021
  228    4630.12    26.0 2.277  -2.58  4.994  0.079    12.325     2.073 0.118  0.113 -0.015 -0.002 -0.011 0.115 0.100 0.171 34.059
  229   4632.912    26.0 1.607   -2.9  5.369  0.042    47.238     2.032 0.176  0.133 -0.023 -0.021 -0.015 0.137 0.100 0.175 32.627
  231   4637.503    26.0 3.281  -1.29  4.928  0.062    14.198     1.764 0.102  0.089 -0.012 -0.004 -0.009 0.090 0.100 0.148 45.440
  233   4646.162    24.0 1.029  -0.74  3.023  0.050    45.773     2.686 0.157  0.122 -0.031 -0.018 -0.014 0.128 0.100 0.170 34.643
  236   4651.291    24.0 0.982  -1.46  3.121  0.058    19.389     2.146 0.114  0.119 -0.026 -0.007 -0.014 0.123 0.100 0.169 35.153
  237   4652.157    24.0 1.003  -1.04  3.124  0.046    37.092     2.181 0.142  0.121 -0.024 -0.012 -0.013 0.125 0.100 0.166 36.170
  238   4657.201    22.1 1.242  -2.29  2.993  0.049    40.957     2.677 0.154  0.041  0.182 -0.013  0.041 0.191 0.100 0.221 20.384
  240   4678.846    26.0 3.600  -0.68  5.127  0.041    31.109     1.928 0.162  0.084 -0.015 -0.010 -0.007 0.086 0.100 0.138 52.323
  242   4702.991    12.0 4.346  -0.44  5.476  0.038    83.440     2.415 0.172  0.077 -0.094 -0.022  0.004 0.124 0.100 0.163 37.439
  243   4707.275    26.0 3.241  -0.96  5.046  0.050    33.619     2.378 0.152  0.093 -0.017 -0.010 -0.008 0.095 0.100 0.147 46.290
  244   4708.663    22.1 1.236  -2.35  2.787  0.045    28.208     2.073 0.132  0.041  0.178 -0.008  0.040 0.187 0.100 0.217 21.252
  245   4714.417    28.0 3.377   0.25  3.669  0.056    32.195     2.743 0.170  0.082 -0.006 -0.012 -0.006 0.083 0.100 0.142 49.808
  248   4733.591    26.0 1.484  -2.99  5.286  0.059    46.256     3.149 0.160  0.137 -0.025 -0.020 -0.015 0.141 0.100 0.183 29.850
  249   4736.773    26.0 3.209  -0.67  5.207  0.058    58.584     2.835 0.171  0.102 -0.039 -0.033 -0.007 0.114 0.100 0.163 37.839
  250   4756.515    28.0 3.477  -0.27  3.829  0.077    14.268     2.270 0.156  0.078 -0.001 -0.004 -0.005 0.078 0.100 0.149 45.339
  251   4762.778    22.1 1.083  -2.89  2.937  0.055    19.678     2.061 0.130  0.044  0.179 -0.005  0.041 0.189 0.100 0.221 20.530
  252   4763.883    22.1 1.220   -2.4  3.085  0.056    42.103     2.837 0.194  0.042  0.182 -0.014  0.042 0.192 0.100 0.224 20.006
  253   4764.525    22.1 1.236  -2.69  2.898  0.050    19.028     1.851 0.130  0.038  0.179 -0.005  0.039 0.187 0.100 0.218 21.038
  254   4772.804    26.0 1.556   -2.9  4.805  0.062    23.359     2.566 0.143  0.132 -0.021 -0.008 -0.013 0.135 0.100 0.179 31.306
  257   4798.531    22.1 1.079  -2.66  2.963  0.061    30.953     3.041 0.136  0.044  0.178 -0.010  0.041 0.188 0.100 0.222 20.357
  259    4810.53    30.0 4.078  -0.15  2.155  0.064    18.070     2.201 0.123  0.036  0.105 -0.005  0.017 0.112 0.100 0.163 37.408
  261   4824.131    24.1 3.868  -0.92  3.490  0.082    28.348     3.718 0.187 -0.012  0.183 -0.009  0.028 0.186 0.100 0.226 19.522
  264   4849.168    22.1 1.130  -2.96  2.904  0.100    14.824     3.154 0.147  0.044  0.182 -0.001  0.041 0.192 0.100 0.238 17.623
  268    4865.61    22.1 1.115   -2.7  3.019  0.067    29.952     3.342 0.173  0.043  0.178 -0.009  0.041 0.188 0.100 0.223 20.086
  271   4871.318    26.0 2.865  -0.34  5.084  0.066    87.533     2.994 0.167  0.130 -0.093 -0.066 -0.008 0.173 0.100 0.211 22.560
  273   4874.009    22.1 3.092  -0.86  2.928  0.090    11.285     2.222 0.144  0.003  0.182 -0.001  0.029 0.184 0.100 0.228 19.203
  275   4889.002    26.0 2.196  -2.55  5.333  0.054    29.516     2.585 0.197  0.117 -0.017 -0.009 -0.011 0.119 0.100 0.165 36.904
  276   4890.755    26.0 2.876  -0.38  5.047  0.071    83.591     3.226 0.177  0.127 -0.084 -0.063 -0.009 0.165 0.100 0.206 23.654
  277    4903.31    26.0 2.882  -0.89  5.226  0.064    68.159     2.990 0.176  0.116 -0.051 -0.044 -0.009 0.134 0.100 0.179 31.084
  278   4910.017    26.0 3.394  -1.28  5.096  0.083    16.108     2.712 0.127  0.088 -0.012 -0.004 -0.008 0.089 0.100 0.158 40.228
  283   4923.922    26.1 2.891  -1.26  4.882  0.083    93.233     3.671 0.171  0.020  0.161 -0.075  0.045 0.184 0.100 0.226 19.661
  284   4939.687    26.0 0.858  -3.25  5.348  0.073    73.928     3.175 0.172  0.168 -0.038 -0.056 -0.024 0.183 0.100 0.221 20.530
  285   4946.388    26.0 3.368  -1.11  5.016  0.076    20.207     2.875 0.154  0.089 -0.014 -0.006 -0.008 0.091 0.100 0.155 41.677
  286   4966.089    26.0 3.329  -0.79  5.125  0.062    41.962     3.194 0.153  0.095 -0.023 -0.016 -0.007 0.099 0.100 0.154 42.187
  287   4973.102    26.0 3.960  -0.69  5.340  0.085    22.885     3.500 0.180  0.076 -0.011 -0.007 -0.006 0.077 0.100 0.152 43.089
  299   5007.209    22.0 0.818   0.17  3.036  0.241    66.603    11.083 0.202  0.141 -0.040 -0.039 -0.017 0.153 0.100 0.302 10.944
  306   5018.435    26.1 2.891   -1.1  4.917  0.215   102.750    10.294 0.205  0.025  0.151 -0.079  0.045 0.178 0.100 0.297 11.374
  315   5039.957    22.0 0.021  -1.08  2.936  0.138    44.916     7.720 0.207  0.151 -0.034 -0.019 -0.018 0.157 0.100 0.232 18.626
  317   5041.756    26.0 1.484   -2.2  5.617  0.313    97.340    12.189 0.296  0.173 -0.064 -0.094 -0.032 0.209 0.100 0.390  6.585
  319   5051.635    26.0 0.914  -2.76  5.752  0.153   108.175     6.418 0.185  0.193 -0.092 -0.102 -0.042 0.241 0.100 0.302 10.954
  320   5064.653    22.0 0.048  -0.94  3.005  0.141    54.923     7.286 0.258  0.154 -0.033 -0.024 -0.020 0.161 0.100 0.236 17.965
  322   5079.224    26.0 2.196   -2.1  5.164  0.110    44.470     5.736 0.165  0.122 -0.020 -0.016 -0.010 0.125 0.100 0.194 26.496
  323    5079.74    26.0 0.989  -3.25  5.443  0.147    72.064     6.490 0.183  0.165 -0.036 -0.052 -0.023 0.178 0.100 0.252 15.782
  325   5083.339    26.0 0.957  -2.84  5.083  0.111    76.035     4.807 0.198  0.168 -0.038 -0.058 -0.024 0.183 0.100 0.236 17.879
  327   5098.697    26.0 2.174  -2.03  5.174  0.122    50.105     6.144 0.164  0.124 -0.020 -0.023 -0.012 0.128 0.100 0.203 24.193
  328    5099.32    28.0 3.652  -0.45  4.448  0.137    22.926     5.648 0.158  0.077 -0.001 -0.007 -0.005 0.077 0.100 0.186 28.757
  330   5110.413    26.0 0.000  -3.76  5.846  0.127   116.180     5.365 0.199  0.224 -0.098 -0.110 -0.062 0.275 0.100 0.319  9.818
  333    5123.72    26.0 1.010  -3.06  5.366  0.103    76.255     4.273 0.176  0.167 -0.038 -0.058 -0.024 0.182 0.100 0.232 18.559
  334    5127.36    26.0 0.914  -3.25  5.185  0.128    64.463     5.977 0.215  0.163 -0.030 -0.038 -0.020 0.171 0.100 0.236 17.954
