index wavelength species expot  loggf logeps e_stat       eqw     e_eqw   fwhm e_Teff e_logg   e_vt   e_MH  e_sp e_sys e_tot weight
  101   4282.403    26.0 2.174  -0.78  4.492  0.062    64.123     2.869  0.135  0.121 -0.009 -0.039  0.004 0.128 0.100 0.174 33.218
  104   4290.215    22.1 1.164  -0.87  2.167  0.079    66.177     3.746  0.167  0.066  0.178 -0.034  0.019 0.194 0.100 0.232 18.588
  105   4291.463    26.0 0.052  -4.08  4.577  0.058    22.776     2.377  0.102  0.183  0.003 -0.005  0.022 0.184 0.100 0.218 21.110
  112   4318.652    20.0 1.899  -0.21  3.907  0.063    45.797     3.489  0.129  0.089 -0.005 -0.016  0.007 0.091 0.100 0.149 45.002
  117   4330.698    22.1 1.179  -2.09  2.344  0.078    15.235     2.408  0.090  0.073  0.193 -0.003  0.029 0.208 0.100 0.244 16.803
  119   4337.046    26.0 1.556   -1.7  4.530  0.064    55.317     3.323  0.137  0.142 -0.006 -0.025  0.011 0.145 0.100 0.187 28.536
  125    4375.93    26.0 0.000   -3.0  4.466  0.075    74.052     3.207  0.138  0.175 -0.022 -0.053  0.002 0.184 0.100 0.223 20.182
  128   4394.059    22.1 1.220  -1.77  2.303  0.041    23.702     1.770  0.099  0.069  0.190 -0.005  0.028 0.204 0.100 0.231 18.743
  129   4395.031    22.1 1.083  -0.54  2.419  0.084    95.868     3.283  0.187  0.064  0.150 -0.080  0.000 0.182 0.100 0.224 19.979
  131   4399.765    22.1 1.236   -1.2  2.462  0.051    61.229     2.403  0.147  0.064  0.186 -0.029  0.020 0.200 0.100 0.229 19.035
  133   4408.414    26.0 2.196  -1.74  4.581  0.091    20.986     3.649  0.156  0.129  0.007 -0.006  0.017 0.130 0.100 0.188 28.331
  138   4415.123    26.0 1.607  -0.62  4.598  0.086   102.982     3.589  0.155  0.142 -0.098 -0.085 -0.012 0.193 0.100 0.234 18.337
  139   4416.818    26.1 2.778  -2.57  4.549  0.066    16.490     2.092  0.084  0.031  0.200 -0.002  0.023 0.204 0.100 0.236 17.905
  140   4418.331    22.1 1.236  -1.99  2.582  0.074    25.556     3.399  0.142  0.066  0.189 -0.006  0.027 0.202 0.100 0.237 17.756
  143   4425.437    20.0 1.879 -0.358  3.916  0.057    40.026     3.149  0.139  0.091 -0.007 -0.011  0.010 0.092 0.100 0.148 45.869
  145    4427.31    26.0 0.052  -2.92  4.549  0.098    78.744     3.783  0.147  0.174 -0.022 -0.060  0.000 0.185 0.100 0.232 18.531
  147   4434.957    20.0 1.886 -0.007  3.848  0.080    55.593     4.505  0.157  0.089 -0.024 -0.019  0.005 0.094 0.100 0.159 39.551
  149   4435.679    20.0 1.886 -0.519  3.993  0.058    35.142     3.096  0.172  0.090 -0.004 -0.008  0.011 0.091 0.100 0.147 46.155
  151   4442.339    26.0 2.196  -1.23  4.674  0.049    50.884     2.697  0.145  0.125 -0.006 -0.020  0.009 0.127 0.100 0.169 35.034
  152   4443.801    22.1 1.079  -0.71  2.140  0.063    78.083     2.826  0.137  0.065  0.168 -0.051  0.011 0.188 0.100 0.222 20.350
  153   4444.554    22.1 1.115   -2.2  2.270  0.070    12.430     1.883  0.086  0.073  0.191 -0.003  0.030 0.207 0.100 0.240 17.355
  154   4447.717    26.0 2.221  -1.36  4.588  0.047    37.674     2.514  0.128  0.125  0.001 -0.013  0.013 0.126 0.100 0.168 35.494
  156   4450.482    22.1 1.083  -1.52  2.393  0.047    49.502     2.698  0.144  0.071  0.185 -0.017  0.025 0.200 0.100 0.229 19.088
  160   4454.779    20.0 1.899  0.258  3.858  0.052    69.991     2.740  0.137  0.090 -0.050 -0.032  0.000 0.108 0.100 0.156 41.103
  162   4455.887    20.0 1.899 -0.518  4.015  0.061    35.665     3.254  0.189  0.089 -0.004 -0.009  0.011 0.090 0.100 0.148 45.744
  163   4457.427    22.0 1.459   0.26  2.863  0.078    15.273     2.472  0.137  0.122  0.002 -0.003  0.017 0.123 0.100 0.177 31.979
  164   4459.117    26.0 2.174  -1.29  4.655  0.061    48.059     3.271  0.146  0.127 -0.003 -0.017  0.012 0.129 0.100 0.174 33.011
  165   4461.653    26.0 0.087  -3.19  4.465  0.051    61.220     2.584  0.129  0.177 -0.013 -0.031  0.010 0.180 0.100 0.213 22.143
  167   4468.493    22.1 1.130  -0.63  2.142  0.077    79.361     3.388  0.159  0.063  0.166 -0.053  0.010 0.186 0.100 0.224 19.855
  173    4484.22    26.0 3.600  -0.64  4.861  0.078    15.661     2.517  0.087  0.092  0.010 -0.005  0.014 0.094 0.100 0.158 40.209
  175   4489.739    26.0 0.121   -3.9  4.626  0.066    30.380     3.254  0.150  0.181  0.001 -0.007  0.020 0.182 0.100 0.218 21.023
  178   4494.563    26.0 2.196  -1.14  4.628  0.048    53.541     2.616  0.137  0.126 -0.009 -0.022  0.009 0.129 0.100 0.170 34.690
  180    4501.27    22.1 1.115  -0.77  2.140  0.051    73.892     2.390  0.143  0.065  0.171 -0.044  0.013 0.189 0.100 0.219 20.759
  181   4508.281    26.1 2.856  -2.42  4.733  0.049    26.064     2.214  0.127  0.027  0.200 -0.007  0.020 0.203 0.100 0.231 18.664
  183   4515.334    26.1 2.844   -2.6  4.746  0.055    19.868     2.094  0.103  0.028  0.198 -0.005  0.021 0.201 0.100 0.231 18.699
  184   4518.022    22.0 0.825  -0.25  2.458  0.073    10.012     1.631 -0.065  0.136  0.000 -0.003  0.017 0.137 0.100 0.185 29.305
  191   4531.148    26.0 1.484   -2.1  4.453  0.047    35.123     2.480  0.141  0.145  0.000 -0.012  0.016 0.146 0.100 0.183 29.731
  192   4533.239    22.0 0.848   0.54  2.174  0.073    25.303     3.316  0.156  0.137  0.000 -0.007  0.017 0.138 0.100 0.186 29.039
  194   4535.569    22.0 0.825   0.14  2.430  0.076    20.524     2.931  0.148  0.137  0.001 -0.004  0.016 0.138 0.100 0.187 28.720
  196   4545.133    22.1 1.130  -2.45  2.396  0.095     9.450     2.059  0.095  0.072  0.190 -0.002  0.029 0.205 0.100 0.247 16.352
  198   4548.764    22.0 0.825  -0.28  2.776  0.096    17.881     3.497  0.186  0.138 -0.001 -0.004  0.017 0.139 0.100 0.196 25.929
  200   4555.888    26.1 2.828   -2.4  4.783  0.046    30.696     2.282  0.146  0.025  0.196 -0.011  0.017 0.199 0.100 0.227 19.392
  202   4571.096    12.0 0.000 -5.623  5.150  0.033    30.493     1.736  0.115  0.171 -0.004 -0.007  0.019 0.172 0.100 0.202 24.536
  203   4571.971    22.1 1.571  -0.31  2.196  0.071    74.326     3.345  0.153  0.054  0.170 -0.046  0.012 0.185 0.100 0.222 20.359
  208   4583.829    26.1 2.807  -1.94  4.606  0.059    46.853     3.221  0.157  0.026  0.191 -0.019  0.017 0.194 0.100 0.226 19.497
  215   4602.941    26.0 1.484  -2.21  4.546  0.055    34.618     2.844  0.142  0.145  0.004 -0.010  0.016 0.146 0.100 0.186 29.050
  227   4629.332    26.1 2.807  -2.26  4.397  0.061    21.333     2.456  0.137  0.030  0.198 -0.006  0.022 0.202 0.100 0.233 18.401
  233   4646.162    24.0 1.029  -0.74  2.845  0.059    25.746     2.702  0.164  0.131 -0.002 -0.007  0.015 0.132 0.100 0.176 32.340
  242   4702.991    12.0 4.346  -0.44  5.187  0.039    58.243     2.733  0.151  0.069 -0.039 -0.011  0.004 0.080 0.100 0.134 55.738
  243   4707.275    26.0 3.241  -0.96  4.777  0.069    15.694     2.207  0.122  0.103  0.008 -0.004  0.014 0.104 0.100 0.160 38.991
  245   4714.417    28.0 3.377   0.25  3.437  0.076    16.525     2.544  0.120  0.091  0.016 -0.004  0.013 0.093 0.100 0.157 40.818
  249   4736.773    26.0 3.209  -0.67  4.660  0.046    23.150     1.887  0.129  0.104  0.005 -0.005  0.013 0.105 0.100 0.152 43.193
  253   4764.525    22.1 1.236  -2.69  2.707  0.101     8.878     2.086  0.105  0.071  0.192  0.000  0.028 0.207 0.100 0.251 15.901
  271   4871.318    26.0 2.865  -0.34  4.588  0.061    56.198     3.331  0.175  0.110 -0.023 -0.024  0.005 0.115 0.100 0.164 37.103
  276   4890.755    26.0 2.876  -0.38  4.522  0.053    49.760     2.874  0.170  0.111 -0.015 -0.018  0.007 0.114 0.100 0.160 38.867
  277    4903.31    26.0 2.882  -0.89  4.533  0.055    24.050     2.377  0.123  0.111  0.002 -0.006  0.013 0.112 0.100 0.160 39.130
  283   4923.922    26.1 2.891  -1.26  4.595  0.070    77.883     3.312  0.201  0.018  0.166 -0.050  0.002 0.174 0.100 0.213 22.082
  284   4939.687    26.0 0.858  -3.25  4.709  0.062    27.430     2.930  0.186  0.161 -0.002 -0.007  0.016 0.162 0.100 0.200 24.953
  313   5036.464    22.0 1.442   0.14  3.251  0.131    27.608     6.268  0.187  0.122 -0.003 -0.004  0.013 0.123 0.100 0.206 23.674
  316   5041.072    26.0 0.957  -3.09  4.750  0.140    32.089     7.336  0.163  0.160 -0.001 -0.009  0.016 0.161 0.100 0.236 18.005
  319   5051.635    26.0 0.914  -2.76  4.668  0.115    48.146     6.249  0.164  0.159 -0.005 -0.016  0.012 0.160 0.100 0.221 20.437
  325   5083.339    26.0 0.957  -2.84  4.658  0.111    40.618     6.065  0.157  0.158 -0.002 -0.010  0.013 0.159 0.100 0.218 21.027
  330   5110.413    26.0 0.000  -3.76  4.770  0.108    56.285     5.645  0.145  0.181 -0.008 -0.024  0.010 0.183 0.100 0.235 18.127
  333    5123.72    26.0 1.010  -3.06  4.743  0.076    30.550     3.875  0.137  0.158 -0.002 -0.008  0.016 0.159 0.100 0.203 24.352
  334    5127.36    26.0 0.914  -3.25  4.818  0.146    30.227     7.518  0.239  0.160 -0.003 -0.008  0.016 0.161 0.100 0.239 17.468
  336   5133.689    26.0 4.175   0.36  4.750  0.120    26.570     5.582  0.169  0.078  0.001 -0.007  0.008 0.079 0.100 0.175 32.681
  338   5142.928    26.0 0.957  -3.07  4.878  0.099    40.198     5.566  0.241  0.158 -0.002 -0.013  0.013 0.159 0.100 0.212 22.169
  340    5150.84    26.0 0.989  -3.04  4.634  0.083    27.525     3.959  0.134  0.158 -0.002 -0.007  0.016 0.159 0.100 0.205 23.717
  343   5171.596    26.0 1.484  -1.72  4.497  0.121    60.824     6.280  0.194  0.143 -0.016 -0.029  0.005 0.147 0.100 0.215 21.639
  344   5172.684    12.0 2.712 -0.393  5.196  0.157   181.087    19.081  0.189  0.151 -0.256 -0.029 -0.002 0.299 0.100 0.352  8.075
  346   5183.604    12.0 2.717 -0.167  5.390  0.194   241.752    42.080  0.183  0.165 -0.292 -0.015  0.007 0.336 0.100 0.400  6.234
  350   5197.568    26.1 3.230  -2.22  4.849  0.154    23.546     6.977  0.261  0.018  0.193 -0.006  0.017 0.195 0.100 0.268 13.964
  351   5202.336    26.0 2.174  -1.87  4.797  0.083    27.797     3.962  0.159  0.129 -0.001 -0.009  0.013 0.130 0.100 0.184 29.602
  352   5206.023    24.0 0.941   0.02  2.442  0.074    51.410     4.143  0.175  0.132 -0.016 -0.019  0.007 0.134 0.100 0.183 29.791
  355   5215.181    26.0 3.263  -0.86  4.701  0.117    16.481     4.049  0.159  0.102  0.003 -0.004  0.011 0.103 0.100 0.185 29.206
  356   5216.274    26.0 1.607  -2.08  4.438  0.080    30.996     4.076  0.159  0.142 -0.001 -0.008  0.013 0.143 0.100 0.192 27.175
  370   5265.556    20.0 2.523  -0.26  4.214  0.104    26.380     4.861  0.190  0.072 -0.002 -0.006  0.006 0.073 0.100 0.161 38.348
  372   5269.537    26.0 0.858  -1.33  4.384  0.124   104.984     5.130  0.210  0.161 -0.095 -0.087 -0.025 0.208 0.100 0.262 14.595
  375   5283.621    26.0 3.239  -0.45  4.482  0.091    24.680     3.997  0.107  0.103  0.001 -0.005  0.011 0.104 0.100 0.170 34.438
  380   5302.303    26.0 3.281  -0.73  4.607  0.123    17.153     4.324  0.190  0.102  0.004 -0.003  0.011 0.103 0.100 0.189 28.027
  382   5324.179    26.0 3.211  -0.11  4.643  0.092    52.183     5.088  0.225  0.103 -0.023 -0.020  0.004 0.107 0.100 0.173 33.312
  384   5328.039    26.0 0.914  -1.47  4.676  0.127   109.098     5.422  0.220  0.163 -0.107 -0.088 -0.026 0.215 0.100 0.269 13.780
  385   5328.532    26.0 1.556  -1.85  4.591  0.077    55.051     4.228  0.196  0.138 -0.014 -0.027  0.006 0.141 0.100 0.190 27.828
  389   5341.024    26.0 1.607  -1.95  4.653  0.105    49.942     5.657  0.248  0.141 -0.009 -0.019  0.008 0.143 0.100 0.204 24.147
  397   5397.128    26.0 0.914  -1.98  4.791  0.113    93.092     4.681  0.203  0.156 -0.065 -0.073 -0.018 0.185 0.100 0.239 17.549
  398   5405.775    26.0 0.989  -1.85  4.697  0.128    91.062     5.297  0.202  0.151 -0.061 -0.072 -0.017 0.179 0.100 0.242 17.129
  402   5429.696    26.0 0.957  -1.88  4.686  0.112    90.965     4.662  0.200  0.152 -0.061 -0.072 -0.017 0.180 0.100 0.234 18.234
  403   5434.524    26.0 1.010  -2.13  4.808  0.107    82.895     4.708  0.219  0.153 -0.046 -0.058 -0.011 0.170 0.100 0.225 19.818
  405   5476.904    28.0 1.825  -0.78  3.345  0.063    45.544     3.507  0.177  0.130  0.000 -0.016  0.009 0.131 0.100 0.177 32.044
  407   5497.516    26.0 1.010  -2.83  4.846  0.111    49.841     6.005  0.270  0.156 -0.008 -0.018  0.009 0.157 0.100 0.217 21.219
  408   5501.465    26.0 0.957  -3.05  4.705  0.080    33.372     4.213  0.184  0.159 -0.002 -0.009  0.014 0.160 0.100 0.205 23.831
  409   5506.779    26.0 0.989  -2.79  4.528  0.056    35.834     3.013  0.171  0.158 -0.003 -0.010  0.013 0.159 0.100 0.196 26.056
  410   5528.405    12.0 4.346 -0.498  5.216  0.060    56.713     4.030  0.209  0.066 -0.033 -0.011  0.000 0.075 0.100 0.138 52.173
  412   5569.618    26.0 3.414  -0.52  4.791  0.084    27.183     3.944  0.213  0.098 -0.004 -0.006  0.009 0.099 0.100 0.164 37.322
  413   5572.842    26.0 3.394  -0.28  4.473  0.072    24.743     3.177  0.174  0.098 -0.002 -0.005  0.009 0.099 0.100 0.158 40.162
  415   5586.756    26.0 3.366  -0.11  4.448  0.062    32.941     3.145  0.205  0.100 -0.007 -0.008  0.008 0.101 0.100 0.155 41.629
  417   5588.749    20.0 2.524   0.21  4.068  0.052    43.237     2.817  0.179  0.074 -0.012 -0.013  0.002 0.076 0.100 0.136 54.060
  422   5615.644    26.0 3.332   0.04  4.585  0.060    50.517     3.382  0.224  0.099 -0.025 -0.019  0.003 0.104 0.100 0.156 40.989
  440   5857.451    20.0 2.930   0.23  4.175  0.067    27.566     3.069  0.218  0.066 -0.008 -0.006  0.003 0.067 0.100 0.138 52.757
  442   5889.951    11.0 0.000  0.108  3.762  0.058   144.216     3.772  0.242  0.125 -0.176 -0.051 -0.027 0.223 0.100 0.252 15.799
  444   5895.924    11.0 0.000 -0.194  3.652  0.054   120.055     3.026  0.222  0.110 -0.116 -0.051 -0.026 0.170 0.100 0.204 23.952
  448   6122.217    20.0 1.886 -0.316  3.988  0.058    50.444     3.450  0.239  0.090 -0.033 -0.015  0.000 0.097 0.100 0.151 43.900
  460    6335.33    26.0 2.196  -2.18  4.851  0.099    18.724     3.727  0.343  0.128 -0.002 -0.004  0.011 0.129 0.100 0.191 27.528
  463   6400.001    26.0 3.603  -0.27  4.535  0.080    19.697     3.076  0.216  0.093 -0.004 -0.005  0.007 0.093 0.100 0.159 39.777
  466   6430.846    26.0 2.174  -1.95  4.559  0.067    17.602     2.366  0.196  0.129 -0.002 -0.004  0.012 0.130 0.100 0.177 31.954
  468   6439.075    20.0 2.524   0.47  3.817  0.055    45.129     3.029  0.287  0.074 -0.019 -0.014 -0.002 0.078 0.100 0.138 52.458
  488     4415.0    21.1   nan    nan  0.106  0.082 -9999.000 -9999.000  0.114  0.077  0.164 -0.004  0.025 0.183 0.200 0.283 12.473
  489     4399.0    21.1   nan    nan  0.144  0.074 -9999.000 -9999.000  0.125  0.036  0.214 -0.004  0.017 0.218 0.200 0.305 10.778
  491     4782.0    25.0   nan    nan  2.256  0.121 -9999.000 -9999.000  0.002  0.107  0.001  0.002  0.011 0.107 0.200 0.257 15.103
  495     4310.0   106.0   nan    nan  6.287  0.010 -9999.000 -9999.000  0.123  0.277 -0.172  0.001  0.059 0.331 0.100 0.346  8.366
  496     4323.0   106.0   nan    nan  6.277  0.030 -9999.000 -9999.000  0.119  0.250 -0.178  0.003  0.053 0.312 0.100 0.329  9.251
  497     4246.0    21.1   nan    nan -0.046  0.141 -9999.000 -9999.000  0.111 -0.011  0.255 -0.046 -0.010 0.259 0.200 0.357  7.867
  498     4313.0    21.1   nan    nan  0.148  0.228 -9999.000 -9999.000  0.115 -0.098  0.278 -0.015 -0.023 0.296 0.200 0.424  5.559
  499     4324.0    21.1   nan    nan  0.061  0.076 -9999.000 -9999.000  0.124  0.026  0.229 -0.009 -0.007 0.231 0.200 0.315 10.078
  500     4040.0    25.0   nan    nan  2.379  0.124 -9999.000 -9999.000  0.119  0.104  0.026  0.010  0.014 0.108 0.200 0.259 14.878
  502     3962.0    13.0   nan    nan  2.797  0.267 -9999.000 -9999.000  0.135  0.148 -0.010 -0.063  0.000 0.161 0.300 0.433  5.338
  504     3906.0    14.0   nan    nan  5.251  0.192 -9999.000 -9999.000  0.103  0.253 -0.281 -0.016  0.032 0.380 0.100 0.437  5.232
  512     4119.0    27.0   nan    nan  2.211  0.094 -9999.000 -9999.000  0.129  0.148  0.013 -0.010 -0.001 0.149 0.100 0.203 24.315
  513     4121.0    27.0   nan    nan  2.188  0.131 -9999.000 -9999.000  0.127  0.171  0.035  0.012  0.014 0.176 0.100 0.241 17.225
  516     4215.0    38.1   nan    nan  0.834  0.088 -9999.000 -9999.000  0.122  0.047  0.063 -0.142 -0.065 0.175 0.100 0.220 20.667
  517     4900.0    39.1   nan    nan -0.232  0.092 -9999.000 -9999.000  0.136  0.054  0.185 -0.005  0.024 0.194 0.100 0.237 17.769
  518     4884.0    39.1   nan    nan -0.277  0.201 -9999.000 -9999.000  0.179  0.087  0.170 -0.006  0.030 0.193 0.100 0.296 11.385
  519     4397.0    39.1   nan    nan -0.142  0.083 -9999.000 -9999.000  0.133  0.059  0.202  0.000  0.023 0.211 0.100 0.248 16.244
  520     4208.0    40.1   nan    nan  0.669  0.087 -9999.000 -9999.000  0.129  0.001  0.267 -0.010  0.005 0.268 0.100 0.299 11.208
  521     4554.0    56.1   nan    nan -0.753  0.095 -9999.000 -9999.000  0.112  0.051  0.089 -0.055 -0.051 0.127 0.200 0.255 15.355
  523     5854.0    56.1   nan    nan -0.506  0.101 -9999.000 -9999.000  0.193  0.091  0.176 -0.008  0.024 0.199 0.200 0.300 11.114
  524     6142.0    56.1   nan    nan -0.536  0.094 -9999.000 -9999.000  0.188  0.073  0.161 -0.035  0.013 0.181 0.200 0.286 12.249
  525     6496.0    56.1   nan    nan -0.503  0.089 -9999.000 -9999.000  0.212  0.063  0.167 -0.014  0.024 0.181 0.200 0.284 12.393
  484     6300.0     8.0   nan    nan  8.294    nan       nan       nan    nan    nan    nan    nan    nan   nan   nan   nan    nan
  505     4384.0    23.0   nan    nan  1.656    nan       nan       nan    nan    nan    nan    nan    nan   nan   nan   nan    nan
  506     4379.0    23.0   nan    nan  1.591    nan       nan       nan    nan    nan    nan    nan    nan   nan   nan   nan    nan
  507     4006.0    23.1   nan    nan  2.139    nan       nan       nan    nan    nan    nan    nan    nan   nan   nan   nan    nan
  508     3952.0    23.1   nan    nan  2.098    nan       nan       nan    nan    nan    nan    nan    nan   nan   nan   nan    nan
  526     4086.0    57.1   nan    nan -0.500    nan       nan       nan    nan    nan    nan    nan    nan   nan   nan   nan    nan
  534     4129.0    63.1   nan    nan -1.397    nan       nan       nan    nan    nan    nan    nan    nan   nan   nan   nan    nan
  539     3877.0   607.0   nan    nan  6.444    nan       nan       nan    nan    nan    nan    nan    nan   nan   nan   nan    nan
