index wavelength species expot  loggf logeps e_stat       eqw     e_eqw  fwhm e_Teff e_logg   e_vt   e_MH  e_sp e_sys e_tot weight
  323    5079.74    26.0 0.989  -3.25  6.465  0.304   106.005    13.472 0.172  0.164 -0.021 -0.110 -0.020 0.200 0.100 0.377  7.030
  324   5080.533    28.0 3.652   0.32  4.668  0.076    63.404     3.885 0.168  0.072  0.011 -0.042  0.013 0.085 0.100 0.152 43.450
  325   5083.339    26.0 0.957  -2.84  6.373  0.104   121.894     4.834 0.184  0.168 -0.053 -0.119 -0.019 0.213 0.100 0.258 15.067
  332   5120.415    22.0 2.576   0.48  4.070  0.125    23.647     5.514 0.208  0.086  0.002 -0.007  0.005 0.086 0.100 0.182 30.211
  334    5127.36    26.0 0.914  -3.25  6.410  0.104   107.923     4.560 0.184  0.167 -0.022 -0.111 -0.022 0.203 0.100 0.249 16.130
  336   5133.689    26.0 4.175   0.36  6.114  0.080    95.430     4.266 0.200  0.080 -0.067 -0.070  0.011 0.126 0.100 0.180 30.949
  339    5145.46    22.0 1.459  -0.54  3.841  0.104    23.150     4.510 0.192  0.113  0.000 -0.006  0.004 0.113 0.100 0.183 29.728
  340    5150.84    26.0 0.989  -3.04  6.362  0.098   111.471     4.375 0.199  0.167 -0.029 -0.112 -0.021 0.204 0.100 0.248 16.308
  343   5171.596    26.0 1.484  -1.72  6.356  0.068   149.753     4.397 0.208  0.154 -0.138 -0.102  0.009 0.231 0.100 0.261 14.734
  344   5172.684    12.0 2.712 -0.393  6.295  0.146   422.133    66.087 0.192  0.110 -0.237 -0.007  0.054 0.267 0.100 0.320  9.751
  345   5173.743    22.0 0.000  -1.06  4.056  0.105    91.918     4.809 0.183  0.163 -0.017 -0.086 -0.027 0.187 0.100 0.237 17.854
  346   5183.604    12.0 2.717 -0.167  6.274  0.427   517.489   301.470 0.139  0.109 -0.240 -0.004  0.057 0.270 0.100 0.515  3.773
  347   5185.902    22.1 1.891  -1.41  4.092  0.077    80.057     3.638 0.192 -0.011  0.215 -0.064  0.057 0.232 0.100 0.264 14.363
  348   5192.969    22.0 0.021  -0.95  4.368  0.083   109.900     3.766 0.195  0.170 -0.040 -0.105 -0.030 0.206 0.100 0.244 16.859
  349   5194.942    26.0 1.556  -2.02  6.272  0.085   124.596     4.216 0.195  0.153 -0.073 -0.115 -0.012 0.205 0.100 0.244 16.854
  350   5197.568    26.1 3.230  -2.22  6.168  0.073    74.417     3.846 0.175 -0.041  0.224 -0.048  0.054 0.239 0.100 0.269 13.811
  353   5210.384    22.0 0.048  -0.82  4.162  0.089   105.235     4.022 0.174  0.168 -0.033 -0.102 -0.028 0.201 0.100 0.242 17.117
  354    5211.53    22.1 2.588  -1.41  4.000  0.052    36.152     2.595 0.177 -0.019  0.217 -0.014  0.046 0.223 0.100 0.250 16.008
  355   5215.181    26.0 3.263  -0.86  6.115  0.069    85.154     3.417 0.167  0.100 -0.042 -0.066  0.007 0.127 0.100 0.176 32.330
  356   5216.274    26.0 1.607  -2.08  6.308  0.106   120.956     5.142 0.187  0.153 -0.064 -0.113 -0.013 0.201 0.100 0.248 16.213
  357   5217.389    26.0 3.209  -1.07  6.320  0.091    87.732     4.534 0.188  0.101 -0.046 -0.069  0.006 0.131 0.100 0.188 28.252
  358   5219.702    22.0 0.021  -2.22  4.061  0.071    30.524     3.641 0.201  0.148 -0.003 -0.010  0.000 0.148 0.100 0.192 26.987
  360    5227.19    26.0 1.556  -1.23  6.252  0.046   174.141     4.231 0.222  0.149 -0.185 -0.076  0.028 0.251 0.100 0.274 13.315
  362   5234.624    26.1 3.221  -2.18  6.251  0.061    78.266     2.896 0.166 -0.043  0.219 -0.064  0.056 0.239 0.100 0.266 14.131
  363   5242.491    26.0 3.632  -0.83  6.061  0.062    62.171     3.106 0.160  0.085  0.008 -0.044  0.002 0.096 0.100 0.152 43.339
  364   5247.565    24.0 0.960  -1.59  4.406  0.066    69.475     3.363 0.162  0.131 -0.007 -0.050 -0.007 0.141 0.100 0.185 29.312
  368   5263.306    26.0 3.263  -0.87  6.365  0.065    97.453     3.389 0.197  0.103 -0.069 -0.074  0.008 0.145 0.100 0.187 28.461
  369   5264.801    26.1 3.230  -3.13  6.357  0.063    36.604     2.953 0.176 -0.036  0.228 -0.016  0.047 0.236 0.100 0.264 14.344
  372   5269.537    26.0 0.858  -1.33  6.147  0.033   241.479     5.716 0.295  0.160 -0.224 -0.038  0.052 0.283 0.100 0.302 10.987
  374   5275.997    26.1 3.199  -2.01  6.540  0.123   106.862     7.581 0.219 -0.036  0.200 -0.068  0.051 0.220 0.100 0.271 13.578
  375   5283.621    26.0 3.239  -0.45  6.377  0.062   123.733     4.184 0.234  0.108 -0.128 -0.072  0.017 0.183 0.100 0.218 21.112
  376    5284.08    26.1 2.891  -3.11  6.352  0.067    55.240     3.343 0.190 -0.036  0.230 -0.041  0.054 0.242 0.100 0.271 13.646
  378   5296.691    24.0 0.982  -1.36  4.453  0.068    81.873     3.212 0.176  0.133 -0.017 -0.071 -0.010 0.152 0.100 0.194 26.494
  380   5302.303    26.0 3.281  -0.73  6.275  0.049    99.256     2.587 0.198  0.103 -0.073 -0.075  0.008 0.147 0.100 0.184 29.387
  381   5307.361    26.0 1.607  -2.91  6.389  0.085    88.039     3.764 0.180  0.142 -0.003 -0.081 -0.010 0.164 0.100 0.210 22.696
  382   5324.179    26.0 3.211  -0.11  5.969  0.054   121.456     3.500 0.193  0.110 -0.120 -0.074  0.016 0.180 0.100 0.212 22.149
  383   5325.543    26.1 3.221  -3.16  6.318  0.074    33.723     3.533 0.185 -0.035  0.227 -0.015  0.044 0.234 0.100 0.265 14.206
  384   5328.039    26.0 0.914  -1.47  6.262  0.039   229.755     6.188 0.276  0.159 -0.219 -0.043  0.048 0.278 0.100 0.298 11.246
  386     5332.9    26.0 1.556  -2.78  6.358  0.165    95.218     7.334 0.180  0.147 -0.011 -0.093 -0.017 0.175 0.100 0.261 14.729
  387   5336.786    22.1 1.581   -1.6  4.234  0.080    94.700     3.622 0.202 -0.003  0.207 -0.089  0.057 0.232 0.100 0.265 14.199
  388   5339.929    26.0 3.263  -0.63  6.261  0.070   105.065     3.889 0.202  0.105 -0.085 -0.076  0.010 0.155 0.100 0.198 25.623
  390   5345.796    24.0 1.003  -0.95  4.443  0.087    99.542     4.002 0.209  0.141 -0.037 -0.089 -0.015 0.171 0.100 0.217 21.292
  391   5348.314    24.0 1.003  -1.21  4.426  0.060    86.746     2.789 0.168  0.135 -0.022 -0.076 -0.013 0.157 0.100 0.196 26.140
  392   5349.465    20.0 2.709  -0.31  5.110  0.058    60.723     3.121 0.178  0.070 -0.014 -0.030  0.004 0.078 0.100 0.139 51.608
  393   5371.489    26.0 0.957  -1.64  6.294  0.037   205.740     4.618 0.272  0.161 -0.203 -0.058  0.039 0.268 0.100 0.289 11.993
  394   5381.022    22.1 1.565  -1.97  4.314  0.080    82.484     3.866 0.216 -0.004  0.217 -0.064  0.058 0.234 0.100 0.266 14.091
  395   5393.168    26.0 3.241  -0.72  6.313  0.070   104.516     3.856 0.203  0.106 -0.081 -0.076  0.009 0.154 0.100 0.196 25.937
  396   5396.247    22.1 1.583  -3.18  4.116  0.080    14.180     2.362 0.135 -0.001  0.214 -0.004  0.051 0.220 0.100 0.255 15.429
  397   5397.128    26.0 0.914  -1.98  6.304  0.055   177.526     4.828 0.238  0.166 -0.167 -0.082  0.019 0.250 0.100 0.275 13.235
  398   5405.775    26.0 0.989  -1.85  6.286  0.046   180.319     4.238 0.243  0.164 -0.172 -0.078  0.022 0.251 0.100 0.274 13.304
  399   5409.783    24.0 1.029  -0.67  4.535  0.077   116.323     3.969 0.224  0.144 -0.069 -0.100 -0.017 0.189 0.100 0.227 19.336
  400   5414.089    26.1 3.221  -3.58  6.269  0.100    15.655     3.160 0.175 -0.032  0.223 -0.006  0.038 0.229 0.100 0.269 13.844
  401   5418.768    22.1 1.581  -2.13  3.978  0.056    56.392     3.107 0.179 -0.006  0.222 -0.030  0.058 0.231 0.100 0.258 14.988
  403   5434.524    26.0 1.010  -2.13  6.422  0.056   167.191     4.296 0.236  0.166 -0.151 -0.094  0.010 0.244 0.100 0.269 13.806
  410   5528.405    12.0 4.346 -0.498  6.390  0.039   140.305     3.527 0.215  0.072 -0.127 -0.037  0.018 0.152 0.100 0.186 28.962
  411   5534.834    26.1 3.245  -2.75  6.255  0.051    50.257     2.605 0.174 -0.040  0.218 -0.026  0.053 0.229 0.100 0.255 15.335
  412   5569.618    26.0 3.414  -0.52  6.270  0.049   104.176     2.789 0.209  0.102 -0.085 -0.074  0.008 0.152 0.100 0.189 28.113
  413   5572.842    26.0 3.394  -0.28  6.407  0.046   129.042     3.364 0.250  0.107 -0.136 -0.067  0.018 0.186 0.100 0.217 21.333
  414   5581.965    20.0 2.523 -0.555  5.281  0.058    68.039     2.969 0.196  0.075 -0.011 -0.038  0.001 0.085 0.100 0.143 48.648
  415   5586.756    26.0 3.366  -0.11  6.176  0.042   126.802     2.969 0.226  0.108 -0.130 -0.069  0.017 0.183 0.100 0.213 22.037
  416   5587.858    28.0 1.934  -2.39  4.953  0.043    37.672     2.134 0.166  0.111  0.039 -0.012  0.012 0.119 0.100 0.161 38.491
  417   5588.749    20.0 2.524   0.21  5.280  0.059   106.456     2.984 0.205  0.085 -0.063 -0.077 -0.004 0.131 0.100 0.175 32.657
  418   5590.114    20.0 2.521 -0.571  5.251  0.053    65.691     2.878 0.206  0.075 -0.010 -0.036  0.001 0.084 0.100 0.141 50.424
  419   5594.462    20.0 2.523  0.097  5.511  0.114   112.633     6.128 0.206  0.087 -0.075 -0.079 -0.003 0.139 0.100 0.206 23.562
  421   5601.277    20.0 2.526 -0.523  5.312  0.052    71.204     2.725 0.200  0.076 -0.013 -0.043 -0.001 0.088 0.100 0.143 48.780
  422   5615.644    26.0 3.332   0.04  6.082  0.051   133.407     3.903 0.235  0.108 -0.140 -0.066  0.019 0.190 0.100 0.220 20.583
  423   5624.542    26.0 3.414  -0.76  6.323  0.046    94.352     2.412 0.219  0.100 -0.060 -0.070  0.007 0.136 0.100 0.175 32.609
  424   5644.134    22.0 2.266   0.12  3.762  0.113    13.412     3.301 0.170  0.094  0.001 -0.003  0.003 0.094 0.100 0.178 31.621
  426   5662.516    26.0 4.175  -0.41  6.112  0.047    56.478     2.457 0.190  0.073  0.006 -0.035  0.005 0.081 0.100 0.137 53.121
  428   5682.633    11.0 2.102 -0.706  4.724  0.082    20.119     3.286 0.274  0.056 -0.001 -0.003  0.005 0.056 0.100 0.141 50.261
  430   5688.203    11.0 2.104 -0.406  4.684  0.053    31.802     2.840 0.247  0.056 -0.006 -0.006  0.005 0.057 0.100 0.127 62.332
  431   5690.425    14.0 4.930  -1.87  6.350  0.102    13.616     2.989 0.233  0.034  0.058 -0.003  0.016 0.069 0.100 0.159 39.698
  433   5708.397    14.0 4.954  -1.47  6.593  0.059    39.501     3.310 0.209  0.031  0.055 -0.012  0.016 0.066 0.100 0.134 55.966
  434   5711.088    12.0 4.343 -1.724  6.528  0.043    61.120     2.667 0.213  0.060 -0.002 -0.021  0.003 0.064 0.100 0.126 62.877
  435   5754.656    28.0 1.934  -2.22  5.166  0.061    59.324     3.202 0.222  0.112  0.034 -0.035  0.008 0.122 0.100 0.169 34.830
  436   5762.992    26.0 4.209  -0.36  6.291  0.044    67.456     2.315 0.219  0.074 -0.012 -0.044  0.006 0.087 0.100 0.140 51.206
  437   5772.145    14.0 5.082  -1.75  6.438  0.092    14.931     2.914 0.126  0.029  0.056 -0.005  0.015 0.065 0.100 0.151 44.068
  440   5857.451    20.0 2.930   0.23  5.267  0.041    86.074     2.139 0.208  0.071 -0.050 -0.055  0.002 0.103 0.100 0.149 44.940
  441   5866.451    22.0 1.066  -0.79  3.912  0.040    37.793     2.045 0.148  0.127  0.001 -0.013  0.001 0.128 0.100 0.167 35.841
  442   5889.951    11.0 0.000  0.108  4.674  0.022   238.291     3.491 0.275  0.123 -0.199 -0.034  0.025 0.238 0.100 0.259 14.926
  443   5892.872    28.0 1.984  -2.22  5.224  0.046    59.900     2.404 0.205  0.111  0.034 -0.035  0.008 0.122 0.100 0.164 37.198
  445   5948.545    14.0 5.082 -1.231  6.490  0.047    39.558     2.626 0.227  0.030  0.054 -0.013  0.017 0.065 0.100 0.128 60.665
  446   6102.723    20.0 1.879 -0.793  5.460  0.046   108.340     2.795 0.234  0.102 -0.094 -0.062  0.002 0.152 0.100 0.188 28.405
  447   6108.116    28.0 1.675   -2.6  5.066  0.036    50.105     2.053 0.197  0.116  0.038 -0.025  0.009 0.125 0.100 0.164 37.171
  448   6122.217    20.0 1.886 -0.316  5.385  0.037   134.795     2.864 0.240  0.106 -0.145 -0.058  0.011 0.189 0.100 0.217 21.224
  449   6162.173    20.0 1.899  -0.09  5.299  0.032   145.164     2.774 0.232  0.106 -0.161 -0.054  0.014 0.201 0.100 0.226 19.495
  450   6169.042    20.0 2.523 -0.797  5.378  0.039    62.429     2.232 0.198  0.076 -0.025 -0.029  0.003 0.085 0.100 0.137 53.268
  451   6169.563    20.0 2.526 -0.478  5.228  0.033    71.944     1.890 0.191  0.078 -0.037 -0.038  0.003 0.094 0.100 0.141 50.010
  453    6219.28    26.0 2.196  -2.45  6.480  0.052    87.739     2.630 0.222  0.130 -0.002 -0.069 -0.010 0.148 0.100 0.186 29.011
  454   6238.375    26.1 3.889   -2.8  6.503  0.059    26.610     2.491 0.239 -0.049  0.226 -0.011  0.042 0.235 0.100 0.262 14.526
  455   6246.319    26.0 3.600  -0.77  6.264  0.043    82.296     2.304 0.214  0.093 -0.036 -0.057  0.004 0.115 0.100 0.158 39.904
  456   6247.559    26.1 3.892   -2.3  6.263  0.053    37.986     2.552 0.226 -0.052  0.228 -0.018  0.048 0.239 0.100 0.265 14.260
  457   6265.134    26.0 2.174  -2.54  6.327  0.052    76.812     2.687 0.201  0.125  0.006 -0.056 -0.007 0.137 0.100 0.178 31.695
  460    6335.33    26.0 2.196  -2.18  6.285  0.064    92.157     3.274 0.226  0.131 -0.006 -0.073 -0.013 0.151 0.100 0.192 27.180
  461   6336.824    26.0 3.684  -0.85  6.321  0.046    76.415     2.489 0.237  0.090 -0.027 -0.050  0.005 0.107 0.100 0.153 42.606
  463   6400.001    26.0 3.603  -0.27  6.450  0.050   123.054     3.507 0.288  0.104 -0.115 -0.067  0.011 0.169 0.100 0.203 24.300
  464   6408.018    26.0 3.684  -0.99  6.309  0.040    66.784     2.062 0.215  0.087  0.005 -0.045  0.002 0.098 0.100 0.146 47.116
  465   6411.649    26.0 3.651  -0.59  6.278  0.044    90.359     2.418 0.236  0.095 -0.051 -0.062  0.004 0.124 0.100 0.166 36.466
  466   6430.846    26.0 2.174  -1.95  6.428  0.051   113.715     2.896 0.235  0.139 -0.027 -0.086 -0.019 0.167 0.100 0.201 24.747
  467   6432.677    26.1 2.891  -3.57  6.430  0.040    37.924     2.074 0.226 -0.037  0.231 -0.017  0.054 0.241 0.100 0.264 14.381
  468   6439.075    20.0 2.524   0.47  5.331  0.036   127.657     2.225 0.250  0.093 -0.099 -0.078 -0.006 0.157 0.100 0.189 27.881
  469   6449.808    20.0 2.521 -0.502  5.337  0.051    76.066     2.631 0.231  0.079 -0.018 -0.047 -0.004 0.094 0.100 0.146 46.746
  470   6456.381    26.1 3.903  -2.05  6.169  0.048    45.186     2.399 0.212 -0.056  0.229 -0.026  0.053 0.243 0.100 0.267 14.012
  471    6499.65    20.0 2.523 -0.818  5.282  0.048    55.585     2.724 0.217  0.075 -0.006 -0.026  0.001 0.080 0.100 0.137 53.639
  472   6516.077    26.1 2.891  -3.37  6.392  0.040    46.424     2.109 0.197 -0.038  0.233 -0.023  0.059 0.244 0.100 0.267 14.017
  473    6643.63    28.0 1.675  -2.22  5.301  0.048    85.251     2.502 0.240  0.129  0.023 -0.067 -0.007 0.147 0.100 0.184 29.401
  476   6717.681    20.0 2.709 -0.524  5.354  0.034    66.223     2.018 0.246  0.073 -0.033 -0.032  0.002 0.086 0.100 0.136 53.755
  477   6767.772    28.0 1.825  -2.14  5.174  0.060    73.662     3.119 0.221  0.122  0.034 -0.053 -0.001 0.137 0.100 0.180 30.816
  483    7788.93    28.0 1.949  -2.18  5.207  0.037    70.191     2.108 0.259  0.117  0.031 -0.043  0.001 0.128 0.100 0.167 35.881
  485     5526.0    21.1   nan    nan  2.091  0.102 -9999.000 -9999.000 0.160 -0.022  0.187 -0.065  0.045 0.204 0.200 0.303 10.863
  486     5030.0    21.1   nan    nan  1.998  0.077 -9999.000 -9999.000 0.161 -0.025  0.219 -0.044  0.056 0.231 0.200 0.315 10.069
  487     4669.0    21.1   nan    nan  2.201  0.080 -9999.000 -9999.000 0.157 -0.016  0.207 -0.041  0.055 0.219 0.200 0.307 10.623
  488     4415.0    21.1   nan    nan  2.261  0.046 -9999.000 -9999.000 0.135  0.004  0.158 -0.019  0.038 0.163 0.200 0.262 14.529
  489     4399.0    21.1   nan    nan  2.286  0.101 -9999.000 -9999.000 0.134  0.068  0.271 -0.140  0.014 0.313 0.200 0.385  6.754
  490     4824.0    25.0   nan    nan  4.018  0.068 -9999.000 -9999.000 0.143  0.104  0.022 -0.068 -0.009 0.126 0.200 0.246 16.509
  491     4782.0    25.0   nan    nan  3.913  0.071 -9999.000 -9999.000 0.140  0.109 -0.007 -0.036 -0.008 0.115 0.200 0.241 17.168
  492     4766.0    25.0   nan    nan  3.739  0.027 -9999.000 -9999.000 0.135  0.077 -0.028 -0.006 -0.006 0.082 0.200 0.218 21.073
  493     4762.0    25.0   nan    nan  3.766  0.027 -9999.000 -9999.000 0.143  0.072 -0.025 -0.007 -0.005 0.077 0.200 0.216 21.434
  494     4753.0    25.0   nan    nan  3.962  0.052 -9999.000 -9999.000 0.150  0.088 -0.006 -0.039 -0.012 0.097 0.200 0.228 19.214
  495     4310.0   106.0   nan    nan  7.124  0.010 -9999.000 -9999.000 0.134  0.112 -0.056 -0.003  0.148 0.194 0.100 0.219 20.925
  496     4323.0   106.0   nan    nan  7.080  0.017 -9999.000 -9999.000 0.134  0.096 -0.054  0.005  0.136 0.175 0.100 0.203 24.386
  497     4246.0    21.1   nan    nan  2.660  0.035 -9999.000 -9999.000 0.125 -0.113 -0.001 -0.058 -0.079 0.149 0.200 0.252 15.764
  498     4313.0    21.1   nan    nan  2.395  0.118 -9999.000 -9999.000 0.131 -0.096  0.236 -0.140 -0.060 0.297 0.200 0.377  7.033
  499     4324.0    21.1   nan    nan  2.046  0.093 -9999.000 -9999.000 0.133  0.000  0.212 -0.133  0.010 0.251 0.200 0.334  8.981
  500     4040.0    25.0   nan    nan  3.844  0.105 -9999.000 -9999.000 0.149  0.000 -0.001 -0.034 -0.034 0.047 0.200 0.231 18.758
  501     4032.0    25.0   nan    nan  3.732  0.067 -9999.000 -9999.000 0.135  0.224 -0.171 -0.168  0.078 0.337 0.200 0.398  6.321
  502     3962.0    13.0   nan    nan  4.582  0.070 -9999.000 -9999.000 0.134  0.155 -0.216 -0.027  0.050 0.271 0.300 0.410  5.937
  504     3906.0    14.0   nan    nan  6.374  0.030 -9999.000 -9999.000 0.136  0.071 -0.106 -0.001  0.021 0.129 0.100 0.166 36.180
  505     4384.0    23.0   nan    nan  2.672  0.065 -9999.000 -9999.000 0.132  0.084  0.074 -0.032 -0.073 0.138 0.100 0.182 30.095
  506     4379.0    23.0   nan    nan  2.562  0.054 -9999.000 -9999.000 0.133  0.019  0.019 -0.024 -0.086 0.094 0.100 0.147 46.227
  507     4006.0    23.1   nan    nan  2.924  0.069 -9999.000 -9999.000 0.123 -0.002  0.198 -0.012  0.017 0.199 0.100 0.233 18.391
  508     3952.0    23.1   nan    nan  2.756  0.141 -9999.000 -9999.000 0.128 -0.002  0.235  0.006  0.042 0.239 0.100 0.295 11.511
  510     4020.0    27.0   nan    nan  3.992  0.062 -9999.000 -9999.000 0.121  0.121  0.021  0.001  0.014 0.123 0.100 0.170 34.533
  511     4110.0    27.0   nan    nan  4.205  0.111 -9999.000 -9999.000 0.133  0.060  0.126 -0.032  0.001 0.143 0.100 0.207 23.410
  512     4119.0    27.0   nan    nan  3.606  0.099 -9999.000 -9999.000 0.123  0.136 -0.014 -0.096 -0.037 0.171 0.100 0.222 20.358
  513     4121.0    27.0   nan    nan  3.629  0.100 -9999.000 -9999.000 0.126  0.147 -0.017 -0.102 -0.025 0.182 0.100 0.231 18.798
  514     5105.0    29.0   nan    nan  1.744  0.156 -9999.000 -9999.000 0.163  0.095  0.048  0.003  0.006 0.106 0.100 0.214 21.894
  515     4078.0    38.1   nan    nan  1.751  0.068 -9999.000 -9999.000 0.126  0.042  0.104 -0.022  0.086 0.143 0.100 0.187 28.476
  516     4215.0    38.1   nan    nan  1.603  0.060 -9999.000 -9999.000 0.131  0.067  0.056 -0.029  0.086 0.126 0.100 0.172 33.827
  517     4900.0    39.1   nan    nan  0.961  0.069 -9999.000 -9999.000 0.152  0.008  0.228 -0.053  0.063 0.243 0.100 0.271 13.581
  518     4884.0    39.1   nan    nan  0.827  0.072 -9999.000 -9999.000 0.151 -0.004  0.211 -0.040  0.061 0.223 0.100 0.255 15.385
  519     4397.0    39.1   nan    nan  0.737  0.072 -9999.000 -9999.000 0.134  0.015  0.226 -0.030  0.042 0.232 0.100 0.263 14.458
  520     4208.0    40.1   nan    nan  1.567  0.064 -9999.000 -9999.000 0.135 -0.044  0.242 -0.033 -0.012 0.249 0.100 0.276 13.172
  521     4554.0    56.1   nan    nan  1.222  0.050 -9999.000 -9999.000 0.144  0.048  0.024 -0.053  0.061 0.097 0.200 0.228 19.288
  523     5854.0    56.1   nan    nan  1.197  0.075 -9999.000 -9999.000 0.169  0.013  0.205 -0.085  0.061 0.231 0.200 0.315 10.103
  524     6142.0    56.1   nan    nan  1.363  0.083 -9999.000 -9999.000 0.206  0.026  0.104 -0.102  0.066 0.162 0.200 0.271 13.661
  525     6496.0    56.1   nan    nan  1.285  0.073 -9999.000 -9999.000 0.192  0.021  0.150 -0.099  0.062 0.192 0.200 0.287 12.166
  526     4086.0    57.1   nan    nan  0.270  0.088 -9999.000 -9999.000 0.124 -0.030  0.206 -0.048  0.042 0.218 0.100 0.255 15.335
  527     4122.0    57.1   nan    nan  0.214  0.101 -9999.000 -9999.000 0.133 -0.007  0.210 -0.015  0.044 0.215 0.100 0.258 15.068
  528     4334.0    57.1   nan    nan  0.289  0.075 -9999.000 -9999.000 0.134 -0.015  0.211 -0.017  0.035 0.215 0.100 0.249 16.150
  529     4430.0    57.1   nan    nan  0.281  0.043 -9999.000 -9999.000 0.136  0.036  0.198  0.001  0.069 0.213 0.100 0.239 17.485
  530     4921.0    57.1   nan    nan  0.387  0.062 -9999.000 -9999.000 0.160  0.020  0.182 -0.025  0.065 0.196 0.100 0.229 19.121
  531     4922.0    57.1   nan    nan  0.409  0.062 -9999.000 -9999.000 0.166  0.014  0.174 -0.028  0.066 0.189 0.100 0.223 20.165
  532     4078.0    66.1   nan    nan  0.808  0.094 -9999.000 -9999.000 0.162  0.000  0.235  0.010  0.052 0.241 0.100 0.277 13.015
  533     4102.0    66.1   nan    nan  0.781  0.177 -9999.000 -9999.000 0.135  0.000  0.248  0.054  0.054 0.260 0.100 0.330  9.193
  534     4129.0    63.1   nan    nan  0.007  0.051 -9999.000 -9999.000 0.135  0.001  0.231 -0.017  0.050 0.237 0.100 0.262 14.557
  535     4205.0    63.1   nan    nan  0.035  0.045 -9999.000 -9999.000 0.134  0.033  0.220  0.004  0.077 0.235 0.100 0.260 14.840
  536     4435.0    63.1   nan    nan -0.031  0.041 -9999.000 -9999.000 0.135  0.028  0.199 -0.010  0.059 0.209 0.100 0.236 18.021
  538     6645.0    63.1   nan    nan -0.114  0.095 -9999.000 -9999.000 0.184 -0.026  0.206 -0.002  0.049 0.214 0.100 0.254 15.455
  539     3877.0   607.0   nan    nan  6.792  0.013 -9999.000 -9999.000 0.158  0.168 -0.028  0.001  0.151 0.228 0.300 0.377  7.033
  484     6300.0     8.0   nan    nan  8.367    nan       nan       nan   nan    nan    nan    nan    nan   nan   nan   nan    nan
