index wavelength species expot  loggf logeps e_stat       eqw     e_eqw   fwhm e_Teff e_logg   e_vt   e_MH  e_sp e_sys e_tot weight
   82   4147.669    26.0 1.484  -2.07  5.182  0.074    84.358     2.767  0.134  0.157 -0.049 -0.070 -0.040 0.183 0.100 0.221 20.397
   83   4150.249    26.0 3.428  -1.19  5.325  0.062    26.033     2.777  0.126  0.095 -0.016 -0.007 -0.006 0.097 0.100 0.152 43.083
   85     4153.9    26.0 3.397  -0.28  5.263  0.103    70.059     4.667  0.160  0.101 -0.050 -0.044 -0.022 0.123 0.100 0.189 27.987
   86   4158.792    26.0 3.428   -0.7  5.308  0.063    49.759     3.203  0.166  0.098 -0.025 -0.020 -0.010 0.104 0.100 0.157 40.487
   87   4161.529    22.1 1.083  -2.09  3.007  0.066    61.196     3.375  0.134  0.030  0.177 -0.036  0.053 0.191 0.100 0.225 19.727
   89   4171.904    22.1 2.596   -0.3  3.024  0.105    63.507     4.855  0.158  0.000  0.176 -0.034  0.041 0.184 0.100 0.234 18.235
   90   4173.921    26.0 0.989  -3.29  5.515  0.074    72.146     3.179  0.151  0.166 -0.041 -0.051 -0.032 0.181 0.100 0.220 20.687
   91   4174.913    26.0 0.914  -2.94  5.773  0.144    99.204     5.333  0.158  0.181 -0.071 -0.096 -0.054 0.223 0.100 0.284 12.396
   92   4178.855    26.1 2.583  -2.51  5.351  0.076    72.677     3.355  0.146 -0.004  0.182 -0.053  0.039 0.194 0.100 0.231 18.780
   93   4184.312    22.1 1.079  -2.49  3.323  0.059    57.573     2.810  0.135  0.032  0.180 -0.024  0.058 0.193 0.100 0.225 19.667
   94   4187.039    26.0 2.450  -0.56  5.239  0.083   104.647     3.821  0.160  0.142 -0.123 -0.077 -0.026 0.205 0.100 0.242 17.010
   95   4199.095    26.0 3.045   0.17  5.126  0.102    97.725     3.863  0.158  0.120 -0.073 -0.090 -0.043 0.172 0.100 0.224 19.967
   97   4216.184    26.0 0.000  -3.36  5.302  0.113   107.408     4.134  0.160  0.212 -0.072 -0.109 -0.060 0.256 0.100 0.297 11.315
   98   4233.163    26.1 2.583  -2.02  5.471  0.083    99.266     3.614  0.174  0.000  0.158 -0.079  0.030 0.179 0.100 0.221 20.410
   99   4233.603    26.0 2.482   -0.6  5.211  0.069   100.591     3.081  0.149  0.140 -0.111 -0.075 -0.029 0.196 0.100 0.231 18.815
  100   4250.787    26.0 1.556  -0.71  5.257  0.065   145.790     4.394  0.185  0.174 -0.171 -0.074 -0.011 0.255 0.100 0.282 12.604
  101   4282.403    26.0 2.174  -0.78  5.220  0.093   104.161     3.462  0.158  0.148 -0.071 -0.101 -0.052 0.200 0.100 0.242 17.094
  102   4283.011    20.0 1.886 -0.224  4.773  0.091    96.317     3.881  0.184  0.103 -0.092 -0.069 -0.039 0.159 0.100 0.209 22.916
  103   4287.403    22.0 0.835  -0.37  2.923  0.068    31.061     3.439  0.123  0.139 -0.032 -0.009 -0.011 0.143 0.100 0.188 28.432
  105   4291.463    26.0 0.052  -4.08  5.676  0.104    93.735     3.888  0.160  0.207 -0.057 -0.082 -0.051 0.235 0.100 0.276 13.116
  106   4295.749    22.0 0.812  -0.42  2.903  0.080    29.013     3.905  0.157  0.139 -0.032 -0.007 -0.010 0.143 0.100 0.192 27.104
  111   4316.794    22.1 2.046  -1.62  3.010  0.066    28.292     3.148  0.158  0.013  0.183 -0.007  0.053 0.191 0.100 0.226 19.657
  112   4318.652    20.0 1.899  -0.21  4.258  0.072    73.923     3.347  0.133  0.093 -0.050 -0.044 -0.032 0.119 0.100 0.171 34.137
  113    4320.95    22.1 1.164  -1.88  3.399  0.103    85.887     4.216  0.173  0.027  0.165 -0.067  0.038 0.184 0.100 0.233 18.350
  116   4330.238    22.1 2.046  -1.64  2.935  0.053    24.168     2.289  0.113  0.014  0.183 -0.006  0.054 0.191 0.100 0.222 20.224
  117   4330.698    22.1 1.179  -2.09  3.016  0.061    57.343     2.999  0.138  0.030  0.181 -0.024  0.057 0.194 0.100 0.226 19.528
  118   4331.642    28.0 1.675  -2.27  3.893  0.067    18.998     2.453  0.103  0.132 -0.009 -0.005 -0.002 0.132 0.100 0.179 31.227
  119   4337.046    26.0 1.556   -1.7  5.701  0.072   119.488     3.281  0.188  0.172 -0.108 -0.093 -0.041 0.227 0.100 0.258 14.978
  120   4344.502    24.0 1.003  -0.65  3.345  0.087    70.159     3.963  0.147  0.138 -0.045 -0.045 -0.032 0.155 0.100 0.204 23.988
  123   4358.501    26.0 2.947  -1.57  5.597  0.078    49.183     4.165  0.206  0.110 -0.024 -0.020 -0.017 0.116 0.100 0.172 33.956
  124   4367.903    26.0 1.607  -2.88  5.629  0.237    64.467    11.075  0.149  0.148 -0.032 -0.036 -0.025 0.158 0.100 0.302 10.987
  125    4375.93    26.0 0.000   -3.0  5.270  0.083   122.517     3.303  0.159  0.222 -0.101 -0.115 -0.061 0.276 0.100 0.305 10.716
  127   4389.245    26.0 0.052  -4.55  5.560  0.062    69.989     2.899  0.136  0.194 -0.039 -0.045 -0.036 0.206 0.100 0.237 17.755
  128   4394.059    22.1 1.220  -1.77  3.192  0.057    79.637     2.553  0.148  0.028  0.172 -0.054  0.045 0.188 0.100 0.220 20.594
  130   4395.839    22.1 1.242  -1.93  3.103  0.056    66.653     3.036  0.154  0.028  0.177 -0.036  0.052 0.190 0.100 0.222 20.305
  131   4399.765    22.1 1.236   -1.2  3.267  0.065   105.257     2.570  0.168  0.032  0.155 -0.096  0.028 0.187 0.100 0.222 20.294
  132   4401.541    28.0 3.191   0.06  4.217  0.067    62.879     3.261  0.196  0.097 -0.025 -0.035 -0.017 0.107 0.100 0.161 38.405
  135   4409.518    22.1 1.230  -2.53  3.281  0.073    44.792     3.950  0.196  0.028  0.185 -0.014  0.058 0.196 0.100 0.232 18.553
  136   4411.073    22.1 3.092  -0.65  3.302  0.048    31.897     2.373  0.159 -0.007  0.183 -0.008  0.043 0.188 0.100 0.219 20.940
  137    4411.93    22.1 1.223  -2.62  3.129  0.058    32.198     2.997  0.148  0.029  0.182 -0.008  0.061 0.194 0.100 0.226 19.564
  139   4416.818    26.1 2.778  -2.57  5.607  0.057    73.280     2.548  0.163 -0.007  0.183 -0.045  0.040 0.193 0.100 0.225 19.836
  140   4418.331    22.1 1.236  -1.99  3.271  0.067    72.385     3.174  0.156  0.028  0.175 -0.050  0.048 0.190 0.100 0.225 19.723
  141   4421.938    22.1 2.060  -1.64  3.094  0.049    30.960     2.444  0.137  0.013  0.182 -0.008  0.053 0.190 0.100 0.220 20.590
  143   4425.437    20.0 1.879 -0.358  4.382  0.058    75.407     2.878  0.172  0.098 -0.063 -0.040 -0.028 0.126 0.100 0.171 34.104
  145    4427.31    26.0 0.052  -2.92  5.489  0.096   132.216     4.007  0.176  0.229 -0.112 -0.118 -0.056 0.286 0.100 0.318  9.875
  147   4434.957    20.0 1.886 -0.007  4.359  0.086    90.833     4.040  0.169  0.105 -0.092 -0.055 -0.031 0.153 0.100 0.202 24.467
  148   4435.149    26.0 0.087  -4.31  5.712  0.116    85.734     4.496  0.177  0.206 -0.041 -0.069 -0.049 0.226 0.100 0.273 13.380
  151   4442.339    26.0 2.196  -1.23  5.564  0.060   106.666     2.897  0.185  0.147 -0.080 -0.072 -0.038 0.186 0.100 0.220 20.731
  152   4443.801    22.1 1.079  -0.71  3.254  0.089   131.917     3.699  0.175  0.046  0.103 -0.114  0.037 0.165 0.100 0.212 22.216
  153   4444.554    22.1 1.115   -2.2  3.157  0.060    63.609     3.120  0.164  0.025  0.179 -0.036  0.054 0.192 0.100 0.225 19.810
  154   4447.717    26.0 2.221  -1.36  5.426  0.076    92.999     3.428  0.161  0.142 -0.062 -0.068 -0.039 0.174 0.100 0.214 21.772
  156   4450.482    22.1 1.083  -1.52  3.413  0.093   106.279     3.682  0.164  0.037  0.156 -0.096  0.034 0.190 0.100 0.234 18.273
  157   4450.894    22.0 1.878   0.32  2.975  0.084    13.698     2.444  0.147  0.113 -0.025 -0.004 -0.005 0.116 0.100 0.175 32.795
  158   4453.313    22.0 1.429  -0.03  2.857  0.086    15.131     2.729  0.101  0.124 -0.028 -0.003 -0.007 0.127 0.100 0.183 29.749
  160   4454.779    20.0 1.899  0.258  4.611  0.060   115.531     3.250  0.186  0.117 -0.157 -0.063 -0.023 0.207 0.100 0.238 17.719
  161   4455.317    22.0 1.442    0.1  2.735  0.052    14.932     1.611  0.098  0.123 -0.028 -0.003 -0.007 0.126 0.100 0.169 34.872
  162   4455.887    20.0 1.899 -0.518  4.486  0.053    71.668     2.639  0.141  0.098 -0.056 -0.036 -0.026 0.121 0.100 0.166 36.335
  163   4457.427    22.0 1.459   0.26  3.263  0.063    44.749     3.577  0.202  0.124 -0.032 -0.015 -0.015 0.130 0.100 0.176 32.446
  165   4461.653    26.0 0.087  -3.19  5.376  0.075   116.555     3.044  0.156  0.218 -0.085 -0.112 -0.068 0.268 0.100 0.296 11.423
  167   4468.493    22.1 1.130  -0.63  3.269  0.099   133.766     4.192  0.198  0.045  0.098 -0.113  0.039 0.161 0.100 0.214 21.872
  168   4469.151    22.1 1.083  -2.55  3.384  0.060    59.563     3.275  0.186  0.032  0.180 -0.027  0.056 0.193 0.100 0.226 19.650
  169   4470.477    28.0 3.396   -0.3  4.038  0.079    24.262     3.389  0.162  0.089 -0.005 -0.006 -0.001 0.089 0.100 0.156 41.280
  170   4471.237    22.0 1.732  -0.15  3.366  0.058    16.335     1.891  0.126  0.116 -0.026 -0.003 -0.006 0.119 0.100 0.166 36.308
  173    4484.22    26.0 3.600  -0.64  5.281  0.043    42.484     2.365  0.148  0.093 -0.022 -0.017 -0.013 0.098 0.100 0.146 46.640
  175   4489.739    26.0 0.121   -3.9  5.575  0.076    95.680     3.040  0.162  0.207 -0.051 -0.083 -0.058 0.236 0.100 0.267 13.990
  176     4491.4    26.1 2.856  -2.71  5.398  0.060    51.781     3.158  0.160 -0.008  0.189 -0.022  0.046 0.196 0.100 0.228 19.236
  177   4493.522    22.1 1.079  -2.78  3.173  0.058    35.308     3.123  0.153  0.032  0.182 -0.009  0.062 0.195 0.100 0.227 19.441
  178   4494.563    26.0 2.196  -1.14  5.513  0.083   109.250     4.141  0.178  0.149 -0.082 -0.072 -0.038 0.189 0.100 0.229 19.068
  180    4501.27    22.1 1.115  -0.77  3.314  0.107   131.135     4.474  0.189  0.044  0.107 -0.114  0.036 0.166 0.100 0.222 20.355
  181   4508.281    26.1 2.856  -2.42  5.498  0.062    71.503     2.941  0.169 -0.010  0.183 -0.044  0.040 0.193 0.100 0.226 19.619
  182   4512.734    22.0 0.835   -0.4  3.101  0.056    39.830     3.108  0.198  0.138 -0.035 -0.014 -0.015 0.144 0.100 0.184 29.562
  183   4515.334    26.1 2.844   -2.6  5.593  0.076    67.948     3.584  0.167 -0.013  0.184 -0.040  0.039 0.193 0.100 0.230 18.895
  184   4518.022    22.0 0.825  -0.25  2.883  0.039    36.895     2.134  0.129  0.141 -0.031 -0.010 -0.014 0.145 0.100 0.181 30.618
  185   4518.332    22.1 1.079  -2.56  3.213  0.045    49.858     2.560  0.133  0.033  0.181 -0.017  0.059 0.194 0.100 0.223 20.143
  186   4520.221    26.1 2.807  -2.65  5.576  0.054    66.923     2.656  0.171 -0.010  0.187 -0.037  0.042 0.195 0.100 0.226 19.562
  188   4527.304    22.0 0.812  -0.45  2.967  0.051    31.776     2.607  0.155  0.140 -0.033 -0.008 -0.013 0.145 0.100 0.183 29.829
  189   4528.614    26.0 2.174  -0.89  5.566  0.054   127.753     3.430  0.206  0.152 -0.104 -0.065 -0.031 0.198 0.100 0.228 19.222
  190    4529.48    22.1 1.571  -1.75  3.318  0.063    67.945     3.088  0.174  0.020  0.177 -0.037  0.049 0.188 0.100 0.222 20.215
  191   4531.148    26.0 1.484   -2.1  5.418  0.073    97.077     3.036  0.173  0.166 -0.060 -0.080 -0.050 0.200 0.100 0.235 18.055
  192   4533.239    22.0 0.848   0.54  2.843  0.056    75.585     2.648  0.168  0.147 -0.048 -0.047 -0.037 0.166 0.100 0.202 24.614
  193   4534.776    22.0 0.835   0.35  2.786  0.051    63.859     2.659  0.162  0.144 -0.044 -0.032 -0.028 0.156 0.100 0.193 26.967
  194   4535.569    22.0 0.825   0.14  2.972  0.063    63.115     3.275  0.184  0.144 -0.041 -0.032 -0.033 0.157 0.100 0.196 25.974
  195   4544.687    22.0 0.818  -0.45  3.030  0.046    34.674     2.455  0.143  0.140 -0.031 -0.010 -0.014 0.144 0.100 0.182 30.327
  196   4545.133    22.1 1.130  -2.45  2.937  0.044    37.386     2.378  0.133  0.031  0.182 -0.010  0.061 0.195 0.100 0.223 20.063
  197   4547.847    26.0 3.544  -0.82  5.291  0.052    37.021     2.696  0.157  0.094 -0.019 -0.015 -0.010 0.098 0.100 0.149 44.990
  198   4548.764    22.0 0.825  -0.28  3.004  0.049    41.944     2.726  0.170  0.141 -0.035 -0.013 -0.019 0.147 0.100 0.184 29.379
  199   4555.483    22.0 0.848   -0.4  3.067  0.043    37.439     2.335  0.154  0.140 -0.031 -0.011 -0.014 0.144 0.100 0.181 30.555
  200   4555.888    26.1 2.828   -2.4  5.410  0.064    69.895     3.055  0.171 -0.009  0.184 -0.046  0.042 0.194 0.100 0.228 19.263
  201   4558.644    24.1 4.070  -0.43  3.415  0.037    37.683     1.872  0.134 -0.026  0.183 -0.013  0.033 0.188 0.100 0.216 21.371
  202   4571.096    12.0 0.000 -5.623  6.016  0.065   103.543     2.591  0.170  0.203 -0.038 -0.048 -0.049 0.218 0.100 0.248 16.238
  203   4571.971    22.1 1.571  -0.31  3.194  0.071   123.918     2.861  0.183  0.031  0.122 -0.107  0.030 0.168 0.100 0.208 23.129
  204   4576.328    26.1 2.844  -2.95  5.378  0.042    39.273     2.241  0.142 -0.006  0.191 -0.013  0.048 0.197 0.100 0.225 19.702
  206   4582.835    26.1 2.844  -3.18  5.387  0.049    28.281     2.249  0.146 -0.005  0.194 -0.007  0.048 0.200 0.100 0.229 19.078
  207   4583.409    22.1 1.164  -2.84  3.232  0.050    30.604     2.511  0.156  0.032  0.183 -0.007  0.062 0.196 0.100 0.226 19.644
  208   4583.829    26.1 2.807  -1.94  5.628  0.067   102.192     3.045  0.196 -0.003  0.161 -0.075  0.031 0.180 0.100 0.217 21.274
  209   4588.198    24.1 4.068  -0.65  3.260  0.064    21.347     2.467  0.146 -0.023  0.185 -0.006  0.032 0.189 0.100 0.223 20.036
  210   4591.391    24.0 0.968  -1.74  3.415  0.062    22.292     2.582  0.208  0.134 -0.031 -0.006 -0.013 0.138 0.100 0.182 30.333
  212   4592.651    26.0 1.556  -2.46  5.712  0.077    91.448     3.179  0.179  0.163 -0.053 -0.072 -0.046 0.192 0.100 0.229 19.009
  213   4600.749    24.0 1.003  -1.25  3.495  0.042    48.941     2.344  0.145  0.135 -0.035 -0.018 -0.019 0.142 0.100 0.179 31.348
  214     4602.0    26.0 1.607  -3.13  5.608  0.059    51.875     3.080  0.172  0.147 -0.025 -0.021 -0.019 0.152 0.100 0.191 27.384
  215   4602.941    26.0 1.484  -2.21  5.571  0.076    98.467     2.800  0.174  0.169 -0.053 -0.086 -0.054 0.204 0.100 0.240 17.404
  218   4607.647    26.0 3.263  -1.33  5.336  0.062    30.346     3.010  0.156  0.101 -0.016 -0.008 -0.008 0.103 0.100 0.156 40.933
  220   4616.124    24.0 0.982  -1.19  3.325  0.049    44.314     2.605  0.144  0.140 -0.030 -0.011 -0.017 0.145 0.100 0.183 30.019
  221   4617.269    22.0 1.748   0.44  2.935  0.072    21.628     2.943  0.194  0.115 -0.028 -0.006 -0.009 0.119 0.100 0.171 34.117
  222   4619.288    26.0 3.600  -1.06  5.450  0.040    30.257     1.925  0.136  0.093 -0.017 -0.008 -0.007 0.095 0.100 0.144 48.421
  223   4620.513    26.1 2.828  -3.21  5.409  0.055    28.868     2.569  0.195 -0.005  0.192 -0.010  0.049 0.198 0.100 0.229 19.078
  224   4623.097    22.0 1.738   0.16  2.986  0.086    14.389     2.558  0.155  0.115 -0.025 -0.002 -0.008 0.118 0.100 0.177 31.934
  225   4625.045    26.0 3.239  -1.27  5.321  0.044    34.028     2.246  0.162  0.103 -0.021 -0.009 -0.008 0.106 0.100 0.152 43.230
  226   4626.173    24.0 0.968  -1.33  3.334  0.043    38.037     2.359  0.156  0.135 -0.033 -0.012 -0.015 0.140 0.100 0.178 31.713
  227   4629.332    26.1 2.807  -2.26  5.176  0.052    66.923     2.525  0.151 -0.011  0.186 -0.038  0.041 0.195 0.100 0.225 19.784
  228    4630.12    26.0 2.277  -2.58  5.552  0.040    36.014     2.156  0.155  0.128 -0.022 -0.010 -0.010 0.131 0.100 0.169 34.881
  229   4632.912    26.0 1.607   -2.9  5.692  0.054    68.543     2.665  0.169  0.153 -0.033 -0.040 -0.031 0.164 0.100 0.200 25.015
  230   4634.073    24.1 4.069  -1.05  3.594  0.055    18.946     1.960  0.157 -0.024  0.184 -0.006  0.032 0.188 0.100 0.220 20.611
  231   4637.503    26.0 3.281  -1.29  5.384  0.051    33.787     2.616  0.157  0.102 -0.020 -0.010 -0.008 0.105 0.100 0.154 42.427
  233   4646.162    24.0 1.029  -0.74  3.379  0.049    68.225     2.386  0.163  0.141 -0.042 -0.040 -0.033 0.156 0.100 0.192 27.221
  234   4648.652    28.0 3.417  -0.09  3.914  0.058    27.431     2.678  0.171  0.089 -0.005 -0.007 -0.003 0.089 0.100 0.146 46.797
  236   4651.291    24.0 0.982  -1.46  3.301  0.040    29.035     1.934  0.134  0.135 -0.032 -0.008 -0.012 0.139 0.100 0.176 32.198
  237   4652.157    24.0 1.003  -1.04  3.387  0.057    54.919     2.830  0.165  0.139 -0.031 -0.022 -0.021 0.146 0.100 0.186 29.022
  238   4657.201    22.1 1.242  -2.29  3.214  0.048    55.205     2.712  0.159  0.029  0.181 -0.021  0.057 0.193 0.100 0.223 20.163
  240   4678.846    26.0 3.600  -0.68  5.397  0.045    47.399     2.503  0.157  0.095 -0.025 -0.018 -0.014 0.101 0.100 0.149 45.053
  242   4702.991    12.0 4.346  -0.44  5.581  0.048    92.610     3.326  0.172  0.077 -0.100 -0.028 -0.017 0.130 0.100 0.171 34.122
  243   4707.275    26.0 3.241  -0.96  5.537  0.048    62.397     2.425  0.179  0.108 -0.038 -0.031 -0.021 0.120 0.100 0.164 37.293
  244   4708.663    22.1 1.236  -2.35  3.209  0.050    52.138     2.908  0.153  0.028  0.181 -0.019  0.058 0.193 0.100 0.223 20.092
  245   4714.417    28.0 3.377   0.25  3.922  0.052    47.675     2.819  0.158  0.092 -0.013 -0.018 -0.010 0.095 0.100 0.148 45.952
  246    4722.15    30.0 4.030  -0.37  2.598  0.060    29.802     2.850  0.218  0.033  0.110 -0.009  0.031 0.119 0.100 0.167 35.930
  247   4727.395    26.0 3.684  -1.06  5.567  0.055    31.515     2.763  0.164  0.090 -0.016 -0.010 -0.009 0.092 0.100 0.147 46.376
  248   4733.591    26.0 1.484  -2.99  5.540  0.056    64.010     2.850  0.156  0.154 -0.032 -0.034 -0.034 0.164 0.100 0.200 24.882
  249   4736.773    26.0 3.209  -0.67  5.374  0.068    70.768     3.325  0.162  0.111 -0.049 -0.042 -0.027 0.131 0.100 0.178 31.407
  250   4756.515    28.0 3.477  -0.27  3.797  0.070    14.350     2.089  0.140  0.087 -0.003 -0.004 -0.001 0.087 0.100 0.150 44.452
  252   4763.883    22.1 1.220   -2.4  3.349  0.043    58.741     2.427  0.184  0.028  0.181 -0.024  0.057 0.193 0.100 0.222 20.317
  253   4764.525    22.1 1.236  -2.69  3.093  0.055    27.765     2.650  0.164  0.029  0.183 -0.007  0.062 0.196 0.100 0.226 19.513
  254   4772.804    26.0 1.556   -2.9  5.199  0.055    46.025     3.112  0.166  0.147 -0.025 -0.015 -0.019 0.151 0.100 0.189 27.897
  255   4786.535    28.0 3.417  -0.18  4.145  0.080    34.550     4.173  0.208  0.090 -0.008 -0.011 -0.006 0.091 0.100 0.157 40.450
  257   4798.531    22.1 1.079  -2.66  3.256  0.057    48.137     3.168  0.191  0.031  0.186 -0.017  0.060 0.199 0.100 0.230 18.977
  259    4810.53    30.0 4.078  -0.15  2.426  0.049    29.684     2.306  0.159  0.032  0.110 -0.010  0.030 0.119 0.100 0.163 37.699
  260   4820.409    22.0 1.501  -0.38  3.191  0.081    13.083     2.295  0.125  0.122 -0.029 -0.004 -0.009 0.126 0.100 0.180 30.879
  261   4824.131    24.1 3.868  -0.92  3.796  0.066    44.115     3.427  0.186 -0.024  0.184 -0.016  0.037 0.190 0.100 0.225 19.836
  263   4840.874    22.0 0.899  -0.43  2.916  0.063    26.633     2.918  0.140  0.139 -0.032 -0.005 -0.012 0.143 0.100 0.186 28.999
  267   4864.329    24.1 3.855  -1.34  3.672  0.074    20.089     2.784  0.147 -0.021  0.184 -0.005  0.036 0.189 0.100 0.226 19.571
  268    4865.61    22.1 1.115   -2.7  3.153  0.050    38.060     2.788  0.150  0.031  0.182 -0.011  0.062 0.195 0.100 0.225 19.782
  269   4866.271    28.0 3.536  -0.22  3.899  0.064    17.044     2.178  0.129  0.086 -0.002 -0.004 -0.002 0.086 0.100 0.147 46.475
  271   4871.318    26.0 2.865  -0.34  5.372  0.065   106.532     3.295  0.189  0.138 -0.112 -0.070 -0.035 0.194 0.100 0.228 19.253
  276   4890.755    26.0 2.876  -0.38  5.263  0.061    98.860     2.935  0.174  0.134 -0.094 -0.067 -0.037 0.181 0.100 0.215 21.565
  277    4903.31    26.0 2.882  -0.89  5.153  0.050    68.855     2.528  0.170  0.119 -0.044 -0.037 -0.028 0.135 0.100 0.175 32.519
  280   4913.613    22.0 1.872   0.22  2.963  0.086    11.767     2.215  0.127  0.112 -0.027 -0.004 -0.008 0.116 0.100 0.175 32.520
  283   4923.922    26.1 2.891  -1.26  5.234  0.079   113.935     3.959  0.198 -0.002  0.156 -0.076  0.032 0.176 0.100 0.218 21.105
  284   4939.687    26.0 0.858  -3.25  5.545  0.072    89.043     2.951  0.173  0.190 -0.040 -0.066 -0.052 0.212 0.100 0.245 16.682
  285   4946.388    26.0 3.368  -1.11  5.345  0.048    36.921     2.540  0.139  0.101 -0.020 -0.011 -0.010 0.104 0.100 0.152 43.240
  286   4966.089    26.0 3.329  -0.79  5.277  0.060    53.233     3.202  0.158  0.104 -0.029 -0.022 -0.017 0.111 0.100 0.161 38.416
  289   4980.173    28.0 3.603   0.07  4.071  0.087    33.283     4.448  0.202  0.086 -0.006 -0.009 -0.006 0.087 0.100 0.158 39.811
  290   4985.253    26.0 3.926  -0.44  5.473  0.104    44.935     5.658  0.189  0.084 -0.022 -0.018 -0.018 0.090 0.100 0.170 34.477
  292    4994.13    26.0 0.914  -2.97  5.581  0.226    99.914     9.454  0.201  0.190 -0.051 -0.081 -0.060 0.221 0.100 0.332  9.096
