index wavelength species expot  loggf logeps e_stat       eqw     e_eqw   fwhm e_Teff e_logg   e_vt   e_MH  e_sp e_sys e_tot weight
  296   5001.864    26.0 3.882  -0.01  5.433  0.218    87.365    12.077  0.229  0.106 -0.037 -0.045 -0.022 0.123 0.100 0.270 13.767
  298   5005.712    26.0 3.884  -0.12  5.331  0.149    74.433     8.725  0.210  0.102 -0.024 -0.033 -0.020 0.112 0.100 0.211 22.386
  299   5007.209    22.0 0.818   0.17  3.634  0.216   130.673    11.626  0.233  0.188 -0.061 -0.084 -0.053 0.221 0.100 0.325  9.471
  301   5012.068    26.0 0.858   -2.6  5.597  0.185   159.774    10.261  0.242  0.233 -0.045 -0.106 -0.038 0.263 0.100 0.336  8.832
  302   5013.686    22.1 1.581  -2.14  3.571  0.183    75.329    11.077  0.295 -0.002  0.191 -0.037  0.064 0.205 0.100 0.292 11.704
  304   5016.161    22.0 0.848  -0.48  3.473  0.179    84.292    10.712  0.224  0.174 -0.048 -0.039 -0.038 0.189 0.100 0.279 12.889
  305   5017.576    28.0 3.536  -0.03  4.126  0.095    48.026     5.980  0.123  0.094  0.003 -0.013 -0.004 0.095 0.100 0.167 35.643
  306   5018.435    26.1 2.891   -1.1  5.579  0.132   162.662    10.233  0.279 -0.025  0.155 -0.071  0.065 0.184 0.100 0.248 16.302
  307   5020.026    22.0 0.835  -0.33  3.487  0.175    95.116     9.585  0.243  0.178 -0.048 -0.048 -0.040 0.195 0.100 0.280 12.736
  308   5022.236    26.0 3.984  -0.33  5.480  0.191    63.456    11.867  0.235  0.097 -0.022 -0.023 -0.016 0.103 0.100 0.239 17.495
  309   5022.868    22.0 0.825  -0.33  3.441  0.153    93.206     8.796  0.200  0.178 -0.048 -0.046 -0.039 0.194 0.100 0.267 14.078
  310   5024.844    22.0 0.818  -0.53  3.517  0.143    86.317     8.538  0.207  0.175 -0.047 -0.041 -0.038 0.190 0.100 0.258 15.058
  312   5035.362    28.0 3.633   0.29  3.992  0.131    52.476     8.516  0.185  0.091 -0.001 -0.018 -0.007 0.093 0.100 0.189 27.920
  313   5036.464    22.0 1.442   0.14  3.262  0.121    62.842     7.917  0.219  0.149 -0.037 -0.020 -0.027 0.157 0.100 0.222 20.267
  314   5038.398    22.0 1.429   0.02  3.374  0.110    63.371     7.177  0.194  0.150 -0.037 -0.020 -0.027 0.158 0.100 0.217 21.232
  315   5039.957    22.0 0.021  -1.08  3.327  0.121   102.321     6.834  0.195  0.207 -0.046 -0.057 -0.050 0.225 0.100 0.275 13.270
  320   5064.653    22.0 0.048  -0.94  3.688  0.170   127.797     8.930  0.236  0.220 -0.043 -0.080 -0.058 0.245 0.100 0.315 10.110
  324   5080.533    28.0 3.652   0.32  4.365  0.110    76.771     6.574  0.206  0.095 -0.009 -0.034 -0.010 0.102 0.100 0.180 30.804
  325   5083.339    26.0 0.957  -2.84  5.827  0.144   153.604     7.903  0.229  0.227 -0.039 -0.103 -0.041 0.256 0.100 0.310 10.408
  331    5113.44    22.0 1.442   -0.7  3.501  0.106    26.345     5.392  0.215  0.145 -0.036 -0.005 -0.021 0.151 0.100 0.210 22.715
  334    5127.36    26.0 0.914  -3.25  5.884  0.113   138.690     5.906  0.217  0.221 -0.024 -0.096 -0.044 0.246 0.100 0.289 11.999
  335   5129.156    22.1 1.890  -1.34  3.645  0.120   104.659     5.997  0.240 -0.003  0.192 -0.060  0.063 0.211 0.100 0.262 14.526
  336   5133.689    26.0 4.175   0.36  5.419  0.111    88.424     6.341  0.219  0.099 -0.038 -0.045 -0.022 0.117 0.100 0.190 27.719
  340    5150.84    26.0 0.989  -3.04  5.471  0.099   123.004     5.346  0.196  0.209 -0.021 -0.079 -0.044 0.229 0.100 0.269 13.869
  341   5151.911    26.0 1.010  -3.32  5.941  0.136   131.776     7.105  0.230  0.212 -0.020 -0.086 -0.045 0.234 0.100 0.289 12.010
  342   5166.282    26.0 0.000  -4.12  5.960  0.147   162.547     7.720  0.228  0.279 -0.010 -0.112 -0.046 0.304 0.100 0.352  8.051
  343   5171.596    26.0 1.484  -1.72  5.575  0.092   164.591     5.504  0.223  0.210 -0.071 -0.106 -0.033 0.248 0.100 0.283 12.511
  344   5172.684    12.0 2.712 -0.393  5.913  0.071   390.526    25.223  0.333  0.150 -0.232 -0.012  0.041 0.280 0.100 0.305 10.731
  345   5173.743    22.0 0.000  -1.06  3.621  0.129   122.569     7.144  0.252  0.219 -0.045 -0.075 -0.058 0.243 0.100 0.293 11.680
  346   5183.604    12.0 2.717 -0.167  6.010  0.124   524.285    68.249 -0.257  0.148 -0.240 -0.006  0.046 0.286 0.100 0.327  9.343
  347   5185.902    22.1 1.891  -1.41  3.371  0.095    85.407     5.586  0.230 -0.010  0.190 -0.041  0.068 0.206 0.100 0.248 16.252
  348   5192.969    22.0 0.021  -0.95  3.809  0.107   137.401     6.048  0.241  0.222 -0.044 -0.091 -0.065 0.252 0.100 0.292 11.740
  349   5194.942    26.0 1.556  -2.02  5.783  0.106   154.750     5.916  0.243  0.204 -0.057 -0.103 -0.037 0.238 0.100 0.279 12.807
  350   5197.568    26.1 3.230  -2.22  5.584  0.075    76.908     4.739  0.220 -0.040  0.207 -0.032  0.070 0.224 0.100 0.257 15.152
  352   5206.023    24.0 0.941   0.02  3.880  0.101   176.554     7.305  0.267  0.199 -0.113 -0.087 -0.032 0.247 0.100 0.285 12.321
  353   5210.384    22.0 0.048  -0.82  3.803  0.118   142.666     6.328  0.255  0.231 -0.043 -0.094 -0.065 0.261 0.100 0.304 10.846
  355   5215.181    26.0 3.263  -0.86  5.381  0.079    80.678     4.755  0.192  0.124 -0.031 -0.035 -0.021 0.134 0.100 0.185 29.201
  356   5216.274    26.0 1.607  -2.08  5.668  0.111   142.171     5.880  0.234  0.196 -0.043 -0.098 -0.044 0.228 0.100 0.272 13.490
  357   5217.389    26.0 3.209  -1.07  5.590  0.088    84.623     5.223  0.235  0.126 -0.033 -0.040 -0.025 0.139 0.100 0.192 27.075
  358   5219.702    22.0 0.021  -2.22  3.602  0.059    47.293     4.082  0.194  0.194 -0.040 -0.012 -0.030 0.201 0.100 0.232 18.600
  359   5225.525    26.0 0.110  -4.75  6.082  0.082   127.429     4.665  0.228  0.251 -0.009 -0.078 -0.049 0.268 0.100 0.297 11.326
  362   5234.624    26.1 3.221  -2.18  5.711  0.085    85.848     4.892  0.263 -0.041  0.205 -0.043  0.070 0.225 0.100 0.260 14.775
  363   5242.491    26.0 3.632  -0.83  5.463  0.086    58.742     5.664  0.242  0.108 -0.014 -0.019 -0.015 0.112 0.100 0.173 33.509
  364   5247.565    24.0 0.960  -1.59  3.753  0.070    75.102     4.584  0.192  0.166 -0.042 -0.029 -0.037 0.178 0.100 0.215 21.537
  365   5250.646    26.0 2.196  -2.18  5.968  0.083   114.848     4.459  0.228  0.164 -0.034 -0.070 -0.035 0.185 0.100 0.226 19.582
  366     5252.1    22.0 0.048  -2.36  3.812  0.078    49.948     5.494  0.209  0.193 -0.040 -0.012 -0.030 0.200 0.100 0.237 17.864
  367   5254.956    26.0 0.110  -4.76  6.193  0.088   133.673     5.010  0.240  0.254 -0.002 -0.083 -0.050 0.272 0.100 0.303 10.911
  368   5263.306    26.0 3.263  -0.87  5.454  0.084    84.783     5.030  0.213  0.125 -0.033 -0.040 -0.025 0.138 0.100 0.190 27.781
  371   5265.964    22.0 1.886   -0.4  3.647  0.074    22.425     3.279 -0.147  0.132 -0.033 -0.004 -0.018 0.137 0.100 0.185 29.129
  374   5275.997    26.1 3.199  -2.01  5.819  0.090   106.115     5.529  0.256 -0.039  0.201 -0.053  0.067 0.222 0.100 0.259 14.854
  375   5283.621    26.0 3.239  -0.45  5.721  0.079   125.574     4.535  0.241  0.134 -0.078 -0.074 -0.025 0.174 0.100 0.215 21.560
  376    5284.08    26.1 2.891  -3.11  5.421  0.065    36.839     3.650  0.190 -0.024  0.209 -0.010  0.069 0.222 0.100 0.252 15.787
  378   5296.691    24.0 0.982  -1.36  3.782  0.075    89.996     4.469  0.220  0.171 -0.045 -0.044 -0.038 0.186 0.100 0.224 19.892
  380   5302.303    26.0 3.281  -0.73  5.555  0.083    97.839     4.738  0.229  0.128 -0.044 -0.054 -0.026 0.148 0.100 0.197 25.772
  381   5307.361    26.0 1.607  -2.91  5.659  0.074    98.696     4.204  0.208  0.179 -0.026 -0.056 -0.034 0.192 0.100 0.229 19.053
  382   5324.179    26.0 3.211  -0.11  5.582  0.083   139.810     5.221  0.238  0.137 -0.098 -0.077 -0.019 0.186 0.100 0.227 19.398
  383   5325.543    26.1 3.221  -3.16  5.626  0.077    25.363     3.546  0.184 -0.029  0.207 -0.007  0.064 0.219 0.100 0.253 15.683
  386     5332.9    26.0 1.556  -2.78  5.703  0.082   111.999     4.393  0.210  0.186 -0.028 -0.073 -0.044 0.207 0.100 0.244 16.844
  387   5336.786    22.1 1.581   -1.6  3.512  0.088   105.977     4.941  0.267  0.003  0.188 -0.060  0.066 0.208 0.100 0.247 16.379
  388   5339.929    26.0 3.263  -0.63  5.459  0.070    99.619     3.943  0.226  0.129 -0.044 -0.055 -0.026 0.149 0.100 0.193 26.897
  389   5341.024    26.0 1.607  -1.95  6.032  0.096   172.356     6.061  0.259  0.210 -0.078 -0.102 -0.028 0.248 0.100 0.284 12.409
  390   5345.796    24.0 1.003  -0.95  3.767  0.083   111.341     4.546  0.219  0.176 -0.047 -0.070 -0.044 0.200 0.100 0.239 17.571
  391   5348.314    24.0 1.003  -1.21  3.739  0.059    95.172     3.505  0.208  0.170 -0.046 -0.049 -0.041 0.187 0.100 0.220 20.585
  392   5349.465    20.0 2.709  -0.31  4.655  0.068    57.149     4.282  0.208  0.089 -0.032 -0.016 -0.020 0.098 0.100 0.156 41.278
  394   5381.022    22.1 1.565  -1.97  3.339  0.072    74.828     4.630  0.214 -0.001  0.196 -0.034  0.068 0.210 0.100 0.244 16.840
  395   5393.168    26.0 3.241  -0.72  5.657  0.072   107.636     4.062  0.225  0.132 -0.051 -0.062 -0.027 0.157 0.100 0.199 25.136
  399   5409.783    24.0 1.029  -0.67  3.701  0.082   121.692     4.480  0.260  0.178 -0.052 -0.078 -0.052 0.208 0.100 0.245 16.694
  401   5418.768    22.1 1.581  -2.13  3.390  0.072    66.780     4.826  0.212  0.006  0.196 -0.022  0.074 0.211 0.100 0.244 16.779
  403   5434.524    26.0 1.010  -2.13  5.594  0.090   184.993     5.787  0.246  0.240 -0.066 -0.102 -0.026 0.270 0.100 0.302 10.972
  405   5476.904    28.0 1.825  -0.78  4.653  0.097   158.381     5.466  0.255  0.177 -0.034 -0.104 -0.026 0.210 0.100 0.252 15.776
  407   5497.516    26.0 1.010  -2.83  6.071  0.085   172.442     5.258  0.255  0.238 -0.044 -0.103 -0.038 0.266 0.100 0.296 11.382
  408   5501.465    26.0 0.957  -3.05  6.069  0.089   163.478     5.323  0.258  0.238 -0.031 -0.099 -0.043 0.263 0.100 0.295 11.471
  409   5506.779    26.0 0.989  -2.79  5.832  0.084   162.398     4.989  0.242  0.236 -0.031 -0.100 -0.042 0.262 0.100 0.292 11.699
  410   5528.405    12.0 4.346 -0.498  6.195  0.052   153.782     4.482  0.244  0.093 -0.113 -0.042 -0.012 0.153 0.100 0.190 27.754
  411   5534.834    26.1 3.245  -2.75  5.708  0.062    50.658     3.862  0.267 -0.036  0.209 -0.017  0.072 0.225 0.100 0.254 15.553
  412   5569.618    26.0 3.414  -0.52  5.521  0.060   100.370     3.493  0.231  0.126 -0.043 -0.052 -0.024 0.145 0.100 0.186 28.897
  413   5572.842    26.0 3.394  -0.28  5.452  0.069   111.683     3.956  0.229  0.130 -0.055 -0.062 -0.025 0.156 0.100 0.198 25.539
  414   5581.965    20.0 2.523 -0.555  4.663  0.061    57.378     4.180  0.215  0.095 -0.029 -0.016 -0.021 0.103 0.100 0.156 41.178
  415   5586.756    26.0 3.366  -0.11  5.459  0.059   124.051     3.479  0.233  0.133 -0.069 -0.070 -0.024 0.167 0.100 0.203 24.150
  416   5587.858    28.0 1.934  -2.39  4.376  0.042    41.493     2.688  0.174  0.141  0.005 -0.010 -0.006 0.142 0.100 0.178 31.440
  417   5588.749    20.0 2.524   0.21  4.804  0.064   113.144     3.628  0.240  0.108 -0.056 -0.063 -0.039 0.142 0.100 0.185 29.081
  418   5590.114    20.0 2.521 -0.571  4.845  0.056    68.517     3.708  0.284  0.098 -0.035 -0.022 -0.023 0.109 0.100 0.158 40.034
  419   5594.462    20.0 2.523  0.097  4.913  0.087   112.972     4.852  0.260  0.108 -0.056 -0.063 -0.038 0.142 0.100 0.194 26.467
  420    5598.48    20.0 2.521 -0.087  5.040  0.090   109.934     5.067  0.282  0.106 -0.054 -0.060 -0.037 0.138 0.100 0.193 26.866
  421   5601.277    20.0 2.526 -0.523  4.729  0.049    63.510     3.330  0.215  0.092 -0.034 -0.024 -0.026 0.104 0.100 0.153 42.966
  422   5615.644    26.0 3.332   0.04  5.525  0.063   139.924     4.034  0.258  0.137 -0.090 -0.074 -0.018 0.181 0.100 0.216 21.441
  423   5624.542    26.0 3.414  -0.76  5.683  0.062    96.146     3.646  0.245  0.126 -0.039 -0.049 -0.024 0.143 0.100 0.185 29.224
  424   5644.134    22.0 2.266   0.12  3.264  0.093    12.332     2.518  0.146  0.121 -0.028 -0.001 -0.017 0.125 0.100 0.185 29.099
  425   5658.816    26.0 3.394  -0.76  5.903  0.071   110.696     4.068  0.277  0.130 -0.051 -0.061 -0.025 0.154 0.100 0.197 25.714
  426   5662.516    26.0 4.175  -0.41  5.488  0.035    46.265     2.231  0.217  0.089 -0.013 -0.013 -0.014 0.092 0.100 0.140 50.810
  430   5688.203    11.0 2.104 -0.406  4.249  0.086    23.824     4.055  0.266  0.073 -0.024 -0.003 -0.013 0.078 0.100 0.153 42.589
  431   5690.425    14.0 4.930  -1.87  5.981  0.101    11.424     2.586  0.150  0.048  0.039  0.000  0.011 0.063 0.100 0.155 41.411
  432   5701.105    14.0 4.930  -2.05  5.968  0.100     7.583     1.798  0.100  0.046  0.040  0.001  0.011 0.062 0.100 0.154 41.948
  433   5708.397    14.0 4.954  -1.47  6.042  0.087    26.547     4.330  0.264  0.046  0.039 -0.004  0.011 0.061 0.100 0.146 46.852
  434   5711.088    12.0 4.343 -1.724  5.993  0.038    48.453     2.619  0.191  0.080 -0.022 -0.009 -0.014 0.085 0.100 0.136 53.746
  435   5754.656    28.0 1.934  -2.22  4.623  0.038    70.493     2.645  0.223  0.147  0.004 -0.025 -0.012 0.150 0.100 0.184 29.552
  436   5762.992    26.0 4.209  -0.36  5.526  0.038    49.770     2.475  0.194  0.091 -0.013 -0.014 -0.012 0.094 0.100 0.142 49.419
  437   5772.145    14.0 5.082  -1.75  6.116  0.069    13.432     2.015  0.163  0.042  0.037 -0.003  0.010 0.057 0.100 0.134 55.543
  440   5857.451    20.0 2.930   0.23  4.900  0.053    92.392     3.274  0.270  0.094 -0.048 -0.041 -0.031 0.117 0.100 0.163 37.605
  441   5866.451    22.0 1.066  -0.79  3.454  0.055    49.014     3.600  0.245  0.163 -0.035 -0.011 -0.026 0.169 0.100 0.204 24.029
  442   5889.951    11.0 0.000  0.108  4.381  0.042   269.547     6.272  0.322  0.175 -0.177 -0.039  0.007 0.252 0.100 0.274 13.282
  443   5892.872    28.0 1.984  -2.22  4.564  0.043    62.767     2.824  0.254  0.143  0.008 -0.020 -0.010 0.145 0.100 0.181 30.429
  444   5895.924    11.0 0.000 -0.194  4.415  0.040   235.269     4.403  0.295  0.176 -0.148 -0.052 -0.010 0.236 0.100 0.259 14.862
  445   5948.545    14.0 5.082 -1.231  6.066  0.056    32.476     2.976  0.250  0.043  0.040 -0.005  0.011 0.060 0.100 0.129 59.766
  446   6102.723    20.0 1.879 -0.793  4.865  0.059   109.797     3.658  0.236  0.130 -0.063 -0.051 -0.033 0.157 0.100 0.195 26.287
  447   6108.116    28.0 1.675   -2.6  4.683  0.039    72.682     2.730  0.281  0.156  0.006 -0.031 -0.018 0.160 0.100 0.193 26.897
  448   6122.217    20.0 1.886 -0.316  4.980  0.046   147.356     3.147  0.257  0.135 -0.109 -0.065 -0.025 0.187 0.100 0.217 21.244
  449   6162.173    20.0 1.899  -0.09  4.872  0.048   154.946     3.521  0.270  0.135 -0.119 -0.064 -0.022 0.192 0.100 0.222 20.296
  450   6169.042    20.0 2.523 -0.797  4.853  0.036    55.828     2.524  0.253  0.097 -0.034 -0.016 -0.021 0.106 0.100 0.150 44.328
  451   6169.563    20.0 2.526 -0.478  4.831  0.050    76.070     3.371  0.251  0.103 -0.041 -0.028 -0.026 0.117 0.100 0.162 38.094
  452   6191.169    28.0 1.675  -2.47  4.657  0.052    80.149     3.518  0.242  0.159  0.008 -0.037 -0.021 0.165 0.100 0.200 25.088
  453    6219.28    26.0 2.196  -2.45  5.916  0.052   104.357     3.241  0.254  0.166 -0.017 -0.052 -0.032 0.178 0.100 0.210 22.585
  454   6238.375    26.1 3.889   -2.8  5.831  0.087    17.763     3.093  0.244 -0.043  0.211 -0.005  0.063 0.224 0.100 0.261 14.720
  455   6246.319    26.0 3.600  -0.77  5.687  0.045    84.787     2.857  0.257  0.121 -0.024 -0.035 -0.019 0.130 0.100 0.170 34.687
  456   6247.559    26.1 3.892   -2.3  5.668  0.060    31.504     3.028  0.258 -0.046  0.214 -0.009  0.068 0.229 0.100 0.257 15.102
  457   6265.134    26.0 2.174  -2.54  5.895  0.045    99.506     2.795  0.254  0.167 -0.017 -0.050 -0.034 0.178 0.100 0.209 22.800
  459   6301.501    26.0 3.651  -0.71  5.594  0.048    78.062     3.144  0.259  0.115 -0.016 -0.032 -0.020 0.122 0.100 0.165 36.751
  460    6335.33    26.0 2.196  -2.18  5.753  0.042   111.761     2.630  0.247  0.169 -0.017 -0.059 -0.036 0.183 0.100 0.213 22.030
  461   6336.824    26.0 3.684  -0.85  5.632  0.044    69.405     2.844  0.246  0.113 -0.017 -0.024 -0.016 0.118 0.100 0.161 38.719
  463   6400.001    26.0 3.603  -0.27  5.648  0.067   114.243     4.130  0.257  0.128 -0.046 -0.058 -0.023 0.150 0.100 0.192 27.113
  464   6408.018    26.0 3.684  -0.99  5.562  0.031    55.018     2.088  0.228  0.110 -0.011 -0.014 -0.012 0.112 0.100 0.153 42.512
  465   6411.649    26.0 3.651  -0.59  5.465  0.039    78.643     2.631  0.251  0.117 -0.021 -0.030 -0.018 0.124 0.100 0.164 37.208
  466   6430.846    26.0 2.174  -1.95  5.780  0.046   130.238     2.867  0.264  0.174 -0.018 -0.069 -0.038 0.192 0.100 0.221 20.441
  467   6432.677    26.1 2.891  -3.57  5.679  0.044    28.535     2.168  0.258 -0.028  0.216 -0.007  0.076 0.231 0.100 0.255 15.337
  468   6439.075    20.0 2.524   0.47  4.853  0.050   136.286     2.988  0.282  0.115 -0.063 -0.073 -0.038 0.155 0.100 0.191 27.421
  469   6449.808    20.0 2.521 -0.502  4.903  0.044    80.389     2.995  0.275  0.103 -0.032 -0.030 -0.027 0.115 0.100 0.159 39.684
  470   6456.381    26.1 3.903  -2.05  5.659  0.059    44.022     3.367  0.290 -0.052  0.217 -0.014  0.073 0.235 0.100 0.262 14.535
  471    6499.65    20.0 2.523 -0.818  4.781  0.028    50.374     1.889  0.249  0.097 -0.029 -0.013 -0.020 0.104 0.100 0.147 46.288
  472   6516.077    26.1 2.891  -3.37  5.606  0.058    35.085     3.285  0.286 -0.032  0.218 -0.011  0.078 0.234 0.100 0.261 14.680
  473    6643.63    28.0 1.675  -2.22  4.598  0.037    96.014     2.439  0.248  0.163  0.009 -0.044 -0.021 0.170 0.100 0.201 24.754
  476   6717.681    20.0 2.709 -0.524  4.985  0.042    70.059     2.802  0.274  0.097 -0.034 -0.021 -0.021 0.107 0.100 0.152 43.081
  477   6767.772    28.0 1.825  -2.14  4.554  0.039    85.942     2.659  0.255  0.157  0.011 -0.035 -0.016 0.162 0.100 0.194 26.474
  480   7664.911    19.0 0.000  0.125  4.161  0.044   164.857     3.314  0.326  0.144 -0.082 -0.068 -0.033 0.182 0.100 0.212 22.168
  481   7698.974    19.0 0.000 -0.178  4.187  0.031   145.407     2.114  0.304  0.141 -0.061 -0.065 -0.037 0.171 0.100 0.200 24.902
  482   7714.308    28.0 1.934   -2.0  4.890  0.041   114.949     2.782  0.355  0.162  0.016 -0.054 -0.023 0.173 0.100 0.204 24.023
  483    7788.93    28.0 1.949  -2.18  4.778  0.040    94.316     2.734  0.336  0.158  0.020 -0.038 -0.017 0.165 0.100 0.197 25.841
  485     5526.0    21.1   nan    nan  1.422  0.105 -9999.000 -9999.000  0.222 -0.008  0.193 -0.038  0.068 0.208 0.200 0.307 10.616
  486     5030.0    21.1   nan    nan  1.815  0.276 -9999.000 -9999.000  0.198 -0.025  0.231 -0.067  0.064 0.250 0.200 0.423  5.593
  487     4669.0    21.1   nan    nan  1.577  0.096 -9999.000 -9999.000  0.182 -0.010  0.203 -0.032  0.076 0.219 0.200 0.312 10.283
  488     4415.0    21.1   nan    nan  1.579  0.136 -9999.000 -9999.000  0.175  0.000  0.048 -0.085  0.014 0.099 0.200 0.261 14.643
  489     4399.0    21.1   nan    nan  1.439  0.126 -9999.000 -9999.000  0.168  0.155  0.161 -0.095  0.033 0.245 0.200 0.340  8.642
  490     4824.0    25.0   nan    nan  3.211  0.093 -9999.000 -9999.000  0.164  0.137 -0.019 -0.033 -0.027 0.145 0.200 0.264 14.338
  491     4782.0    25.0   nan    nan  3.288  0.096 -9999.000 -9999.000  0.166  0.137 -0.063 -0.033 -0.037 0.159 0.200 0.273 13.437
  492     4766.0    25.0   nan    nan  3.152  0.037 -9999.000 -9999.000  0.150  0.099 -0.056 -0.002 -0.028 0.117 0.200 0.235 18.140
  493     4762.0    25.0   nan    nan  3.196  0.033 -9999.000 -9999.000  0.153  0.099 -0.054 -0.003 -0.026 0.115 0.200 0.233 18.370
  494     4753.0    25.0   nan    nan  3.206  0.075 -9999.000 -9999.000  0.137  0.135 -0.032 -0.022 -0.027 0.143 0.200 0.257 15.129
  495     4310.0   106.0   nan    nan  5.977  0.017 -9999.000 -9999.000  0.169  0.152 -0.078 -0.002  0.192 0.257 0.100 0.276 13.135
  496     4323.0   106.0   nan    nan  5.993  0.026 -9999.000 -9999.000  0.161  0.141 -0.086 -0.001  0.185 0.248 0.100 0.269 13.838
  497     4246.0    21.1   nan    nan  2.220  0.090 -9999.000 -9999.000  0.147 -0.101  0.054 -0.063 -0.009 0.131 0.200 0.255 15.327
  498     4313.0    21.1   nan    nan  1.663  0.307 -9999.000 -9999.000  0.164 -0.217  0.264 -0.111 -0.213 0.418 0.200 0.556  3.240
  499     4324.0    21.1   nan    nan  1.742  0.207 -9999.000 -9999.000  0.156  0.024  0.244 -0.166  0.029 0.298 0.200 0.414  5.835
  502     3962.0    13.0   nan    nan  4.020  0.178 -9999.000 -9999.000  0.251  0.169 -0.218 -0.048  0.015 0.281 0.300 0.448  4.984
  504     3906.0    14.0   nan    nan  5.754  0.085 -9999.000 -9999.000  0.235  0.125 -0.141  0.003  0.081 0.206 0.100 0.244 16.808
  505     4384.0    23.0   nan    nan  1.906  0.210 -9999.000 -9999.000  0.171  0.243  0.027 -0.030 -0.096 0.264 0.100 0.352  8.062
  506     4379.0    23.0   nan    nan  1.953  0.084 -9999.000 -9999.000  0.170  0.100 -0.026 -0.026 -0.105 0.149 0.100 0.198 25.427
  507     4006.0    23.1   nan    nan  2.372  0.103 -9999.000 -9999.000  0.183  0.004  0.158 -0.001  0.043 0.163 0.100 0.217 21.156
  508     3952.0    23.1   nan    nan  2.054  0.211 -9999.000 -9999.000  0.146 -0.035  0.180 -0.022  0.070 0.197 0.100 0.306 10.696
  510     4020.0    27.0   nan    nan  3.514  0.083 -9999.000 -9999.000  0.159  0.150  0.009 -0.007  0.004 0.150 0.100 0.199 25.355
  511     4110.0    27.0   nan    nan  3.573  0.182 -9999.000 -9999.000  0.170  0.047 -0.030 -0.039 -0.041 0.079 0.100 0.223 20.172
  512     4119.0    27.0   nan    nan  2.654  0.177 -9999.000 -9999.000  0.157  0.188 -0.049 -0.055 -0.055 0.209 0.100 0.292 11.744
  513     4121.0    27.0   nan    nan  2.731  0.195 -9999.000 -9999.000  0.163  0.184 -0.039 -0.083 -0.075 0.219 0.100 0.310 10.429
  515     4078.0    38.1   nan    nan  0.814  0.234 -9999.000 -9999.000  0.225  0.099  0.206 -0.033  0.158 0.280 0.100 0.378  6.982
  516     4215.0    38.1   nan    nan  1.234  0.069 -9999.000 -9999.000  0.156  0.087  0.035 -0.017  0.102 0.140 0.100 0.185 29.071
  517     4900.0    39.1   nan    nan  0.259  0.087 -9999.000 -9999.000  0.164  0.020  0.204 -0.032  0.081 0.222 0.100 0.259 14.929
  518     4884.0    39.1   nan    nan  0.355  0.081 -9999.000 -9999.000  0.175 -0.013  0.195 -0.043  0.076 0.214 0.100 0.250 16.039
  519     4397.0    39.1   nan    nan  0.285  0.102 -9999.000 -9999.000  0.155  0.012  0.192 -0.042  0.051 0.203 0.100 0.248 16.207
  520     4208.0    40.1   nan    nan  0.824  0.096 -9999.000 -9999.000  0.155 -0.037  0.213 -0.040 -0.040 0.223 0.100 0.263 14.472
  521     4554.0    56.1   nan    nan  0.435  0.080 -9999.000 -9999.000  0.155 -0.013  0.017 -0.184 -0.002 0.185 0.200 0.284 12.391
  523     5854.0    56.1   nan    nan  0.478  0.080 -9999.000 -9999.000  0.223  0.015  0.197 -0.058  0.075 0.219 0.200 0.307 10.593
  524     6142.0    56.1   nan    nan  0.555  0.087 -9999.000 -9999.000  0.219  0.032  0.157 -0.091  0.075 0.199 0.200 0.295 11.482
  525     6496.0    56.1   nan    nan  0.491  0.072 -9999.000 -9999.000  0.235  0.021  0.185 -0.070  0.077 0.213 0.200 0.301 11.025
  526     4086.0    57.1   nan    nan -0.340  0.202 -9999.000 -9999.000  0.165 -0.073  0.173 -0.071  0.041 0.205 0.100 0.305 10.781
  527     4122.0    57.1   nan    nan -0.463  0.145 -9999.000 -9999.000  0.176 -0.005  0.183 -0.012  0.053 0.191 0.100 0.260 14.848
  528     4334.0    57.1   nan    nan -0.614  0.098 -9999.000 -9999.000  0.174  0.026  0.205  0.008  0.080 0.221 0.100 0.262 14.582
  529     4430.0    57.1   nan    nan -0.530  0.060 -9999.000 -9999.000  0.159  0.051  0.172  0.002  0.084 0.198 0.100 0.230 18.923
  530     4921.0    57.1   nan    nan -0.402  0.067 -9999.000 -9999.000  0.185  0.027  0.166 -0.012  0.076 0.185 0.100 0.220 20.570
  531     4922.0    57.1   nan    nan -0.421  0.067 -9999.000 -9999.000  0.183  0.024  0.171 -0.011  0.077 0.190 0.100 0.224 19.842
  533     4102.0    66.1   nan    nan -0.107  0.168 -9999.000 -9999.000  0.166  0.039  0.218  0.007  0.065 0.231 0.100 0.303 10.874
  534     4129.0    63.1   nan    nan -0.849  0.098 -9999.000 -9999.000  0.190  0.000  0.187 -0.017  0.022 0.189 0.100 0.235 18.122
  535     4205.0    63.1   nan    nan -0.856  0.079 -9999.000 -9999.000  0.145  0.005  0.148 -0.012  0.057 0.159 0.100 0.204 24.057
  536     4435.0    63.1   nan    nan -0.784  0.058 -9999.000 -9999.000  0.160  0.043  0.199  0.017  0.100 0.228 0.100 0.255 15.325
  538     6645.0    63.1   nan    nan -0.755  0.090 -9999.000 -9999.000  0.197 -0.021  0.194 -0.004  0.076 0.209 0.100 0.249 16.158
  539     3877.0   607.0   nan    nan  6.435  0.028 -9999.000 -9999.000  0.211  0.209 -0.027  0.003  0.197 0.288 0.300 0.417  5.748
  484     6300.0     8.0   nan    nan  7.958    nan       nan       nan    nan    nan    nan    nan    nan   nan   nan   nan    nan
